"","n03-GC-1","n02-PGC-1","n07-GC-2","n17-M/TC-3","n06-Transition","n01-OSNs","n13-AstrocyteLike","n09-GC-3","n14-GC-7","n10-GC-4","n05-PGC-2","n18-EPL-IN","n04-Immature","n16-M/TC-2","n08-PGC-3","n11-GC-5","n12-GC-6","n15-M/TC-1"
"13650_10450",1.26647302420488e-06,3.22640027230778e-07,0.000365284467359691,0.0114239743080756,0.190145557194196,0.00505299572126586,0.566751768576389,0.000260345829842449,8.69896412013481e-05,1.64128667065138e-06,1.59342113709813e-08,0.212441305168069,0.00312571445748877,3.21390160307482e-06,2.92380226434418e-07,9.82854569542838e-05,9.33885441549442e-06,0.0102316877089795
"13650_10550",2.03839491714451e-07,1.44985395681809e-07,0.00021424324173179,0.00939466865815788,0.148675513597029,0.00519043572381352,0.595912687625664,0.00217412261907368,0.000100722712775686,1.36995398975585e-06,9.4875145183467e-09,0.234147205712836,0.000279419156867506,1.79679976000751e-06,9.38462732823382e-07,0.000228451014891556,7.62873015108002e-06,0.00367043767812455
"13650_10650",7.71079823257115e-07,4.43063909610097e-07,0.00167290369989785,0.013525886571579,0.203815795987235,0.00425648634707991,0.572042314524443,0.000703335553534726,0.000860228258259227,4.85680555943078e-06,2.82537371086065e-08,0.197869084473923,0.000201849452622434,2.10193357400938e-06,5.02520029013649e-07,0.000381185767347438,0.000178911973974514,0.00448331373347097
"13650_10750",9.97841145675573e-07,7.25847653147174e-08,0.000223332334417099,0.0063987341631339,0.155979797235355,0.00295462617099881,0.588500892503713,0.00347047590335166,2.27724945111888e-05,1.83802796597343e-06,2.86047072333458e-08,0.240520533267306,4.37344259045712e-05,1.58780632374827e-06,1.78489909165656e-06,0.000296334635918953,3.05149558118854e-05,0.00155194214557833
"13650_10850",7.3933119720099e-08,8.97920957957959e-08,0.000674746909136572,0.00951150617113106,0.158000982022487,0.00377309486494268,0.578109624145619,0.000153774097818679,0.000177518562544224,4.37611143989382e-07,3.1878571180749e-09,0.245794511291483,1.05174455734272e-05,1.83167942960771e-07,5.38446513199551e-08,0.000129649049671811,4.11753445392756e-05,0.00362205855824214
"13650_10950",1.14863613243638e-06,6.42933267715232e-07,0.00101473262057061,0.0121071124561184,0.161169096878495,0.00496882776817222,0.59846567128986,0.000750106711462413,0.000728100157420543,2.04969771076879e-06,8.01163912343575e-08,0.217329009580942,1.48654350872222e-05,1.80755199957447e-06,2.00110478822511e-06,0.00107388619397173,0.000383881297831551,0.00198697956977896
"13650_11050",4.9532726318736e-07,9.33476263566915e-08,0.00108068354829581,0.00326939238886369,0.165515517208543,0.00361001465289306,0.606655924551712,0.000321657659215816,0.000625137036145375,8.97584738133523e-06,6.64115595963091e-07,0.211658491650941,1.92626786735836e-05,5.03792331401804e-07,3.3855846460149e-06,0.00419092078403647,0.00248971391136909,0.00054916591446657
"13650_11150",3.57215270769821e-07,1.72431973167752e-07,0.00146549060826167,0.00518888073162804,0.140853799587723,0.00335287090641623,0.602261441717611,8.89753899117177e-05,0.000893707698169626,1.71850461140833e-06,2.53053197789357e-07,0.242426504950686,2.16781377598091e-06,9.64252396590959e-07,4.43391580131261e-06,0.00118876455253136,0.00124986907872831,0.00101962759130612
"13650_11250",1.83789508623921e-07,1.03939319327934e-07,1.51580905690551e-05,0.0837105934867767,0.045640651552582,0.00287486668971319,0.579506489395241,3.07608414148398e-05,6.07948041239192e-05,3.52559893698426e-07,4.83568939343664e-08,0.265461113752068,1.81357930291489e-06,1.13282760783801e-06,4.283600125814e-07,3.7955458262398e-05,7.26274626547929e-05,0.0225849250540555
"13650_11350",1.01684707072641e-06,1.70532384098357e-06,6.7961977342191e-05,0.135392551814505,0.0349554474973655,0.00572332827824743,0.57668927617715,1.50532209080102e-05,8.15213356775143e-05,9.15855925092225e-07,6.64016869411641e-08,0.220210838424221,4.70258027705523e-07,1.72351558921152e-05,2.08875176037608e-07,6.42427895061761e-05,0.000135665562680561,0.0266424942047772
"13650_11450",7.56463564580443e-07,1.6211086338633e-07,5.4339052959937e-05,0.0702664223215669,0.0275620646470143,0.00186792146422414,0.598080557628981,5.18178557747723e-06,3.23922122753311e-05,2.02914591562653e-07,1.53974142303569e-08,0.251328124688511,3.02213183367228e-07,1.25826160709995e-05,5.36213736446444e-08,1.56642949227054e-05,3.1455853697061e-05,0.0507418007132087
"13650_11550",1.09493396193162e-07,3.52028554427205e-07,5.93630755900013e-06,0.0301820604356698,0.0281552434811654,0.00195742062039241,0.56237022507512,2.69541784063075e-07,6.02335886396333e-06,1.12418169081101e-08,6.07603479298775e-10,0.341562143923461,1.47742228522336e-08,4.25229020526434e-06,4.14179140679885e-09,1.13226977502609e-07,8.08157952727446e-08,0.035755738635621
"13650_11650",1.63931129064132e-06,6.12761391663096e-06,4.42999075494115e-06,0.0468287719124797,0.0083990119885374,0.00753691881419046,0.562619910552403,1.21737678531239e-06,9.91963112387558e-06,1.97164633854099e-08,3.38906022684009e-09,0.31853334423675,2.52474058972892e-07,0.000147426287337263,2.64129018103589e-08,9.0037894296057e-08,8.14314077199005e-08,0.0559108088226453
"13650_11750",5.47925716047229e-06,8.85526129974315e-07,1.709164760447e-07,0.035435676994047,0.00372318358678053,0.00427465057516128,0.596143256452133,6.45727314369784e-06,3.57749671720776e-07,3.04370384559135e-08,3.4665740987189e-09,0.307930796908802,3.24231140010965e-06,0.000640381198060389,5.28380145826698e-07,3.43888579450618e-08,1.58928330638623e-08,0.0518348486855847
"13650_11850",4.14166410721442e-08,4.84468567587699e-09,9.33278236170373e-08,0.032667250269422,0.002093781123089,0.0143145449994612,0.620640707065231,9.10858808110091e-08,5.9560113840308e-07,5.25292347586038e-11,1.73683588643757e-11,0.283301880965846,1.79032568975883e-07,2.00065354139812e-05,5.20642584797048e-09,7.01524912490102e-11,5.1476796036354e-11,0.0469608183348454
"13650_11950",2.05704957216855e-05,3.92051957600395e-05,0.000446960006695456,0.00746245682395854,0.118916619287033,0.00138493847386432,0.606979327821756,8.89470558911403e-05,5.61442088658071e-05,1.06595654283909e-05,2.61347931919418e-07,0.210821742733587,0.00012679854448579,4.16298887811011e-05,2.73338742760867e-06,5.87545657896462e-05,9.49002492410842e-05,0.0534473503477809
"13650_6250",8.14433470227001e-07,1.58009129949619e-07,4.16170829580069e-07,0.00778928411438395,0.105205534303618,0.003896123836833,0.612609608274688,8.78849301463514e-08,2.99882957089493e-07,1.91787177675287e-07,1.10395419276438e-08,0.265685635548083,0.000171320397488877,4.15709165158273e-06,7.77303805746043e-06,1.36120030529907e-07,4.32247723058922e-07,0.00462801581940572
"13650_6350",5.99620283073263e-08,9.40264513681615e-09,5.91428641826069e-07,0.0145720197659285,0.014126510909064,0.00414328065323712,0.602809851165556,9.71973088066769e-07,7.71948219314936e-07,1.34752306439963e-09,9.30660571045654e-11,0.3316587724192,4.33637693841266e-07,1.53537636697314e-07,3.16280793009474e-09,2.96196091891133e-08,9.15598974115813e-09,0.0326865298180653
"13650_6450",6.83656385955642e-09,8.27909595982141e-10,5.8147048363554e-07,0.016034439573086,0.0081123133169144,0.0113601278085276,0.654561049405813,8.2677568306878e-07,1.67333369572378e-06,1.23685237816744e-10,6.42425819149627e-11,0.261008985912184,9.43232485441898e-06,4.78381467129024e-06,3.2329635917874e-09,2.37279729338471e-09,1.65957095845487e-10,0.0489057726399675
"13650_6550",3.90706412147497e-09,1.33069765633861e-10,4.56394974431678e-09,0.00679319683651639,0.0037191810657824,0.00471443306651635,0.579964853704384,3.36030974844148e-08,3.4851310712353e-09,7.7360310393708e-12,1.39882360540767e-12,0.374119300214491,5.13872142434463e-08,5.48556577163407e-07,1.41037380384222e-09,1.72024661703967e-12,2.41212258524217e-13,0.030688388054736
"13650_6650",6.89273952020757e-07,8.54158116668465e-08,5.74512006247442e-08,0.0141926014830485,0.00487045263826328,0.00319680685978252,0.568924791691391,1.73973611536779e-07,9.52300755325105e-08,4.47639855072207e-10,1.68824114532624e-10,0.349516987777794,6.93199404006293e-07,0.000136879083700029,1.59323400071839e-08,5.27253245664072e-10,8.57079163965017e-11,0.0591596687602
"13650_6750",8.53697654471054e-08,2.30541627259435e-08,3.00136769032636e-08,0.0200342495769871,0.00279471171573235,0.0022378077389983,0.570714008143827,3.0971100109444e-07,9.56487409964802e-08,6.49799049487856e-10,1.25851115755654e-10,0.370319885091884,1.85579920132711e-07,0.00024877925706169,6.04139899373732e-09,1.50017669922845e-09,2.83840268033747e-10,0.033649820497176
"13650_6850",6.19168175456341e-09,1.09687457886543e-09,6.15494556270108e-08,0.0320542502217794,0.00197887014546584,0.00376556267884611,0.58277108550841,4.73829067790757e-07,9.23291225322985e-08,8.77210239314851e-10,1.84200945101383e-10,0.332027591543515,2.26410500261381e-09,1.08849461752575e-05,1.52778887722463e-09,5.08334300964884e-09,1.25861127587365e-09,0.0473911087643469
"13650_6950",7.92700142182235e-11,7.13481416053764e-12,5.48638131537647e-09,0.0097322158465653,0.00204098799324972,0.00227484762239734,0.571881287112942,2.73583065755155e-08,1.88073372042699e-08,1.08050540285585e-11,4.10245482085276e-13,0.38378931977297,5.85579138152802e-10,2.61990489670629e-08,7.61624837224459e-11,9.4794363087157e-11,5.47194351031982e-11,0.0302812628919262
"13650_7050",3.52137004038275e-09,3.0490075461946e-09,3.37861951206735e-07,0.0592332576884482,0.00717654743330991,0.00250705782831016,0.563405356292966,3.43498313610955e-07,1.71875406382769e-06,1.0650089902833e-09,1.0235455972099e-10,0.330070007399336,2.00599566238991e-08,3.88320423305609e-07,2.68904627266085e-09,1.04068136322537e-07,6.27402094125671e-08,0.0376047876277885
"13650_7150",1.22922943663579e-07,5.58394134699117e-08,1.46178499660632e-05,0.0747769479050376,0.0393809639993275,0.00329124677512548,0.601403778817104,2.49234046932788e-05,1.21461122913553e-05,3.39911764072797e-07,3.23538579796774e-08,0.265781236406779,4.82803381641042e-07,1.45527591191618e-05,4.93869853417377e-07,1.16973466246654e-05,1.84869563471556e-05,0.0152678739663708
"13650_7250",1.43121891945494e-07,1.22575826184554e-07,0.00018719307902434,0.00777402675442909,0.122897094127499,0.00298926874153563,0.572418028142827,1.4079809387136e-05,0.000211233813997451,3.03279330021617e-07,1.77478964849071e-08,0.291292830169517,1.48573855322199e-07,3.08112470200037e-07,2.69070616487894e-07,8.20832159553277e-05,7.37168022112436e-05,0.00205913286172949
"13650_7350",4.99182910993081e-07,4.57577936529283e-07,0.000980104154796277,0.00841871778464856,0.154862276016629,0.00366956144976817,0.577761376043376,0.000166670761745558,0.000242774801180977,2.7881230657757e-06,1.30299073314027e-07,0.250158453339598,4.99066938718378e-06,5.23770870414795e-07,7.6671755974497e-07,0.000397281960302251,0.000316151689721359,0.0030164756574301
"13650_7450",1.21544373270275e-07,1.64228875115725e-08,0.000209947919389783,0.00897213496216233,0.151373350951576,0.00405264793630894,0.581130928863945,0.000164533578107461,6.88128827977492e-05,7.50473828340359e-08,2.29954473816376e-09,0.251118982547028,3.59543024730472e-06,1.33035615863778e-07,6.6555346904797e-08,0.000152434849833354,4.09477895573298e-05,0.00271126738389485
"13650_7550",9.25610402074127e-08,1.0146797599176e-07,0.000596282036094479,0.00915870127159143,0.144805495350492,0.00263505602521771,0.576905619385398,0.000301175153661817,0.000298811294769294,3.95907371060998e-07,3.00788525420616e-09,0.263166614967054,1.01580509155234e-06,5.23122684131038e-07,9.31023773030123e-08,6.73623821120196e-05,1.86757264988729e-05,0.00204398143268534
"13650_7650",8.3353135772377e-07,1.77936984705024e-07,0.000352985018954112,0.00775430537861001,0.171033639305876,0.00274131069840288,0.561276099740693,0.00034455875032664,7.07762966444329e-05,1.02056753493069e-06,9.48260761702531e-09,0.249970912754987,4.81128177309176e-05,1.22525713244618e-06,3.6584475784641e-07,0.000111544806062588,2.06822455589599e-05,0.00627143956577861
"13650_7750",4.78579313975376e-08,1.24875576704733e-08,0.000378240621942131,0.0105269555936855,0.180157525760304,0.0032113159348884,0.545889512146626,0.00030859819423015,6.07016531347463e-05,5.08721097690868e-07,2.62150823814496e-09,0.254885502835807,8.0723521207889e-05,2.87090213365471e-07,2.24886915802776e-07,5.97983230991075e-05,3.86341867822877e-06,0.0044361783311731
"13650_7850",6.97418190859924e-08,1.6470135498262e-07,0.000434122014948481,0.0156259527939937,0.214536592614377,0.00311311321707966,0.503684445499615,0.000124826992011092,0.000265349085795976,3.08330368588126e-07,1.90426960178891e-09,0.25746903422392,0.00028319928012015,2.10100311581327e-07,5.63440076905527e-08,4.4107472402507e-05,4.76406403557631e-06,0.00441368161957017
"13650_7950",2.86830176362274e-07,8.7868680189993e-08,0.000869641599814855,0.016019162092565,0.181847691814088,0.0025843162261036,0.552057462978103,0.000208523299704051,0.000226146388661576,2.86351244608246e-07,1.73083741473557e-09,0.235874288597887,0.000584863209757753,1.41215102469215e-06,1.58564251170764e-07,2.6466920719832e-05,3.50160361240247e-06,0.00969570177276894
"13650_8050",8.77321316680812e-08,1.98856021700167e-08,6.88441319654534e-05,0.00803609635204333,0.148736975154605,0.00218744225114843,0.539899029306489,1.23639778838311e-05,9.47060917083114e-06,1.75018175110585e-08,6.99499755843116e-11,0.282866689425709,0.0011611994036135,2.52630108936222e-07,2.6714903588963e-08,5.8209628284196e-07,1.71898508071331e-07,0.0170207308580661
"13650_8150",6.5301015637348e-06,4.54536304516652e-06,0.00265626009860115,0.0151095200408138,0.201257096106097,0.00360419893668685,0.578431986781094,0.00336819260936079,0.000660507519136904,2.72243285170211e-06,8.9773138983584e-08,0.185245678325791,0.000259694720397413,2.72411357658527e-05,1.39551406180989e-06,0.000470833562193178,4.91630411126039e-05,0.0088443439382885
"13650_8250",7.4137013305926e-08,1.12868319130321e-07,0.00134005906468758,0.0125125422246759,0.179197511420526,0.00243304333938043,0.559657304451226,0.00045658781773722,0.000281664694582106,3.60495225704335e-07,3.00369795798226e-09,0.239943603887873,1.28418974012326e-05,6.4720722176776e-07,1.93131020577105e-07,4.78527041848392e-05,1.04337339938091e-05,0.0041051639212338
"13650_8350",1.05828288203654e-06,4.92844702055987e-07,0.00571852943931911,0.0169198969846584,0.24078865451681,0.00303289232285779,0.521593323808615,0.00108249839703025,0.00202474266550648,6.05721509041993e-06,5.7972515840693e-08,0.204208759651933,0.00022400176830505,2.7395984023985e-06,8.78350903121389e-07,0.0011715859576206,0.00062494604786942,0.00259888417497923
"13650_8450",7.39199200228075e-07,5.63444517774546e-07,0.00655368968057702,0.0122956851876985,0.226945661634072,0.0029655703302207,0.551927833036016,0.000832689270508603,0.00363835789966629,1.14885274094214e-05,4.74264348894623e-07,0.183541635704989,2.99612143649526e-05,1.4544698553432e-06,3.06958111033252e-06,0.00700718559675891,0.00270139073364206,0.00154255022504446
"13650_8550",1.68326930066222e-07,4.15102740358333e-07,0.00139913134634756,0.0345549723633193,0.21935459919132,0.00274366022326528,0.510966613845071,9.05376509856666e-05,0.000731121593349156,8.81727769618385e-07,1.89181393409521e-08,0.223240346155302,8.88804014034103e-07,2.38800129364151e-06,1.08371933358268e-07,0.000236541987468468,0.000367136362618337,0.00631047002813204
"13650_8650",1.40280988259809e-08,1.74269316192657e-09,6.42716840028492e-06,0.0760328804937189,0.0320226606485508,0.00124657267188213,0.542532361061631,1.02935545480045e-05,4.68380334856094e-06,1.37587714024526e-08,5.29808178137602e-10,0.320169918355166,8.12920865401967e-08,4.07943971171665e-07,1.25182664904957e-08,4.54969390420725e-07,1.12866533132905e-06,0.0279720867943367
"13650_8750",4.44282806767676e-07,1.07480232041564e-07,5.32333318332121e-06,0.107386530387061,0.00974616791126018,0.003527683334286,0.564680447873456,3.82981180532592e-06,5.56601864463359e-06,2.02201458138768e-07,1.67322197070466e-08,0.256669423219811,2.1863840688593e-07,6.58618230297709e-05,3.48564160689788e-07,1.67935039648258e-06,2.04514534984182e-06,0.0579041038924317
"13650_8850",5.54665400135511e-08,3.3795385563444e-08,1.91308040029592e-06,0.02892905258866,0.0155567105205788,0.00349403525458372,0.5675399353707,3.8746502533893e-07,2.60901981405628e-06,2.96520038398585e-09,4.16978619842633e-10,0.32616905855647,8.21647283832668e-09,3.33403672787844e-06,4.05467756129189e-09,8.86328054556148e-08,5.79161820809408e-08,0.0583027126427977
"13650_8950",7.17758153294114e-08,2.53318429287778e-08,8.37323808147829e-07,0.0791934301775384,0.00427865070289677,0.00264552801673566,0.542698024514643,3.7871867446883e-07,2.56931310698211e-06,9.08387495285252e-09,1.66378292464259e-09,0.322083918334653,1.3803226781164e-08,5.24969992948196e-05,1.24175640711632e-08,6.12838541786908e-08,1.26034815434991e-07,0.0490438445038723
"13650_9050",4.90830346152141e-07,1.3031911447697e-07,3.926032677449e-08,0.0162046793766053,0.00517193777582653,0.00273503338875202,0.560144971863329,2.27376089581638e-07,1.25509875909528e-07,1.74503548409056e-08,4.01699954017415e-08,0.389891977676744,7.60028549233902e-08,1.18659449144081e-05,5.97814171350927e-08,9.91115409067444e-09,6.20646887471091e-09,0.0258383111558302
"13650_9150",2.8690042694857e-07,1.65803552644757e-07,1.46881868903109e-07,0.0175199808696405,0.00547650587813366,0.0039111013791768,0.584279049596888,5.27412143804561e-07,7.10920080486678e-07,3.57313849096413e-10,5.65147555170826e-10,0.336464884187898,2.15901412285917e-06,5.5572773419429e-05,2.06525671278827e-08,7.50832078180466e-10,2.13883621593089e-10,0.0522888858429044
"13650_9250",2.69450377710034e-07,2.26322472270497e-07,5.02884997013995e-06,0.0202563245020053,0.0332178502240705,0.00897917307264924,0.60399469875359,6.03978452082675e-07,1.46345506701238e-06,1.77010229611694e-08,4.11848612139604e-09,0.289371280567775,3.62658122854642e-07,2.5855167915031e-06,9.12343242419992e-08,8.1419105419657e-08,1.82695028173676e-08,0.0441699199062152
"13650_9350",1.89665676168778e-06,6.12935602288741e-07,8.15777054284301e-06,0.0122835041276092,0.0495659263387098,0.00316154157777969,0.599062312013373,8.7708325817999e-06,3.6843432266079e-06,2.48423737126836e-08,2.330379442895e-09,0.307826721366031,2.64333067307603e-07,5.77976175708461e-05,5.59704980223133e-08,5.71038008539604e-07,4.84010849657795e-07,0.0280176718950348
"13650_9450",1.24916396442847e-07,7.24335537479886e-08,1.71282038238797e-05,0.0415171745330238,0.0333384355074244,0.00491882900758703,0.584660336399409,1.48170342533446e-06,7.04399561661277e-06,7.83671499767318e-08,3.69120155580302e-09,0.286085360026202,2.32659420476433e-06,6.62576447166396e-05,1.09684491036084e-07,3.0208839146569e-07,1.99994665758671e-07,0.0493847352087166
"13650_9550",4.58362327544089e-08,1.35893888229427e-08,2.62463545747786e-08,0.0251600559768419,0.0056595508819796,0.0012408974302917,0.525644948144859,8.68605925471999e-08,2.10026399345733e-08,3.76038467112963e-11,3.09416546676245e-11,0.418746294724424,1.81161835254749e-08,3.74183142004236e-06,1.0638677472088e-09,3.78409483310099e-11,1.5100106098402e-11,0.0235442981734375
"13650_9650",2.12858554328109e-08,2.62002133834968e-08,1.30954711398896e-07,0.0376368875651283,0.00225681557275935,0.0029116444748672,0.586641555438082,4.90360082086558e-07,4.01041631377811e-07,2.1203285442773e-09,1.61850933737878e-10,0.324014685204671,7.2338108701563e-08,1.54068013824381e-05,4.50197996699837e-09,6.77629833622116e-09,3.97666157522987e-09,0.0465218452253874
"13650_9750",5.55021477879823e-07,4.20655436658861e-07,1.14285402629529e-05,0.0278981421855406,0.0291949100256004,0.00437156261304155,0.609373590745247,1.00116169098442e-05,9.95036504500112e-06,1.35592438914878e-07,6.25375001656368e-09,0.289412818852229,3.08340419714775e-07,5.98396453866154e-06,1.74051200993893e-07,5.39638909675752e-07,1.0171716797778e-06,0.0397084443662714
"13650_9850",7.08150231896372e-09,4.7437962792622e-09,7.76381074627743e-07,0.0722549744414408,0.0055249373753428,0.00203161955437011,0.57579843845007,9.90869990604515e-07,1.64309551688748e-06,1.24249250733027e-08,1.33232026009226e-09,0.308453617571301,3.65970598784656e-08,1.46518408006683e-06,1.46985316031841e-08,1.17886945401898e-06,1.48176075123778e-06,0.0359287995684726
"13650_9950",2.57005372411041e-07,2.5160057084873e-07,0.00151000495232891,0.00653902579947533,0.159220509611032,0.0031448056215433,0.582554587976475,0.000172808116702621,0.000668062835392226,4.57917197502402e-06,2.10649657849722e-07,0.242461189209165,1.08855999270495e-06,5.98735557694649e-07,9.97447207450065e-07,0.000890084050846222,0.000583601267421726,0.00224733738928379
"13750_10050",1.41482470681458e-07,1.87610640524962e-07,0.0014053875430587,0.00723080688005941,0.177474630164846,0.00379112118174166,0.56231077435793,0.000125064331356333,0.000723294269606095,9.96353071097109e-07,1.26581015128432e-08,0.245235902515285,4.34907939700976e-06,2.9911753677585e-07,1.90587184862359e-07,0.000234742989360234,0.000181823315956687,0.00128027556239798
"13750_10150",5.21462365650954e-07,5.58764280474088e-07,0.00126527868188094,0.016372120217682,0.160811603917789,0.00357753142824822,0.607565765945278,0.000917499382002394,0.000359307889076267,1.39488150108252e-06,5.2271000344672e-08,0.20388274344534,4.10590253236724e-06,2.01428634637887e-06,1.20800333633786e-06,0.000416626529214657,0.000161199255762324,0.00466046773636359
"13750_10250",1.66590886420024e-07,2.62375478123159e-08,0.000462399525229227,0.0103576651105054,0.162570186152865,0.00224328109882433,0.569013805253441,0.000606206578117982,6.87409389231866e-05,5.03941364835829e-07,1.16988676193921e-08,0.251122230294973,0.000145641897961575,3.99978526298865e-07,1.55487201774788e-07,0.000111774509407965,1.9750120768816e-05,0.00327705458458835
"13750_10350",1.27530968724056e-07,2.53215578812267e-08,0.00027957876075106,0.00699043495668917,0.160685316628034,0.00263551265287819,0.553925282319823,0.00064753107850802,6.94791389376636e-05,5.74969778260382e-07,4.20092895657843e-09,0.268004315512526,0.000137187864165593,4.45323354247391e-07,4.79938814257883e-07,4.27213046915639e-05,9.70313309313329e-06,0.0065712793645006
"13750_10450",4.54047897023142e-08,9.47943655589136e-09,2.69367144168812e-05,0.00782114295803087,0.134903054919393,0.0051246303037394,0.563279542505816,0.000193031923997024,4.72917631144567e-06,5.38275822972776e-08,7.46922422310555e-10,0.283612244821103,0.00015414241762134,2.33291705456107e-07,3.04626357412202e-08,4.91718888332502e-06,1.81061700348459e-07,0.00487507279591513
"13750_10550",1.8617791289479e-06,1.97358170205344e-07,0.000711843565438139,0.00898384866483501,0.158481296633756,0.00374697641905437,0.617090813890978,0.00337791877433651,0.000183850221134994,3.38781068300753e-06,3.93165997836015e-08,0.203467281420738,0.000203297347920289,2.45178227240387e-06,2.2727213641363e-06,0.000937135344380239,9.49918791516034e-05,0.00271053507005919
"13750_10650",3.10141062989682e-07,5.05917417284314e-08,0.000289232064424178,0.00993221610755928,0.164134023878048,0.00462417809925322,0.585024075857116,0.00104169545424831,8.26798219769069e-05,2.95511533921329e-06,3.13369058326678e-08,0.231957946218825,9.05796412840782e-05,1.87417049272989e-06,1.95548432120028e-06,0.000343969057538996,5.56028353577334e-05,0.0024166241245045
"13750_10750",7.90045879127176e-08,2.35142809524269e-08,0.000278741586607164,0.00529828822209424,0.159546960273954,0.00262103316737215,0.584289165677766,0.000299204102541552,0.000171020397207728,2.82588623744178e-07,6.08586288886175e-09,0.24656207044985,1.36465806049416e-06,2.25372298034886e-07,1.61647854281827e-07,0.000223397839103626,0.000113751648985076,0.000594223762950338
"13750_10850",5.93747462899248e-07,1.28807545879061e-07,0.000364149042216027,0.00894053146680794,0.140403190307807,0.00381393643781598,0.607057948965287,0.000177980673455385,9.12665186227547e-05,5.33145164917426e-07,9.45714701184238e-09,0.237247185707562,2.744581388224e-06,4.28880187406471e-07,4.23077850606474e-07,0.000439395175285124,0.000106601840087938,0.00135295216830622
"13750_10950",1.07825546540749e-07,5.93846075607952e-08,0.00139240147977006,0.00441786782357454,0.157050733961819,0.00304465616496643,0.576524075066659,0.000111692048572457,0.000643893175418125,7.60969016456339e-07,1.94303436383386e-08,0.255646147328029,3.55286009026282e-07,1.62958664162109e-07,1.94026601657538e-07,0.000394743172667109,0.000284913248635299,0.00048721664910076
"13750_11050",2.44178777919705e-07,4.07996420089951e-07,0.000959621924182192,0.00541600830914558,0.14506617987415,0.00486313708983121,0.615862736604525,0.000150372241498843,0.000691174197159196,1.55795778831239e-06,1.59178654398748e-07,0.223646692672544,1.02068067709584e-06,2.09663181503854e-06,1.05750305682464e-06,0.00133511184129149,0.000715717328737578,0.00128670378974582
"13750_11150",6.43552742505531e-08,4.96553929029785e-08,0.000285944402699265,0.0116189772500024,0.111717323612051,0.00237999517598292,0.585306598155966,2.17756170396402e-05,0.000259784875373531,4.27499173695634e-07,1.93274775033629e-08,0.280869660100412,1.96529491784e-07,3.96055768544932e-07,2.44453701198065e-07,9.81691173686739e-05,9.81992345470991e-05,0.0073421745822783
"13750_11250",8.6227372228224e-08,5.76993319580489e-08,6.2793619017903e-06,0.0979085301896838,0.016930099072787,0.00228514188874453,0.560725002044828,4.75164598715369e-06,1.0628049887541e-05,1.4473835142516e-07,1.06157633253463e-08,0.291788713602823,1.21917542977767e-06,8.73594760723007e-07,2.14858132453201e-07,1.0009914720522e-06,3.47725052139247e-06,0.0303337689922221
"13750_11350",2.98346164262384e-08,1.49801896613941e-08,1.32498205202548e-05,0.0615005243695572,0.0502391536051079,0.00219255165155803,0.554735695010901,6.32039280251355e-06,5.75399158653635e-06,3.51351205372924e-08,1.20810519342081e-09,0.297850120170033,2.60449927873502e-06,4.28228922793791e-06,3.95111529056925e-08,1.76966320877296e-06,3.60484091115481e-06,0.0334442490261219
"13750_11450",3.57205366281115e-07,7.51381007443666e-08,1.9831689332013e-05,0.047440577454762,0.048891922273061,0.00210724499892698,0.556459915025475,8.88213742352233e-06,8.39376884271954e-06,1.11831639399359e-07,2.215716163551e-09,0.302307488536902,1.61500593030304e-06,2.27901520225449e-06,1.58151495824106e-08,3.72000694635717e-06,9.20619814072776e-06,0.042738361683083
"13750_11550",6.02317386853617e-10,5.41807141149488e-11,2.35775243171231e-09,0.0282524180138777,0.00101429102548379,0.00188542796322513,0.523393183583139,1.69082983751282e-08,9.7881417755486e-09,5.48469010636882e-12,4.39393397135172e-12,0.418269334602924,4.48369294938699e-09,1.47571550277617e-07,4.9051851689691e-11,6.21194394240172e-11,1.44830085883628e-11,0.0271851629098836
"13750_11650",3.28128780408627e-09,9.4728448716681e-10,1.43089268998187e-09,0.00987093817157499,0.00156716518628216,0.00186677145255189,0.499384492029377,2.52071142638736e-08,2.01284625444316e-09,5.60003291790252e-12,6.00136403641672e-12,0.467102753605897,1.04911470802429e-08,1.90205466113905e-06,1.09387284829204e-10,4.20553332336767e-12,2.52837601327916e-13,0.0202059340036369
"13750_11750",2.15123650774239e-07,2.20983390814531e-08,9.86706857010115e-08,0.0173466959313278,0.00339003245233383,0.00459463684627487,0.606702991905383,1.41112048977926e-07,1.36296134268968e-06,1.64339456437819e-09,2.37691034161821e-09,0.320219502331906,1.07822979390088e-06,3.97165283822831e-06,3.27348838421649e-08,1.62391765440187e-09,6.91661713518916e-10,0.0477392116133066
"13750_11850",9.95074228070534e-07,1.80926229561179e-07,3.75769177098239e-06,0.01815272032017,0.00512769501426146,0.00361796490994731,0.636671579799267,4.79804318962987e-07,2.35527573102303e-05,1.03420115050129e-08,1.11859937478988e-08,0.270021656950448,1.82903474478393e-07,3.30311134654518e-06,1.48183869560802e-08,1.6240298921455e-07,1.19117888310715e-07,0.0663756128699568
"13750_6350",2.24385896082681e-07,1.80493622754841e-07,4.16214996269183e-06,0.0115935509539892,0.041072209836163,0.0111422134998798,0.617225340229307,2.1320097601202e-06,2.1055977585008e-06,4.69595758410283e-09,1.77739411568281e-09,0.277827294916711,1.25322947057272e-06,4.16624644156704e-06,1.52565690077981e-08,4.67265473460885e-07,2.13258053097142e-07,0.0411244641975902
