"cell_ID","n03-GC-1","n02-PGC-1","n07-GC-2","n17-M/TC-3","n06-Transition","n01-OSNs","n13-AstrocyteLike","n09-GC-3","n14-GC-7","n10-GC-4","n05-PGC-2","n18-EPL-IN","n04-Immature","n16-M/TC-2","n08-PGC-3","n11-GC-5","n12-GC-6","n15-M/TC-1"
"10750_9450",0,0,0.0835625615799174,0.0793255294402209,0,0.480464405406831,0,0.278455908615195,0,0,0,0,0,0,0,0,0,0.0781915949578358
"10750_9550",0,0.0766150074023523,0.00128702643310277,0.0187479099164985,0,0.727760758620635,0,0,0,0,0,0,0,0,0,0,0,0.175589297627411
"10750_9650",0,0.14856293685359,0.00152400098324553,0.103473748537352,0,0.57084644763517,0,0.158255741804533,0,0,0,-6.501080853222e-19,0,0,0,0,0,0.0173371241861092
"10750_9750",0.0942272007194903,0.0472813080413831,0,0.182628452508703,0,0.534331058348722,0,0,0,0,0,0,0,0,0,0,0.0731669654346435,0.0683650149470583
"10750_9850",0,0.158280763458731,0,0.211306601756295,0,0,0,0.630412634784974,0,0,0,0,0,0,0,0,0,0
"10750_9950",0,0.133418176922456,0,0.301393214844552,0,0.422516102143339,0,0.0284410301255479,0,0,0,0,0,0,0,0,0,0.114231475964105
"10850_10050",0,0.0178811597184454,0,0.543898376871553,0,0,0,0.271780975699653,0,0,0,0,0,0,0,0,0,0.166439487710349
"10850_10150",0,0.0994725252606777,0,0.66867118176395,0,0,0,0,0,0,0,0,0,0,0,0,0.200166065759293,0.03169022721608
"10850_10250",0,0,0.0173940814539251,0.600646438257987,0,0,0,0,0,0,0,0,0,0,0,0.358775304605939,0.00475001239297883,0.0184341632891696
"10850_10350",0,0,0,0.775896120099737,0,0,0,0,0,0,0,0,0,0,0,0.187279699003277,0.0367214103648107,0.000102770532175559
"10850_10450",0,0.0047933847437053,0,0.75061032428014,0,0,0,0,0,0,0,0,0,0,0,0.0548946553300058,0.189701635646149,0
"10850_10550",0,2.68047309480276e-20,0,0.261253313557367,0,0,0,0,0,0,0,0.217854038503874,0,0,0,0.447185460447167,0.0737071874915921,0
"10850_10650",0,-6.10134622712928e-19,0,0.45149986853296,0,0,0,0.196013385844144,0,0,0,0,0,0,0,0.304421414320977,0.0480653313019194,0
"10850_10750",0.149006341382323,0,0,0.64348524553818,0,0,0,0,0,0,0,0,0,0,0,0.197214026200847,0.0102943868786503,0
"10850_10850",0.082253825704176,0,0,0.6969327212243,0,0,0,0,0,0,0,0,0,0,0,0.0446971252634417,0.176116327808083,0
"10850_10950",0,0,0,0.158993855784477,0,0,0,0.515033046908626,0,0,0,0,0,0.155435281075433,0,0.170537816231464,0,0
"10850_11050",0,1.77754287093841e-19,0,0.641329231684759,0,0,0,0.127772884675475,0,0,0,0,0,0,0,0,0.170172136226871,0.0607257474128955
"10850_11150",0,0.0168865352516354,0,0.667821399618873,0,0,0,0.182626047034525,0,0,0,0,0,0,0,0,0.0421003498644498,0.0905656682305168
"10850_11250",0.141537911816103,0.177580833401335,0,0.620410100804211,0,0,0,0,0,0,0,0,0,0,0,0,0.00680945445882804,0.0536616995195228
"10850_11350",0.252770530554988,0.0235673268375198,0.118170637311102,0.153645195565493,0,0.238715926278333,0,0.0211481400066946,0,0,0,0,0,0,0,0,0,0.19198224344587
"10850_11450",0.201894096412395,0.0570235323230867,0.000464583653965344,0.202316713393043,0,0.331299925665236,0,0,0,0,0,0,0,0,0,0,0,0.207001148552274
"10850_11550",0,0.00121140708706897,0,0,0,0.000266156638658581,0,0,0.000324451716012945,0,0.998197984558259,0,0,0,0,0,0,0
"10850_7150",0,0,0,0,0,0.422718672446866,0,0.00110091155674394,0,0,0.231610139040688,0.2901557074633,0,0,0,0,0,0.0544145694924018
"10850_7250",0.185682631481007,0,0,0.247202272030846,0.248509746324681,0.242250524870085,0,0.0746671526846364,0.00168767260874441,0,0,0,0,0,0,0,0,0
"10850_7350",0.201077019681885,0,2.64990535098468e-22,0.214433724371375,0,0.214335482726725,0,0.177950157334781,0.164461771586379,0,0,0,0,0,0,0,0,0.0277418442988543
"10850_7450",0,0.146364532306374,0,0.116669286983202,-1.78424803753115e-17,-2.28715728693716e-19,0.228278840595912,0.194564674139017,0.137101426615994,0,0,0,0,0,0,0,0,0.1770212393595
"10850_7550",0,0.163179464734591,0.0362743098885369,0.139150458708348,0,0,0,0.255128668222231,0.325500670744915,0,0,0,0,0,0,0,0,0.0807664277013778
"10850_7650",0,0.237917072513573,0,0.0421606420084409,-3.06406459891798e-18,0.172916062983197,0,0.000442515798744397,0,0,0,0.0825493330868553,0,0.335550756703581,0,0,0.128463616905608,0
"10850_7750",0,0.0825249235845707,0,0.503823511722674,0,0,0,0.144573626600636,0,0,0,0,0,0,0,0.191106363616014,0,0.0779715744761043
"10850_7850",0,0.0478917192852178,0,0.681925349382393,0,0,0,0.129835181047084,0,0,0,0,0,0,0,0,0.130708271965292,0.00963947832001379
"10850_7950",0,0.0815094754983753,0,0.330215766199095,0,0,0,0.218419792403532,0,0,0,0,0,0.309951241084118,0,0,0.0599037248148796,1.47450865442026e-19
"10850_8050",0,0.101259765776831,0,0.850545900750518,0,0,0,0,0,0,0,0,0,0,0,0,0.00234623932217499,0.0458480941504759
"10850_8150",0,0.19228944096689,0,0.256436649826288,0.224059828662177,0.000848445218752677,0,0.194093711849386,0,0,0,0,0,0,0,0,0.132271923476505,0
"10850_8250",0.111865884794303,0.0573145758945533,0,0.0935039641339243,-6.78073713835672e-18,0.418124118675325,0,0.00506721841083686,0,0,0,0.117332352434635,0,0,0,0,0,0.196791885656423
"10850_8350",0,0.161880768321214,0,0.430150663031558,0,0,0,0.0845330938734253,0,0,0.22850177564906,0,0,0.0702351083090361,0,0,0.0246985908157066,0
"10850_8450",0,0.152663666745465,0,0.0453196026220637,0,0.409953121653598,0,0.100355381482575,0,0,0,0,0,0.253392584638851,0,0,0,0.038315642857447
"10850_8550",0.175260780266609,-8.56396757726157e-19,0.151455353307685,0.181753396825788,0,0.409761613447499,0,0.0817688561524182,-3.08476377950112e-19,0,0,0,0,0,0,0,0,0
"10850_8650",0,0,0.200333444847457,0.112957456275125,-1.2227451778781e-18,0.551100281351728,0,0.124497253578385,0,0,0,0,0,0,0,0,0,0.0111115639473052
"10850_8750",0,0,0,0.144673584693172,0,0.582476712862664,0,0.249020452214045,0,0,0,0,0,0,0,0,0,0.0238292502301191
"10850_8850",0,0,0.235190019148558,0.0187342801003889,8.18409837503956e-19,0.622294336074004,0,0.12378136467705,0,0,0,0,0,0,0,0,0,0
"10850_8950",0,0,2.69149272415717e-19,0.09146073078417,0,0.704520667049165,0,0.204018602166665,0,0,0,0,0,0,0,0,0,7.38437135737338e-19
"10850_9050",0.167822331274563,0,0,0.145942398340103,0.0394010692105193,0.646834201174815,0,0,0,0,0,0,0,0,0,0,0,0
"10850_9150",0,0.0299035994316406,0.0351710370540579,0.0747280485254359,0,0.540826293982528,0,0.16301092820405,0,0,0,0,0,0,0,0,0.0177790239549467,0.138581068847341
"10850_9250",0,0,0.002343442544259,-1.3293651269167e-19,0.252523794962412,0.580578698786886,0,0,0.033298324044148,0,0,0,0,0.131255739662295,0,0,0,0
"10850_9350",0,0,0,0.160017975766655,0.0440466200351156,0.623595748459599,0,0.172339655738631,0,0,0,0,0,0,0,0,0,0
"10850_9450",0.076818548521247,0,0.0147340421889169,0.105192733140238,0,0.641044188366893,0,0.160983015495909,0,0,0,0,0,0,0,0,0,0.00122747228679638
"10850_9550",0,0.0755457001037278,2.11232488884446e-20,0.0895700605661638,0,0.486625265782405,0,0.167521547946476,0,7.75456800628078e-05,0,0,0,0,0,0,0.0745735420449389,0.106086337876226
"10850_9650",0.0770392924153847,0.0669942334263628,0.00210612248013687,0.229507377604396,0.128443240087541,0.40292297139944,0,0,0.0722454135014112,0,0,0,0,0,0,0,0,0.0207413490853278
"10850_9750",0,0.146720402199759,0,0.121855426868999,-4.0203420583401e-18,0.508233876025574,0,0,0,0,0,0.0998821736852738,0,0,0,0,0,0.123308121220394
"10850_9850",0,0.209234333619414,0,0.0992393953341296,0.00015656958239315,0.319773797470189,0,0.0734523012065971,0,0,0,0.141966162807623,0,0,0,0,0,0.156177439979655
"10850_9950",0,0.15697690971561,0,0.376069333087242,0.00296387628973749,0.281663417267659,0,0,0,0,0,0,0,0,0,0,0,0.182326463639751
"10950_10050",0,-1.60381579036694e-18,0,0.686330973615107,0,0,0,0.135902366235129,0,0,0,0,0,0,0,0,0.177766660149764,0
"10950_10150",0,0,0,0.411805839833175,0,0,0,0.147280602191625,0,0,0,0,0,0,0,0.438282943322737,0.00263061465246243,0
"10950_10250",0,0,0,0.881848156874935,0,0,0,0,0,0,0,0,0,0,0,0.0183310945237275,0.0998207486013374,0
"10950_10350",0,0,0,0.559527858367078,0,0,0,0,0,0,0,0.0401294609427067,0,0,0,0.303440462980422,0.0969022177097939,0
"10950_10450",0,0,0,0.0163276307022091,0,0,0,0.122783508713455,0.660242856156547,0,0,0,0,0,0,0.200646004427789,-3.29198533493493e-20,0
"10950_10550",0,0,0,0,0,0,0,0,0.803837771947767,0,0,0,0,0,0,0.196162228052233,-2.85664550146069e-18,0
"10950_10650",0,0,0,0.0113788570462002,0,0,0,0,-2.43128927355133e-20,0,0,1.00858482884407e-19,0,0,0,0.9886211429538,0,0
"10950_10750",0,0,0,0.000747957448218788,0,0,0,0.119936657654569,0.613552164010665,0,0,0,0,0,0,0.265763220886547,3.24787076366477e-19,0
"10950_10850",0.167653429958516,0,0,0.221366931320458,0,0,0,0,0,0,0,0.315592171962258,0,0,0,0.282712524007692,0.0126749427510763,0
"10950_10950",0.139177641649981,0,0,0.622014612230137,0,0,0,0,0,0,0,0,0,0,0,0.163244787734037,0.0755629583858454,0
"10950_11050",0,0.0725031209860137,0.352247087643317,0.458727071777825,0,0,0,0,0,0,0,0,0,0,0,0.113542840191027,0.00297987940181692,0
"10950_11150",0,0.0144005283399098,0,0.645344266921502,0,0,0,0,0,0,0,0,0,0,0,0.217543454058923,0.00573152948402712,0.116980221195638
"10950_11250",0,0.0437634344127141,0,0.592954613770158,0,0,0,0.0400040900992918,0,0,0,0,0,0.252328616134632,0,0,0,0.0709492455832044
"10950_11350",0.21185396232609,0.244866387356337,0,0.14070091394808,1.4866615170356e-17,0,0,0,0,0,0,0.0869232728189781,0,0.250668015212726,0,0,0,0.0649874483377895
"10950_11450",0.252866606060581,0.00774243776943503,1.23720240759311e-19,0.0803496056794149,0.106056311361325,0.257355895277092,0,0,0.134295332698924,0,0,0,0,0,0,0,0,0.161333811153228
"10950_11550",0.115442648843965,0,0,0.181675788185436,0,0.428181653268403,0,4.60255193442942e-19,0,0,0,0,0,0,0,0,0,0.274699909702196
"10950_7050",0.0287511910168899,0,0.806082489369774,0.000396540589569759,0,0,0,0,0,0,0,0.164769779023767,0,0,0,0,0,0
"10950_7150",0,0.0308824707022317,0,0.104167680471459,0,0.0830942353042001,0.358251522878494,0.274188226573178,0,0,0,0,0,0,0,0.0891739883738515,0.0602418756965856,0
"10950_7250",0,0.278248281472499,0,0.0255280258799754,0,0,0,0.0316919121577385,0,0,0,-2.68532268718734e-18,0,0.661190319409277,0,0,0,0.00334146108051069
"10950_7350",0.146370949269536,0.0404555337981315,0,0.112401086757548,0,0.0388521576757493,0,0.16866669906199,0,0,0,0,0,0.401648204406769,0,0,0,0.0916053690302757
"10950_7450",0.168791716892869,0.0965577673364957,0,0.275513090456214,0,0,0,0.212927400419462,0,0,0,0,0,0.204706930539546,0,0,0.0415030943554136,6.32889041247772e-18
"10950_7550",0,0.215352056292941,0.134077982487524,0.277541110645955,0,0,0,0.373010056441909,0,0,0,0,0,0,0,0,0,1.87941316719844e-05
"10950_7650",0,0.0766782296243547,0.277431977902497,0.445093445771675,0,0,0,0.120843904672315,0,0,0,0,0,0,0,0,0.0799524420291578,0
"10950_7750",0,0,0.203604346006382,0.403117393833955,0,0,0,0.238109806121481,0,0,0,0,0,0,0,0.00621069145719134,0.148957762580991,0
"10950_7850",0,-4.27185237390798e-19,0,0.478664417754972,0,0,0,0.189116664719544,0,0,0,0.0499140722284062,0,0,0,0.174900885394926,0.107298336902663,0.000105622999489811
"10950_7950",0,0,0,0.485933514805929,0,0,0,0.39823612558757,0,0,0,0,0,0,0,0,0.115817221833825,1.31377726761853e-05
"10950_8050",0,0.0254516083321976,0,0.665612441129825,0,0,0,0,0,0,0,0,0,0,0,0.143195707089033,0,0.165740243448945
"10950_8150",0.00724001212467895,0,0,0.489456817622562,0.00111340999836632,0,0,0.063447719656936,0,0,0,0,0,0.422188392821916,0,0,0.0165536477755409,0
"10950_8250",0.196595108481254,0,0,0.682794011794664,0,0,0,0,0,0,0,0,0,0,0,0,0.120610879724082,0
"10950_8350",0.235258888982481,0.230446802233719,0,0.136531725772092,0,0,0,0,0,0,0,0.331271876087709,0,0.062424164345769,0,0,0.000602288979791971,0.0034642535984383
"10950_8450",0,0.166624064126925,0.0651472584228261,0.08625067977152,0,0.538953354938558,0,0.10981142319385,0,0,0,0,0,0,0,0,0,0.0332132195463205
"10950_8550",0,0.0387138618608079,8.14903528009712e-19,0.164076119941362,0,0.605670135555544,0,0.139225691793874,0.0523141908484121,0,0,0,0,0,0,0,0,0
"10950_8650",0,0.110296301616752,0.0275834834773856,0.0736764522429635,0.0872985179829228,0.6581288678462,0,0,0,0,0,0,0,0,0,0,0,0.0430163768337753
"10950_8750",0,0,0.0021876403393025,0.0253318885338565,0.587931011398874,0.325841625014216,0,0.0587078347137516,0,0,0,0,0,0,0,0,0,0
"10950_8850",0,0.157764959257489,0.019781761316252,0.108204429453609,0,0.571576087279959,0,0,0,0,0,0,0,0,0,0,0.0197831459966804,0.122889616696011
"10950_8950",0,0,0.00154584061460589,0,0,0.850792656337017,0,0,0.0619973147715581,0,0,0,0,0,0,0,0,0.0856641882768185
"10950_9050",0.0707299674900384,0,0.115049854960753,0.129670317970297,0,0.629641538594786,0,0.0416548964801056,0,0,0,0,0,0,0,0,0,0.0132534245040201
"10950_9150",0,0.055040395636695,0.360925593760414,0.0349744520077186,0,0.549059558595172,0,0,0,0,0,0,0,0,0,0,0,0
"10950_9250",0,0.0220354370804432,0,0,7.04759890028141e-19,0.545712733837121,0,0,0.308417274261914,0,0,0,0,0.123644231836301,0,0,0,0.000190322984221081
"10950_9350",0,0,0.245682333622907,0.0454340490368479,0,0.708883617340245,0,0,0,0,0,0,0,0,0,0,0,0
"10950_9450",0.097507604536863,0,0.128073943407615,0,-1.39291216608914e-18,0.663486454873652,0,0.0472019711532242,0,0,0,0,0,0,0,0,0,0.0637300260286458
"10950_9550",0.113439733737153,0.12892298530346,0.0916352275448627,0.0317812802467241,0,0.54889186761757,0,0,0,0,0,0,0,0,0,0,0,0.0853289055502292
"10950_9650",0,0.303021869547501,0,0.101017757889871,0,0.435328974942136,0,0,0,0,0,0,0,0,0,0,0.0812823808436337,0.0793490167768592
"10950_9750",0.154548978987608,0.106657850836368,0,0.242672732410728,-2.68593743540044e-19,0.266682975082272,0,0.142880011020529,0,0,0,0,0,0,0,0,0.0656760770076018,0.0208813746548936
"10950_9850",0,0.166855845720509,0,0.592158894032641,0,0,0,0.240579409182496,0,0,0,0,0,0,0,0,0,0.000405851064354295
"10950_9950",0,0.0399573415468094,0,0.721687264441847,0,0,0,0.158503941453969,0,0,0,0,0,0,0,0,0.0758093563191037,0.00404209623827056
"11050_10050",0.0293507859185926,0,0,0.827571169748198,0,0,0,0.0254198055571389,0,0,0,0,0,0,0,0.0796302836543889,0.0376944876062876,0.000333467515394109
"11050_10150",0.0778901536147045,0,0,0.587098402007742,0,0,0,0,0,0,0,0.0858601840989876,0,0,0,0.0227272244433862,0.22642403583518,0
"11050_10250",0,0,0,0.11589571139265,0,0,0,0,0.438193466054637,0,0,-8.46179670373315e-20,0,0,0,0.444513868461843,0.00139695409087008,0
"11050_10350",0,0,0,0.0150986001888207,0,0,0,0.118254845153809,0.305206355484575,0,0,-4.78970947515337e-20,0,0,0,0.561415772967465,2.44262053304778e-05,0
"11050_10450",0,0,0,0.00459745374542089,0,0,0,0.249675738038663,0.249977569113995,0,0,0,0,0,0,0.495749239101921,0,0
"11050_10550",0,0,0,0.00704296265777996,0,0,0,0,0.0280287585986092,0,0,0,0,0,0,0.964928278743611,0,0
"11050_10650",0,0,0,0.000133585119777246,0,0,0,0.134691918156083,0.0651156704302894,0,0,0,0,0,0,0.80005882629385,0,0
"11050_10750",0,0,0.379452341164622,0.0259048187154698,0,0,0,0,0,0,0,0,0,0,0,0.588898048331896,0.00574479178801182,0
"11050_10850",0,-3.56839454133803e-19,0.000100179514116163,0.0204363726242741,0,0,0,0.286780671522097,0.264699951000025,0,0,9.89892434684692e-05,0,0,0,0.405953218549006,0.0219306175470129,0
"11050_10950",0,0,0,0.632443675909691,0,0,0,0,0,0,0,0,0,0,0,0.36210334055411,0.0054529835361991,0
"11050_11050",0.0439473604586762,0,0,0.808547413964836,0,0,0,0.043726313832329,0,0,0,0,0,0,0,0.0875680837831956,0.0152886635163585,0.000922164444604953
"11050_11150",0,0.000115670105143441,0,0.585778829864385,0,0,0,0.141572189747257,0,0,0,0,0,0,0,0.268294135068432,0.00423917521478216,0
"11050_11250",0,0.00465521650169527,0,0.763972283642408,0,0,0,0.0637064760810838,0,0,0,0,0,0,0,0,0.00315032360983122,0.164515700164982
"11050_11350",0,0.17749180233766,0,0.670295074754941,0,0,0,0,0,0,0,0,0,0,0,0,0.0803772271784978,0.0718358957289017
"11050_11450",0.223243755873933,0,0,0.209397311069645,2.35509556532686e-18,0.42541923405114,0,0.116327549919126,0,0,0,0,0,0,0,0,0,0.025612149086156
"11050_11550",0.0621052707223306,0.0873891951745424,0.0468954749853201,0.0321634617428834,0,7.75898249990176e-19,0.719735106065189,0,0,0,0,0,0,0,0,0,0,0.0517114913097347
"11050_11650",0.444827224514367,0,0.11754332102958,0,0.000146711715275375,0,2.73491522837729e-17,0.321769527024093,0,0,0,0,0,0,0,0,0,0.115713215716684
"11050_6950",0,0,0.312943055542407,0.5008226793666,0,0,0,0,0.186234265090993,0,0,0,0,0,0,0,0,0
"11050_7050",0,0,0,0.078703873210698,8.3432375904887e-19,0.0011033014743058,0.646841069775701,0.0717685563174892,0,0,0,0,0,0,0,0,0.0376786371185151,0.163904562103291
"11050_7150",0.111003441570911,0.220401619782078,0,0.219934211928848,0.131874515878365,0.316786210839798,0,0,0,0,0,0,0,0,0,0,0,0
"11050_7250",0.299660686617491,0.00323336461481921,0,0.0879149549369821,0,0.0670782672368453,0,0.0907856698696785,0,0,0.180703421951701,0.101681295720138,0,0,0,0,0.168942339052344,0
"11050_7350",0,0.256148715710255,0,0.551863369389874,0,0,0,0,0,0,0,0,0,0,0,0.13574532705735,0.0562425878425201,0
"11050_7450",0,0.0142947451030359,0,0.223611327523595,0,0,0,0.171592168321529,0,0,0,0.317076770447875,0,0,0,8.89592228903979e-22,0.183153310234694,0.0902716783692716
"11050_7550",0,0.0147707820041093,0,0.254192124653105,0,0,0,0.0868056746271303,0,0,0,0.132358161769537,0,0,0,0.342633103955678,0.101569099559446,0.0676710534309935
"11050_7650",0,0,0,0.698488258257289,0,0,0,0,0,0,0,0,0,0,0,0.292255500540208,2.21836021289179e-06,0.00925402284229068
"11050_7750",0.080328208893886,0.0274548732964585,0,0.813625816828364,0,0,0,0,0,0,0,0,0,0,0,0.000545642924495597,0.0780454580567959,0
"11050_7850",0,0,0,0.864795206568105,0,0,0,0,0,0,0,0,0,0,0,0,0.135204793431895,0
"11050_7950",0,0.00057035747883826,0.307574096802181,0.690523612930734,0,0,0,0,0,0,0,0,0,0,0,0.00133193278824679,0,0
"11050_8050",0,0.0192665084768513,0,0.76644325026103,0,0,0,0.0713959629581754,0,0,0,0,0,0,0,0,0.0831790090882037,0.0597152692157396
"11050_8150",0.0390906096909745,0,0,0.774337373959803,0,0,0,0,0,0,0,0,0,0,0,0,0.0537141234218291,0.132857892927394
"11050_8250",0.00243478687495589,0.0744904112275876,0,0.875431197260434,0,0,0,0,0,0,0,0,0,0,0,0,0.042362577936674,0.00528102670034876
"11050_8350",0.100423100091656,0.279175347882486,0,0.429102658645844,-2.27472931770279e-17,0.108014286799452,0,0,0,0,0,0,0,0,0,0,0,0.0832846065805623
"11050_8450",0.0884421336781872,0.14032425463692,0,0.20036174176593,0.00210883415103644,0.510207456868423,0,-3.80544959728151e-19,0,0,0,0,0,0,0,0,0,0.0585555788995047
"11050_8550",0.287525222282073,0,0.00332304454692023,0.0567305377115361,0.155159872132022,0.358808666232513,0,0,0,0,0,0.138452657094935,0,0,0,0,0,0
"11050_8650",0,0,0.212432533117323,0.0622123706018042,0,0.617100949955162,0,0.10825414632571,0,0,0,0,0,0,0,0,0,0
"11050_8750",0,0.0539306117341261,0.0715813880677675,0.053432935338808,0,0.740562698058983,0,0,0,0,0,0,0,0,0,0,0,0.0804923668003153
"11050_8850",0,0,0.0455826558496088,0.137279321014485,0,0.768142035398736,0,0,7.65390409543545e-20,0,0,0,0,0,0,0,0,0.0489959877371707
"11050_8950",0,0.119433233827667,0.0240215480293095,0,0.000120601317489901,0.712187160240193,0,0.14423745658534,0,0,0,0,0,0,0,0,0,0
"11050_9050",0,0,0.0347114109224444,0.0402299422402373,0.247608242869454,0.677450403967864,0,0,0,0,0,0,0,0,0,0,0,0
"11050_9150",0,0.0289168964525418,0.0539669853033826,0.128347322627134,0.171543660407383,0.577424328667943,0,0.0398008065416153,0,0,0,0,0,0,0,0,0,0
"11050_9250",0.0838755703359365,0,0,0.155482283519923,0,0.613656476374594,0,0,0.146985669769546,0,0,0,0,0,0,0,0,0
"11050_9350",0,0.120588202538443,0.264358228976282,0.00223077600079851,0,0.454224750146717,0,0.158598042337759,0,0,0,0,0,0,0,0,0,0
"11050_9450",0,0.0103965773402507,0.00319007298631772,0.0409032892340294,0.318790075668244,0.503043652536452,0,0.123676332234706,0,0,0,0,0,0,0,0,0,0
"11050_9550",0.115302399872774,0.119699685635592,0,0,0.00533817714425015,0.558312492931249,0,-4.95308409535766e-19,0.0511427863024998,0,0,-3.29857388567755e-18,0,0,0,0,0,0.150204458113634
"11050_9650",0.213808695676653,0,3.15843577329637e-19,0.144449568574977,0.490584692932905,0.0514967606706515,0,0.0996602821448136,0,0,0,0,0,0,0,0,0,0
"11050_9750",0.154542426822733,0.122787850700628,0,0.374365042622282,0,0,0,0.0917016713789477,0,0,0,0,0,0.142831807258982,0,0,0.113771201216428,5.51512892134746e-20
"11050_9850",0,0.0442194274158611,0,0.718237602354695,0,0,0,0.155820667491283,0,0,0,0,0,0,0,0,0.0680194547138957,0.0137028480242658
"11050_9950",0,0.0469973644848538,0,0.666293433136029,0,0,0,0,0,0,0,0,0,0,0,0.202447763037793,0.0425791161266188,0.0416823232147049
"11150_10050",0,0,0,0.79347706135545,0,0,0,0,0,0,0,0,0,0,0,0,0.20652293864455,0
"11150_10150",0,0,0,0.0666196095592658,0,0,0,0,0,0,0,0.248069355195523,0,0,0,0.684423809988837,0.000887225256373992,0
"11150_10250",0,0,0,0,0,0,0,0,0.664806091929684,0,0,0,0,0,0,0.335193908070316,-8.10738212923823e-19,0
"11150_10350",0,0,0,0.000486006288723205,0,0,0,0.128382348891471,0.47059518680365,0,0,0,0,0,0,0.400536458016155,7.96537912063225e-19,0
"11150_10450",0,0,0,0.0303669748767719,0,0,0,0.308131539496955,0.283392321116129,0,0,0,0,0,0,0.378109164510143,-1.49397549236894e-18,0
"11150_10550",0,0,0,0.00160660270064249,0,0,0,0.207561544334318,0.497135908326891,0,0,0,0,0,0,0.293695944638149,-2.48889044901997e-17,0
"11150_10650",0,0,1.26682238066161e-18,0.0582222751777243,0,0,0,0.153950163944674,0,0,0,0,0,0,0,0.787827560877602,0,0
"11150_10750",0,0,0.0543931546154423,0.0613399996664573,0,0,0,0.251688758544681,0.226156178130067,0,0,0,0,0,0,0.405828296146834,0.000593612896517589,0
