"cell_ID","33 Vascular","05 OB-IMN GABA","34 Immune","32 OEC","30 Astro-Epen","03 OB-CR Glut","31 OPC-Oligo","13 CNU-HYa Glut","02 NP-CT-L6b Glut","11 CNU-HYa GABA","10 LSX GABA","09 CNU-LGE GABA","29 CB Glut","12 HY GABA","06 CTX-CGE GABA","14 HY Glut"
"837",0.500173969664328,0,0,0,0,0,0,0.499826030335672,0,0,0,0,0,0,0,0
"838",0,0,0,1,0,0,0,-1.11501664663805e-19,0,0,0,0,0,0,0,0
"839",0,0,0,0.955684169270613,0,0,0,0.0443158307293866,0,0,0,0,0,0,0,0
"840",0.647454611926068,0,0,0.327757989928251,0,0,0,0,0.0247873981456802,0,0,0,0,0,0,0
"841",0,0.349034351843329,0,0,0,0,0,0,0,0,0,0,0,0.650965648156671,0,0
"842",0,0.119560774620489,0,0,0,0,0,0,0,0.0329704528896498,0,0.000115592181669897,0,0.847353180308191,0,0
"843",0.869415020791924,0.0473588590468126,0,0,0,0,0,0,0,0,0,0.0832261201612638,0,0,0,0
"844",0,0,0.0508462733791613,0,0,0,0.550053681075919,0,0,0,0,0,0,0.363744185678339,0,0.0353558598665806
"845",0.63347035683359,0,0,0,0.194070400678922,0,0,0,0,0,0.0479749279372926,0.0522782358356445,0.0289276126697521,0.0432784660447989,0,0
"846",0,0,0,0,0.466532457268163,0.506477191748267,0,0,0,0,0,0,7.2196974109804e-05,0,0,0.0269181540094601
"847",0.017956767063398,0,0.981433883859563,0,0.000609349077038973,0,0,0,0,0,0,0,0,0,0,0
"848",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"849",0,0,0,0,0,0,0,0,0.0774639362341992,0,0,0,0,0.113342208041554,0.809193855724247,0
"850",0,0,0,0,0,0.952619229035723,0,0.0472445224692669,0,0,0,-4.24437666003331e-19,0,0.000136248495009556,0,0
"851",0.194815375319416,0.0459309611682165,0,0,0,0.759253663509726,0,0,0,0,0,0,2.64145679735543e-12,0,0,0
"852",0,0.75071579459165,0.24928420540835,0,0,0,0,0,0,0,0,0,0,0,0,0
"853",0,0.926872801078549,0.0731271989214507,0,0,0,0,0,0,0,0,0,0,0,0,0
"854",0,0.977048571745469,0,0,0,0,0.0229514282545311,0,0,0,0,0,0,0,0,0
"855",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"856",0,0.410864250008435,0,0,0,0,0,0,0,0,0,0.589135749991565,0,0,0,0
"857",0,0.838890455867917,0,0,0,0,0.161109544132083,0,0,0,0,0,0,0,0,0
"858",0,0.157002203071769,0,0,0,0,0.104183163278555,0,0.0165170952367567,0,0,0.72229753841292,0,0,0,0
"859",0,0.569371805787217,0,0,0,0,0.243876553173976,0,0,0,0,0.186751641038807,0,0,0,0
"860",0,0.998910205446449,0,0,0,0,0,0,0,0,0,0.00108979455355136,0,0,0,0
"861",0,1,0,0,0,0,0,0,0,4.46526905882087e-20,0,1.74005522127229e-17,0,0,0,0
"862",0,0.999722959182691,0,0,0,0,0,0,0,0.000277040817308527,0,0,0,0,0,0
"863",0,0.427559872850697,0,0,0,0.571957064292468,0,0,0,0,0,0.000483062856834436,4.59677761364752e-20,0,0,0
"864",0.0573779661356418,0,0,0,0,0,0,0,0,0,0,0,0,0.000113373518031774,0.942508660346327,0
"865",0,0,1,0,0,0,0,0,0,0,-4.13716789639163e-19,0,0,0,0,0
"866",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"867",0,0,0.0193083387476651,0,0.140291878956575,0,0.84039978229576,0,0,0,0,0,0,0,0,0
"868",0,0.00175172064081312,0,0,0,0,4.7949945148466e-08,0,0,0,-3.27877153029977e-18,1.53586186646972e-10,0.0823702929097971,0.915877938345858,0,0
"869",0.181739301648264,0,0,0,0,0,0.450078656999704,0,5.30207637501352e-06,0.356968127419518,0,0,0,0.0112086118561384,0,0
"870",0,0.0635465605823478,0,0,0,0,1.50969958601869e-18,0,2.32279042846239e-06,0,0,0,0,0.750782227548007,0.185668889079217,0
"871",0,2.29740028035686e-18,0,0.063108073854369,0,0,0,0,0.0365958316634607,1.42677810194451e-19,0,0.131362531122568,0,0.768933563359603,0,0
"872",0.527964128016845,0,0,0.450101666525989,0,0,0,0,-3.06606504912184e-22,0,0,0.0219090945671322,0,2.51108900339241e-05,0,0
"873",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"874",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"875",0,0,0,1,0,0,0,-1.46575490596557e-17,0,0,0,0,0,0,0,0
"876",0.687521082516168,0,0.0340535526412594,0.278425364842572,0,0,0,0,0,0,0,0,0,0,0,0
"877",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"878",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"880",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"881",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"882",0,0,0,0.858583075411908,0.141416924588092,0,0,2.44046748385747e-19,0,0,0,0,0,0,0,0
"883",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"884",0.518981556786624,0,0,0.411895726678424,0,0,0,0,4.57881768906112e-19,0,0,0.0691227165349524,0,0,0,0
"885",0,0.101156711175266,0,0,0,0,0,3.74212426308962e-05,0.320776151639084,0,0,0,0,0.432121941496406,0.145907774446613,0
"886",0.513810610809817,0.02929114198882,0,0,0,0,0,0,0,0,0,0,4.57985399125723e-07,0.418107623842664,0.0387901653732998,0
"887",0,0,0,0,0.000608948946159362,0,0,0,0.03938560783891,0,0,0.0902289738312276,0,0.831164230852743,0.0386122385309597,0
"888",0,0,0,0,0,3.25282418190892e-19,0,0,0,0,0.193870878084934,0.132449104054451,0.0384095455334911,0.635270472327124,0,0
"889",0.447150944360487,0.117771495466604,0,0,0,7.59974666351173e-06,0,0,0,0,0.435059430802693,0,0,0,1.05296235520467e-05,0
"890",0.546319367271519,0,0,0,2.51845377118803e-05,0,0,0,0,0,0.190147740242244,0,0.263507707948525,0,0,0
"891",0,0,0,0.00292756942243936,0,0,0,0,0,0,0,0,0,0.971099677376557,0.0259727532010035,0
"892",0.497612400141224,0,0.0530701581908669,0,0,0,0,0.449317441667909,0,0,0,0,0,0,0,0
"894",0,0,0,0,0.903552374911769,0,0,0,0,0,0.0964476250882308,0,0,0,0,0
"895",0,0.961479644362874,0,0,0,0.0385203556371259,0,0,0,0,0,0,0,0,0,0
"896",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"897",0,0.910969821438152,0,0,0,0,0.0890301785618477,0,0,0,0,0,0,0,0,0
"898",0,0.99612332314039,0.00387667685961002,0,0,0,0,0,0,0,0,0,0,0,0,0
"899",0,0.221181943624542,0,0,0,0,0,0,0,0.0573312637036173,0,0.721486792671841,0,0,0,0
"900",0,0.494368064640405,0,0,0,0,0,0,0,0,0,0.505631935359595,0,0,0,0
"901",0,0.781271496691743,0,0,0.218130809200956,0,0,0,0,0,0,0.000597694107301535,0,0,0,0
"902",0,0.837462304614701,0,0,0.0424794608538971,0,0.120058234531402,0,0,0,0,0,0,0,0,0
"903",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"904",0,0.999089423076171,0,0,0,0,0,0,0,0,0,0.000910576923829405,0,0,0,0
"905",0,0.945281934575759,0,0.0547180654242407,0,0,0,0,0,0,0,0,0,0,0,0
"906",0,0.00878739146435406,0,0,0,0.991134154648278,0,0,0,0,0,0,7.84538873675894e-05,0,0,0
"908",0,0,2.32927035092418e-20,0,1,0,0,0,0,0,0,0,0,0,0,0
"909",0.96494850339487,3.26041090878183e-19,0,0,0,0,0,0,0,0,0.0350514966051296,0,0,0,0,0
"910",0.962618994798001,0,0,0,0.0373810052019992,0,0,0,0,0,0,0,0,0,0,0
"911",0,0,0,0,0,0,0,0,0,0,0,0,0.0786376555971811,0.921362344402819,0,0
"912",0.123543545728463,0,0,0,0.0413842185887342,0,0,0,0.0620740662173407,3.14216384229827e-05,1.26124431210393e-19,0,0,0.77296674782704,0,0
"913",0,0.515280035509415,0.055817380185268,0,0,0,0,0,0,0,0.0334366532526121,0,0.0397308695647332,0.355735061487971,0,0
"914",0.306503647836255,0.0290677802090258,0,0,0,0,0,0,0,0,0,-6.03893784492718e-21,0,0.580453585184726,0.0839749867699939,0
"915",0,0.114422293444791,0,0,0,0,0,0.000238489383771259,0.452221355551515,0.100758328284002,0,0.33235953333592,0,0,0,0
"916",0,0,0,0.702209425326173,0,0,0,0.297790574673827,0,0,0,0,0,0,0,0
"917",0,0,0,0.999761063670233,0,0,0,0,0,0,0,0,0.000238936329766831,0,0,0
"918",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"919",0.750681551750905,0,0.249310386901043,0,0,0,0,8.06134805183377e-06,0,0,0,0,0,0,0,0
"920",0.679250498535477,0,0,0.320749501464523,0,0,0,0,0,0,0,0,0,0,0,0
"921",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"924",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"925",0,0,0.137061029865051,0.862938970134949,0,0,0,0,0,0,0,0,0,0,0,0
"926",0.894710552609229,0,0,0.105289447390771,0,0,0,-1.81044037261604e-18,5.7078841428651e-19,0,0,0,0,0,0,0
"927",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"928",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"929",0,0.201870079786998,0,0.782969677952425,0.0141313396752764,0,0,0,0.00102890258530039,0,0,0,0,0,0,0
"930",0.343233716943746,0,0,0,0,0,0,0,0,-1.50551947089066e-18,0.000185898353594994,0,0,0.656580384702659,0,0
"931",0,1.68508119724888e-05,0,0,0,0,0,0,0,-4.49156915284756e-19,0.0507456656401214,0,0,0.949237483547906,0,0
"932",0,0,0,0,0,0,0,0,4.79287495416691e-19,2.94395348939404e-19,0,0,0,1,0,0
"933",0,0.42489475391176,0,0,0,0,0,0,0,0,0.000782847213580259,0,0,0.573712481634678,0.000609917239981969,0
"934",0.694257593749197,0,0,0,0,0,0,0,0,0,0,0.0153248622066009,0,0.290417544044202,0,0
"935",0.717937408556671,0.0393184592570822,0,0,0,0,0,0,0,0,1.44302406171026e-20,0.0357007260424271,0.20704340614382,0,0,0
"936",0.305051469303242,0,0,0,0.694948530696758,0,0,0,1.04952879339223e-19,0,0,0,0,0,0,0
"937",0,0,0,0,0.967586674761548,0,0,0,0,0,0,0.0324133252384518,0,0,0,0
"938",0,0,0.970816581121332,0,0,0,0,0,0,0,0.000109850203952694,0.000842881935926952,0,0,0,0.0282306867387884
"939",0,0,0,0,0,0.854596819898411,0,0,0,0,0,0,0,0.14540318010159,0,0
"940",0,0.399005551682549,0,0,0,0,0,0,0,0.392323938527551,0,0,0.208670509789901,0,0,0
"941",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"942",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"943",0.576240849274086,0.268283168012123,0.155377189266392,0,0,0,0,0,0,0,0,9.87934473985842e-05,0,0,0,0
"944",0,0.52962808207574,0,0,0,0,0,0,0,0,0,0.470371917924261,0,0,0,0
"945",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"946",0,0.848822802972328,0,0,0,0,0.149610681568501,0,0,0,0,0.0015665154591708,0,-1.0539437411646e-20,0,0
"947",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"948",0,0.99910948905112,0,0,0,0,0,0,0,0,0,0.000890510948879683,0,0,0,0
"949",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"950",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"951",0,0.968755636428407,0.0161805695103365,0,0,0,0,0,0,0.000108875630157853,0,0,0,0,0,0.0149549184310985
"953",0.888635345050675,0,0.111364654949325,0,0,0,0,0,0,0,0,0,0,0,0,0
"955",0.300553435379532,0,0,0,0,0.56316023182912,0.135708547227251,0,0,0,0.000223899674402523,0,-5.87482418975086e-19,0.000353885889695303,0,0
"956",0,0.555352681553799,0,0,0,0,0,0,0,0,0,0,0,0.44447196056866,0,0.000175357877540836
"957",0.447668986679146,0,0,0,0.396227738640619,0,0,0,0,0,0,0,0.012033424694767,0.144069849985468,0,0
"958",0.294368277659712,0,0,0,0,0,0.705461049856355,0,-7.17153483322024e-18,0.000170672483933389,-3.87194881848127e-18,0,0,0,0,0
"959",0.469306584867302,0,0,0,0.0541822168785602,0,0,0,0.0581209188807138,0,0,0.119573841474221,0,0.281001227353985,0.0178152105452172,0
"960",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"961",0,0,0.03038843216198,0.96961156783802,0,0,0,0,0,0,0,0,0,0,0,0
"962",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"963",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"964",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"965",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"966",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"968",0.838867213468579,0,0,0.161132786531421,0,0,0,0,0,0,0,0,0,0,0,0
"969",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"970",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"971",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"972",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"973",0,0,0.28213743938745,0.235240416455931,0.482485302050444,0,0,-1.21463177103064e-18,0,0,0,0,0,0.000136842106175899,0,0
"974",0.318750931427981,1.84179634515709e-05,0,0,0,0,0,0,0,4.42932542042113e-06,0.000195765001934373,0,0,0.681030456281212,0,0
"975",0.04605408929488,0,0.305661437306616,0,0.000381830325325193,0,0,0,0,0,0,0,0,0.647902643073179,0,0
"976",0,0.170139104883466,0,0,0.337937268392869,0,0,0,0.231988702869215,0,0,0,0,0.166246366084117,0.0936885577703321,0
"977",0,0.140697054210669,0,0,0,0,0,0,0,0,0.0724132775297202,0,0,0.786889668259611,0,0
"978",0,0,0.113739948983678,0,0,0,0,0,0,0,0.0496910194390162,0.109288295446163,0.0539026772233319,0.572700722984186,0.047737447744889,0.0529398881787361
"981",0.924210745342388,0,0.0185957225440817,0,0,0,0,0,0,0,0.0571935321135303,0,0,0,0,0
"982",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"983",0.21943803537801,0.250457435211609,0,0,0.427645151738239,0,0,0,0,0,0.102218489632327,0,0,0.000240888039814357,0,0
"984",0,1,0,0,0,0,0,0,0,0,-3.34827516197339e-19,0,0,0,0,0
"985",0.588818531302633,0.411120940625778,0,0,0,0,0,0,0,0,0,6.05280715889035e-05,0,0,0,0
"986",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"987",0,0,0.692625926945657,0,0.307374073054343,0,0,0,0,0,0,0,0,0,0,0
"988",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"989",0,0.87281605077203,0,0,0,0,0.12718394922797,0,0,0,0,0,0,7.42945455791939e-19,0,0
"990",0,0.943736786670904,0,0,0,0,0.0562632133290957,0,0,0,0,0,0,0,0,0
"991",0,0.499887875300402,0,0,0,0,0.11438884104522,0,0,0,0,0.385723283654378,0,0,0,0
"992",0,0.999435374659218,0,0,0,0,0,0,0,0,0,0.000564625340781614,0,0,0,0
"993",0,0.998769614122417,0,0,0,0,0,0,0,0,0,0.00123038587758306,0,0,0,0
"994",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"995",0,0.711765093946925,0,0,0,0,0.288234906053075,0,0,0,0,0,0,0,0,0
"996",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"997",0,0,0.625182677113508,0,0,0,0,0,0,0,0.0171990585595884,0.357618264326904,0,0,0,0
"998",0,0.220052191541437,0,0,0,0,0,0,0.444059988331529,0,0.335887820127033,0,0,0,0,0
"999",0,0,0,0,0,0.735945934347471,1.41600093780952e-06,0,0.018108650967753,0,4.87399477139079e-05,0.0151695609645852,0,0.230725697771539,0,0
"1000",0,1,0,0,0,0,0,0,0,0,0,0,5.36717322525616e-21,0,0,0
"1001",0,0,0,0,0,0.459048328792967,-1.10518054025018e-19,0,0,0,0.000247987539639718,0,0,0.509041341019858,0.0316623426475354,0
"1002",0.120411889350959,0.239429832386498,0,0.316850715513915,0.0486550592294278,0,0,0,0.274652503519199,1.10286388500263e-19,0,0,0,0,0,0
"1003",0,0,0,0.616155100382346,0.345222761594641,0,0,0.00572427964330275,0.0328978583797098,0,0,0,0,0,0,0
"1004",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1005",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1006",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1007",0.866186570763858,0,0,0.133813429236142,0,0,0,0,0,0,0,0,0,0,0,0
"1008",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1009",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1010",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1011",0.997090181627727,0,0,0.00290981837227325,0,0,0,0,0,0,0,0,0,0,0,0
"1012",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1013",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1014",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1015",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1016",0,0,0,0.813182191975558,0,0.186817808024442,0,-1.52261298742334e-19,0,0,0,0,0,0,0,0
"1017",0,0.00521629029653651,0,0,9.5520668644735e-05,0,4.3699937999258e-19,0,0,0,0.114697844853081,1.21672450695798e-05,0,0.739408981812289,0,0.140569195124379
"1018",0.618553990677667,0,0,0,0.152009657372355,0,0,0,3.958121187483e-19,0,0.229436351949978,0,0,0,0,0
"1019",0,0,0,0,0,-1.67502683096221e-20,0.167861302875098,0,0,0,0.039996344417421,0,0,0.65462527001547,0.0591479799051116,0.0783691027868985
"1020",0.128384278475075,0.0618956021127744,0,0,0.214897670546315,0,0,0,0.0338624694503817,2.14174206244465e-05,0,0.168544093585548,0.108735868081368,0.283658600327914,0,0
"1021",0,0,0,0,0,0,0,0,0.0355734800343493,0.193115729452453,0,0.0343241885585737,3.22431256250321e-06,0.722251190459771,0.0147321871822899,0
"1022",0,0,0,0,0.446405389442584,0,0,0,0,0,0.553468419810724,0,0.000126190746691394,0,0,0
"1023",0.182335407893434,0,0,0,0,0.817592470475751,0,0,0,0,0,0,7.21216308153193e-05,0,0,4.30382317950796e-20
"1024",1,0,0,1.73547782845573e-18,0,0,0,0,3.48029985988128e-18,0,0,0,0,0,0,0
"1025",0,0,0,0,1,0,0,0,0,0,3.98738173851839e-18,0,0,0,0,0
"1026",0,0,0,0,0,0,0,0,0,0,0,0,0,0.999268579401274,0.000731420598725723,0
"1027",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1028",0,0.999491340106698,0,0,0,0,0,0,0,0.000508659893301822,0,0,0,0,0,0
"1029",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1030",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1031",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1032",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1033",0,0.498892332075107,0,0,0.0607126444280435,0,0.0925222634538545,0,0,0,0,0.347872760042995,0,0,0,0
"1034",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1035",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1036",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1037",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1038",0,0.250115182716089,0,0,0,4.41711279301869e-07,0.466199620347515,0,0,0,0.28350296261543,0,0,0.00018179260968664,0,0
"1039",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1040",0.703078680992167,0,0,0,0,0.284832152574568,0,0,0,0,0,0,2.28169562231044e-20,0,0,0.0120891664332654
"1041",0,0,0,0,0.722992143420319,0,0.254026387028685,0,0,0,0,0,0,0.000106963134989129,0,0.0228745064160074
"1042",0.297535281627547,0,0,0,0,0.702464718372453,0,0,0,0,0,0,1.81087959794552e-18,0,0,0
"1043",0.531218999137582,2.93684954951326e-20,0,0,0,0,0,0,0,0,0.00964867228556238,0.0722438810986625,0,0.386888447478193,0,0
"1044",0,0.0932835393119699,0,0.0711514691157269,0,0,0,0,0.0101160389399553,0,0,0.15253565036053,0,0.672913302271818,0,0
"1045",0,0.161772195181253,0,0,1.24626094083813e-18,0,0,0.21860696514397,0,0,0,0.0400223995826517,0,0.579598440092126,0,0
"1046",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1047",0,0,0,1,0,0,0,7.60372835089366e-18,0,0,0,0,0,0,0,0
"1048",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1049",0,0,0,1,0,0,0,5.89726016827876e-20,0,0,0,0,0,0,0,0
"1050",0.474042686109435,0,0,0.525957313890565,0,0,0,0,0,0,0,0,0,0,0,0
"1051",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1052",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1053",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1055",0.717963708579969,0,0,0.282036291420031,0,0,0,0,2.7126826200941e-18,0,0,0,0,0,0,0
"1057",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1058",0,0,0.22492535021124,0.77507464978876,0,0,0,0,0,0,0,0,0,0,0,0
"1059",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1060",0,0.0250633119215964,0,0.621290257417506,0,0,0,0,4.55719071462959e-18,0,0,0,0,0.353646430660898,0,0
"1061",0,0,0.0498030317413233,0.847425270119301,0,0,0,0.000503809142079327,0,0,0.102267888997297,0,0,0,0,0
"1062",0.423194463340864,0,0,0,0,0,0,3.9038861801387e-19,0.0499434964699021,6.46024533601136e-12,0,5.27281531332629e-06,0,0.52685676736746,0,0
"1063",0.548812599560087,0,0,0,0,0,0,0,0,0,0,0.0676762721641075,0,0.324618674365865,0,0.0588924539099404
"1064",0,0,0,0,0,0.000508871819898495,0,0.03057905947041,0,6.29252257960021e-20,0,0.0859679428792962,0,0.882944125830395,0,0
"1065",0,0,0,0,0,0.000628103522079502,0,0,0.0445097195699186,0,0,2.42634215778561e-19,0,0.810282670736938,0.0696226011895033,0.0749569049815606
"1066",0,0,0,0,0,0,0.339876732173706,0,0,0,0,2.68507357979485e-06,0.0502295707951665,0.609891011957548,0,0
"1067",0.567092537822152,0,0.407004099048349,0,0,0,0,0,0,0,0,0,0,0,0,0.0259033631294995
"1068",0,0.73441750783546,0.0999308301003047,0,0,0,0.07168045753111,0,0,0,0.0938164878265173,0,0,0,0.000154716706608124,0
"1069",0.999639786313501,0,0,0,0.000360213686499048,0,0,0,0,0,0,0,0,0,0,0
"1070",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1071",0,0.370758263487618,0,0,0,0.628661407667066,0,0,0,0.000206975262989838,1.182600599704e-17,0,0.000373353582326067,0,0,0
"1072",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1073",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1074",0,0.892908596923735,0,0,0,0,0,0.107091403076265,0,0,0,0,0,0,0,0
"1075",0,0.839535378753577,0,0,0,0,0.159748580464774,0,0,0,0,0.00071604078164904,0,0,0,0
"1076",0,0.384571292668023,0,0,0,0,0,0,0,0,0,0.615428707331977,0,0,0,0
"1077",0,0.436088014109535,0,0,0.164173018096648,0,0,0,0,0,0,0.399738967793817,0,0,0,0
"1078",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1079",0,0.999582683477003,0,0,0,0,0,0,0,0,0,0.000417316522997188,1.17777623063985e-21,0,0,0
"1080",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1081",0,0.974944305578742,0,0,0,0,0,0,0,0,0,0.00157856529881814,0,2.34839437356684e-05,0,0.0234536451787044
"1082",0,0,0,0,0,0.00574607098579408,0,0,0,0,0.993203432383498,0,0,0.000118442610736923,0.000932054019970919,0
"1083",0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.11516213750578e-20,0
"1084",0.767833367526626,0,0,0,0.232166632473374,0,0,0,3.75292207212387e-18,0,0,0,0,0,0,0
"1085",0,0,0,0,0,0.999461667880814,0,0,2.08464656931928e-21,0,0,2.34495685264027e-18,0.000538332117920182,1.26605413372819e-12,0,0
"1086",0,0,0,0,0,0.309469585089042,0,0,0,0,2.59389263546152e-05,-8.59842345159017e-19,0,0.690504475984604,0,0
"1087",0.157026535526057,0,0,0,0,0,0,0,0,0,0,0.0303742727076329,0,0.76877981201488,0,0.0438193797514298
"1088",0,0.000943803375947942,0,0,0,0,0,0,0.0901442493055445,0,0,0,0,0.908911947318508,0,0
"1089",0,0,0,1,1.39038447355001e-18,0,0,0,0,0,0,0,0,0,0,0
"1090",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1091",0,0,0,0.973758614555574,0,0,0,0,0,0,0,0,0,0,0,0.0262413854444262
"1092",0,0,0,1,0,0,0,5.75821178501761e-18,0,0,0,0,0,0,0,0
"1093",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1094",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1095",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1096",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1099",0.348215300484751,0,0,0.634621825169703,0,0,0,0,0,0,0,0,0,0,0,0.0171628743455457
"1100",0,0,0,1,0,0,0,0,-8.58278370861932e-19,0,0,0,0,0,0,0
"1101",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1102",0,0,0,1,0,0,0,-5.63389671755091e-19,0,0,0,0,0,0,0,0
"1103",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1104",0.450895720217935,0,0,0.416822855051787,0.00908823916859679,0,0,0,0.113072123132559,0,0,0,0,0.0101210624291222,0,0
"1105",0.0713397578327912,0,0,0.0154081766576933,0.0403619122063752,0,0,0,0.68871737880364,0,0,0.0834927710718306,0.0457566354057912,3.27470487851656e-05,0.0548906209730931,0
"1106",0.149586639584501,0.118918726752019,0,0,0,0,0,0,0,0,0,0.73149463366348,0,0,0,0
"1107",0.689937682036927,0.281679012721887,0,0,0.0283833052411862,0,0,0,0,0,0,0,0,0,0,0
"1108",0.117627151634973,0.160596941522386,0,0,0,0,0,0,0,0,0,0,0,0.721775906842641,0,0
"1109",0,0,0,0,0,0,0.460693632379503,0,0,0,0,0,0,0.539306367620497,0,0
"1110",0.119933600954284,0,0,0,0,0,0,0,1.560893471826e-06,0,0.426768674435261,0,0.453296163716984,0,0,0
"1111",0.759504066273655,0,0,0,0,0,0,0,0,0,0.240471834636628,0,2.40990897161994e-05,0,0,0
"1112",0,0,0,0,0,0,0.565533080787679,0,0,0,0,0.434466919212321,-4.88710981759569e-22,-5.39795634955344e-22,0,0
"1113",1,0,0,0,0,0,0,0,0,0,0,0,2.10778230032592e-18,0,0,0
"1115",0,0,0,0,0,0.800773488880786,0,0,0,0,0,1.26989175815835e-06,0,0.199223239282032,2.00194542379e-06,0
"1116",0,0.528023772515891,0,0,0,0,0.471460018837959,0,0,0,0,0.000516208646150373,0,0,0,0
"1117",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1118",0,0.996382656870021,0,0,0,0,0,0,0,0.00361734312997901,0,0,0,0,0,0
