,02 NP-CT-L6b Glut,03 OB-CR Glut,05 OB-IMN GABA,06 CTX-CGE GABA,09 CNU-LGE GABA,10 LSX GABA,11 CNU-HYa GABA,12 HY GABA,13 CNU-HYa Glut,14 HY Glut,15 HY Gnrh1 Glut,19 MB Glut,20 MB GABA,24 MY Glut,30 Astro-Epen,31 OPC-Oligo,32 OEC,33 Vascular,34 Immune
102,0.003827665699645877,12.507267189025878,5.564984726905823,0.017752264067530634,0.01979582449421287,0.08825246132910251,0.0027322586625814437,0.007082004635594785,0.008544098073616623,0.0030507457791827623,0.0025367403752170506,0.003237322543282062,0.005534833855926991,0.0033601417439058424,0.38955696672201157,0.008308482775464653,0.04615757260471583,0.6483716636896133,0.011081840703263878
103,0.0002450590021908283,3.6137611865997314,3.71797833442688,0.0009861044876743109,0.006283371802419425,0.0013088944659102708,0.0005093502055387944,0.0016940782661549747,0.0008584350754972548,0.000448753999080509,0.0002000401320401579,0.0003723949208506383,0.0005457709572510794,0.00039735827740514654,0.028773179277777672,0.002532566525042057,0.00037385109753813596,0.1773378551006317,0.5403470247983932
104,0.0007399597845505923,3.4340157389640806,3.0290478706359862,0.003740155324339867,0.0025595214567147194,0.0026597524411045015,0.0003730521435500123,0.0007236814621137456,0.0006040992477210239,0.0009617419505957514,0.0005716203537303955,0.00032061937818070877,0.001458313420880586,0.0010864661831874402,0.4118185266852379,0.003860713890753687,0.0007708242919761688,0.6538866132497787,0.002525825006887317
105,0.0003153397090500221,0.04986948855221272,1.2052156567573546,0.001359639986185357,0.7267527878284454,0.0018136681115720422,0.0006119931640569121,0.00024880408018361776,0.0009217621583957226,0.0003195778990630061,0.00032992271007969975,0.00035972193581983446,0.0005131478217663244,0.0006252883293200285,0.09479692503809929,0.02306067058816552,0.0003816722281044349,0.0014984893903601916,0.001065215200651437
106,4.897212365904125e-05,1.7959894001483918,0.00025799240684136747,4.468761690077372e-05,0.00024326389902853406,0.00028148836718173704,2.8572726569109365e-05,6.435860304918606e-05,3.461870765022468e-05,4.861541747231968e-05,4.135179697186686e-05,3.014298799826065e-05,6.161764576972928e-05,6.228961537999567e-05,0.016902224253863098,0.0003113939892500639,0.00018268479179823772,0.000952321567456238,0.0009215359546942638
107,0.00024060930009000005,0.006903271214105189,0.10399469323456287,0.042073771357536316,0.0006096371827879921,0.0004726425700937398,8.14751005236758e-05,0.00025223334596375936,0.0003803479456109926,0.00032901920058066026,0.00012926762792631052,0.00023616944163222802,0.00012661378859775142,0.0003297899587778375,0.0248664659447968,0.0007457675179466605,0.001121649012202397,4.760757970809936,0.004148318129591644
108,0.00029725100030191247,0.0028201724984683097,1.16678027510643,0.0015601249935571105,0.01104850503616035,0.0010663025546818973,0.00034326172899454835,0.00036925634485669435,0.00019180338058504275,0.00040691715985303746,0.00022339929346344435,0.00043390098289819434,0.00023577050815219993,0.0003312978747999296,0.22278618589043617,0.0015000980230979622,0.0004121828693314456,1.4196107029914855,0.001973617903422564
109,0.00018132257100660356,0.00701812740880996,1.0994250237941743,0.40331742316484454,0.0008154797513270751,0.0012789796921424568,5.86882526476984e-05,9.207348703057506e-05,0.00015339947785832919,9.555839242239018e-05,2.7987703379039886e-05,7.819931597623509e-05,4.8964198504108944e-05,0.00010891668025578838,0.012428018404170871,0.0015711818938143553,0.0003228653222322464,0.0015711343963630499,0.0007777716586133465
110,6.007121610309696e-05,0.0016273012151941657,0.5448280245065689,0.2692336276173592,0.0009273804666008801,0.000599101820262149,8.651422867842485e-05,0.00018201445127488116,0.00010762957026599906,7.423925671901088e-05,4.881075474258978e-05,5.6385233256150977e-05,5.627133614325431e-05,4.6143629697326104e-05,0.01795048275962472,0.000672784194466658,0.00022111490761744792,0.0011045970139093699,0.0017328163201455026
112,8.287029631901533e-05,0.00045082125870976597,0.0004445119178853929,5.648634796671104e-05,8.024878552532755e-05,5.6475368728570176e-05,3.992261081293691e-05,4.4706030712404755e-05,5.031883756601019e-05,0.00012913466489408165,4.343926866567927e-05,0.00012957728395122104,4.254900704836473e-05,4.769370752910618e-05,0.008420200971886517,0.0002394453753367998,0.00035148560127709063,2.675559663772583,0.0013172270497307183
113,9.205434689647519e-05,0.0010045013623312116,0.000267182411334943,0.00011740564950741829,0.00023190309802885168,0.0001673981867497787,6.819996015110519e-05,0.00011255362660449464,7.494981291529257e-05,0.00019475963927106932,0.0002955481744720601,0.00018043447198579088,0.00014579862254322508,0.00020517940210993405,1.5863342821598052,0.000531436936580576,0.003886598406825215,1.381142944097519,0.001896952447714284
114,7.774384175718296e-05,0.0006091046467190609,1.403521478176117,0.25323697477579116,0.0016556070477236064,0.00023546890442958102,8.627652896393556e-05,8.529321530659219e-05,7.4235496140318e-05,0.00011325123923597858,5.2969552234571894e-05,6.402852122846525e-05,3.366433593328111e-05,0.00011064339669246694,0.024763020686805248,0.0012710754643194377,0.0004296643994166516,0.003506557329092175,0.0008346363814780488
115,0.0002737794100539759,0.014076965115964412,0.25160936936736106,0.25090274661779405,0.000936189605272375,0.0008275511005194858,0.00018501212834962644,0.0003296461538411677,0.0002425363134534564,0.00012606708478415384,0.00014422235180973076,0.00010608829361444805,0.0001790156005881727,0.00011179635475855321,0.07604120075702668,1.1471737504005433,0.0015183435461949557,1.0161473631858826,0.00271160634001717
116,0.00017159638082375753,0.30444045215845106,0.8367524892091751,0.0002666440632310696,0.0012256821210030466,0.0006488859682576731,0.0001224930616444908,0.00013033265204285272,0.00020947828379576096,0.00017981410928769037,8.465817554679234e-05,0.000265607112669386,0.00012596156739164144,0.0002397354692220688,0.007289457297883928,0.0005631938664009794,0.00027046637405874207,0.001615982159273699,0.0006615851685637608
117,3.3771675771276935e-05,0.0007882372156018391,0.00025282207061536613,2.1028991886851146e-05,6.47841199679533e-05,5.931267896812643e-05,1.5737844159957606e-05,3.140113258268684e-05,1.7613428917684358e-05,3.189068374922499e-05,2.2057900423533287e-05,4.212323619867675e-05,2.4381140519835753e-05,2.240725534647936e-05,0.006602498516440392,0.00021800641261506825,0.053259470872581004,0.7781640499830246,0.00039333557506324727
118,0.005034424923360348,8.177784729003907,8.801167011260986,0.006997317471541465,0.02886850694194436,0.04306320641189813,0.0028568443609401583,0.005163160874508322,0.004409115645103157,0.010198626946657897,0.002074675331823528,0.006637447327375412,0.014003235381096601,0.007195083284750581,0.8095956534147263,0.01731304433196783,0.6961603850126267,0.0036072074086405336,0.010418877610936761
119,0.0056328171165660025,1.5053663432598114,11.660160970687866,0.0051834802376106385,0.024466974567621945,0.05400375369936228,0.002753867593128234,0.0055126665160059925,0.0022465961170382797,0.004800017713569105,0.017752494011074305,0.003393387980759144,0.004341171868145466,0.0017542713845614343,0.7354854553937912,0.02678194930776954,0.24072887897491455,0.03024367205798626,0.009653269732370972
120,0.00108781504095532,0.011573522258549929,3.5023540377616884,0.0034784516436047854,0.08087921254336834,0.01465338645502925,0.0016452953568659723,0.0033465296379290525,0.0014171206974424421,0.0007551282440545038,0.0009016153286211193,0.0015414696070365607,0.0009742290625581519,0.00048116966499947014,0.06481531597673892,0.005853013368323445,1.8022656440734863,0.21132627055048944,0.006144417240284384
121,0.0023366584908217193,0.0006888723379233852,0.0007065543119097129,0.0004427658423082903,0.0003391978767467663,0.0005271853238809854,0.00035204082669224593,0.0027662695618346335,0.0005695389758329839,0.0020159562816843392,0.0026808404829353092,0.009690465824678541,0.0015423063421621918,0.0008476598537527025,0.010348986694589257,0.0010978105070535095,4.361912274360657,9.501972770690918,0.015143300872296095
128,0.0005625721707474441,0.002036214212421328,0.0003169906456605532,0.00016122198940138333,0.00016936347747105175,0.00021543315669987352,0.00020442646273295396,0.0006266268756007776,0.0004840123889152892,0.0005981477035675198,0.0004206239405903034,0.0017056480457540602,0.000825492400326766,0.0003267657608375885,0.01226928629912436,0.000559450886794366,0.0031627351767383517,7.712163996696472,0.007464153110049665
131,0.0021250543300993744,0.05112783070653677,2.1914090394973753,0.0007805550936609507,0.00503678664099425,0.47979193478822707,0.0008264519274234772,0.0018034493026789279,0.000644935155287385,0.0021146811195649207,0.0021455321577377616,0.0014541045064106585,0.0014391156437341124,0.0011406777834054083,0.037715841084718704,0.0076932237483561036,4.831448245048523,4.5649678945541385,0.008929869066923857
132,0.0024211304960772397,0.0529293891042471,11.04671368598938,0.0077984770061448215,0.010398784559220076,0.1435878284275532,0.0025384589564055203,0.0033670892589725554,0.0013296441466081887,0.002455406147055328,0.0010770643479190768,0.0025645260349847375,0.0011508886760566383,0.0010721466911491008,0.08454410992562772,0.03408354595303536,0.7245499223470688,0.03664421457797289,1.2655338585376739
133,0.002640267962124199,0.06652895025908948,10.589166450500489,0.012861694814637304,0.1187660351395607,0.02234188560396433,0.0026881234254688023,0.002608758478891105,0.0031973401084542273,0.005289426841773093,0.0008287911914521828,0.0025270630954764783,0.0011377133254427464,0.002180127112660557,0.09365492016077041,0.03472917024046183,0.015820183139294387,0.8556662708520889,0.009713816177099942
134,0.001175196113763377,3.2116544365882875,10.928306007385254,0.003419787564780563,0.012102823331952095,0.08287344686686993,0.001782522560097277,0.002528611675370485,0.0012648118135984987,0.001705752091947943,0.0011335094342939556,0.001334842445794493,0.0011885750398505479,0.0012301842740271242,0.22657735496759415,0.015280015906319023,0.014090604847297072,0.004322001500986517,0.008141729049384594
135,0.00041813420248217883,0.04552042037248612,2.882972478866577,0.0028167845448479056,0.007224882394075394,0.011225651251152158,0.00041404761577723553,0.0005519080150406809,0.00039237570599652826,0.0006594336591660977,0.00041789930110098795,0.0006171686662128196,0.0005856998206581921,0.0004395390671561472,0.013788281194865705,0.002175011846702546,0.0005675512104062364,2.5816325902938844,0.005150664644315839
136,0.0008301687863422558,1.7634082853794097,5.84860508441925,0.0030965201323851946,0.005195385916158557,0.009697325387969613,0.0013334577670320868,0.0025046491995453835,0.001222764007980004,0.0008231188141508028,0.0007251759030623362,0.0007873474154621362,0.0006333727593300864,0.001364896766608581,0.14425151646137238,0.012223563622683287,0.011782943643629551,0.002543313743080944,0.0033461051643826067
137,0.0010072427336126567,1.6716413140296935,0.004176621208898723,0.003213310730643571,0.009423691127449275,0.004618683783337474,0.0004136087518418208,0.0009464784292504192,0.0003392386861378327,0.0012717984791379422,0.0005841370671987534,0.0005379306618124247,0.0007664886390557513,0.00045511476491810754,3.5688940405845644,0.0033929489552974703,0.0010780669341329484,0.0014722499472554773,0.33122454583644867
138,8.822634881653358e-05,3.5225385427474976,0.002269403054378927,0.00037094971776241437,0.0006303361151367426,0.0006029883370501921,0.0001673367209150456,0.00016774202667875216,0.00020406036928761752,0.00010424636020616163,6.306496961769883e-05,0.00016719981431378983,0.00020224778781994246,0.0002861895787646063,0.024660426657646894,0.0011699324240908027,0.0006233239779248834,0.26231869012117387,0.6128128618001938
139,4.319285235396819e-05,0.00032765422511147333,0.00022952707804506646,4.45823325208039e-05,8.33207701361971e-05,5.973658808215987e-05,2.200642402385711e-05,5.5285131020355044e-05,2.9554703723988494e-05,5.797905341751175e-05,3.361769904586254e-05,7.269400593941101e-05,4.1287556632596535e-05,3.746477250388125e-05,0.5787123739719391,0.00033625894429860636,0.0007963599899085239,1.3841376543045043,0.002814594237133861
140,2.1699013359466335e-05,0.0003295412127044983,0.00020133440921199508,2.8413860127329828e-05,7.872323658375535e-05,5.6443257017235736e-05,1.3282205236464506e-05,3.719298911164515e-05,1.596132242411841e-05,1.961319758265745e-05,1.8534617538534803e-05,2.5872403875837337e-05,1.7590391780686333e-05,3.204380955139641e-05,1.832979154586792,0.0004113031201995909,0.00011237841717957054,0.0002900328530813567,0.00032883398671401665
141,2.405882778475643e-05,0.0009000884805573151,0.19330610185861588,0.29925342798233034,0.0005677525070495904,0.0003163104905979708,8.555436616006775e-05,5.948562466073782e-05,3.474340010143351e-05,3.666680622700369e-05,2.502980551071232e-05,2.2396498934540435e-05,1.7349323752569037e-05,1.702522931736894e-05,0.013296014163643122,0.0007150514167733491,0.0004900756641291082,0.0006129084882559255,2.3167147040367126
142,4.358936257631285e-05,0.00021165822545299307,0.00024115102205541917,2.272938218084164e-05,6.998652752372436e-05,6.125251129560639e-05,1.9802123279077933e-05,2.8493820900621357e-05,1.8645526142790918e-05,5.316424994816771e-05,5.380020083975979e-05,1.98416269995505e-05,3.91693611163646e-05,1.6885862987692234e-05,0.004643129860050976,0.0001415130842360668,0.0009962296928279102,1.812124502658844,0.0009965319535695017
143,0.0001159477309556678,0.006262223678641022,1.139602643251419,0.3829992085695267,0.0006685043888865039,0.00033052229118766266,0.0003723141489899718,0.0002679328579688445,0.00013618637749459594,0.0001969461729458999,4.721506174973911e-05,0.00010999949845427182,9.303098813688848e-05,0.00011012198228854686,0.01035536415874958,0.0013513330894056707,0.0004933565098326654,1.0905938029289246,1.0499142229557037
144,0.00017620798244024626,0.0013027691980823876,2.382664513587952,0.000776372046675533,0.0012297529552597554,0.000523062629508786,0.00017816735562519172,0.00018742990287137217,0.00013862966588931158,0.00025294998049503193,0.00018563913326943295,0.00019792098319157959,0.0002823166272719391,0.0001765168744896073,1.728058212995529,0.0015679655887652188,0.0006455686845583842,0.0013401061878539624,0.0014966533752158284
145,6.621771899517626e-05,0.05759167019277811,0.000492145614407491,0.00016857132359291427,0.0002282365872815717,0.00023654171454836614,4.095224758202676e-05,7.286791587830521e-05,6.490359846793581e-05,8.342806358996313e-05,3.753612982109189e-05,5.9515533030207736e-05,0.00010553908905421849,9.997922206821386e-05,2.383042848110199,0.0007508287206292152,0.014858719892799854,0.4135035708546638,0.002795077837072313
146,0.00024837867094902323,2.0991650342941286,0.010291207861155272,0.12995155528187752,0.002285401278641075,0.001639376999810338,0.0002550631470512599,0.0004993534181267023,0.00021023933222750202,0.00024107999561238103,0.00011848161302623339,0.0001561360331834294,0.0002813090934068896,0.42310397922992704,2.0799152970314028,0.003039823425933719,0.00046204216923797505,0.7973679065704345,0.0037563405465334656
147,0.0003427021903917194,0.03658821359276772,2.2722357392311094,0.0008795177564024925,0.13069190979003906,0.0010398348676972091,0.00015553551784250886,0.0002826609546900727,0.0005345171870430932,0.0002442744545987807,0.0002862528563127853,0.0002196235349401832,0.0002531382473534905,0.00023858761123847217,1.3457439541816711,0.0036547649884596466,0.0010475954390130938,1.0100934267044068,0.0024333103210665286
