"cell_ID","32 OEC","05 OB-IMN GABA","33 Vascular","34 Immune","03 OB-CR Glut","30 Astro-Epen","31 OPC-Oligo","02 NP-CT-L6b Glut","14 HY Glut","15 HY Gnrh1 Glut","10 LSX GABA","09 CNU-LGE GABA","12 HY GABA","13 CNU-HYa Glut","06 CTX-CGE GABA","11 CNU-HYa GABA","24 MY Glut","19 MB Glut","20 MB GABA"
"714",0,0,0,0,0,0,0,0,0,0,0,0.000277783683759097,0.866473742408423,0,0,0.133248473907818,0,0,0
"715",0.0741731543693353,0.196218942924145,0.126532148338587,0,0,0,0,0,0,0,0.275762033194926,0,0,0.0549339559651956,0.272379765207811,0,0,0,0
"716",0,0,0,0,0,0.365218451288669,0,0,0,0,0.229431222360915,0.282425819538516,0,0,0.101321783513524,0.0216027232983761,0,0,0
"717",0.367635361699066,0.000202669276427172,0,0,0,0.0206495606133747,0,3.91502421295575e-19,0,0,0,0.569461039038087,0,0,0.0420513693730453,0,0,0,0
"718",0.95718951052919,0,0.0428104894708104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"719",0.854718769959444,0,0,0.144597270549134,0,0,0,0,0,0.000683959491422515,0,0,0,0,0,0,0,0,0
"722",0.999724237661004,0,0,0,0,0,0,0,0,0.000275762338995768,0,0,0,0,0,0,0,0,0
"723",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"724",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"725",0.132511426297557,0,0.711559875691372,0.155928698011071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"726",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"727",0,0,0,0,0,0.327654512954401,0,0.0461204382162591,0,4.37576971122725e-05,0,0.626181291132228,0,0,0,0,0,0,0
"728",0.154152251954378,0,0,0,0,0,0,0,0.0980977090151825,0,0,0.524100961545467,0,0.0554130188096198,0.16823348807454,2.57060081235225e-06,0,0,0
"729",0,0.0810598392200455,0,0.175980647484015,0.328750594194568,0,0,0,0.103193949227099,0,0,0.220794702159055,0,5.7265085011406e-06,0.0707565675099559,0.019457973696761,0,0,0
"730",0,0.128456536140017,0,0,0,0,0,0,0.151673863781528,0,0,0,0.646648709883389,0,1.86782045441031e-07,0,0,0.0129743828844736,0.0602463205285473
"731",0,0,0.0371560970404953,0.0832784346877462,0,0.0136556100997694,0,0,0.0419485168604356,0,0,0,0.536277007116359,0.0341353110254495,0.0352085899563542,0,0,0,0.218340433213391
"732",0,0,0,0,0,0.999131202389927,0,0,0.000189906121462748,0,0,0,0,0,0,0.000678891488609876,0,0,0
"733",0,0,0,0,0,0,0,0,0.302659198881924,0,0,0.00133695520741954,0,0,0,0.696003845910656,0,0,0
"734",0,0,0.785936963418117,0.146750640900313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0673123956815698
"735",0,0.448075531540459,0,0,0,0,0,0.101534492301666,0,0,0,0,0.389253557686485,0.00475755393753997,0,0,0.056176966600609,0,0.000201897933241311
"736",0,0.892062143152322,0,0.0816048247346587,0,0,0,0,0,0,0,0,0,0,0,0,0.0263330321130193,0,0
"737",0,0.556208992051825,3.24797976392929e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.443758528150536,0,0,0
"738",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"739",0,0.990830750025775,0,0.00916924997422485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"740",0,0.839216869201755,0.160783130798245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"741",0,0.8505791715995,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1494208284005,0,0,0
"742",0,0.984928079548389,0,0,0,0,0,0,0,0,0,0,0,0.0150719204516112,0,1.87578783697609e-18,0,0,0
"743",0,0.650353346568779,0,0.0303590086853455,0,0,0.319287633861317,0,0,0,0,0,0,0,0,1.08845588457687e-08,0,0,0
"744",0,0.964168530574185,0,0.0358314694258148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"745",0,0.903949200714497,0,0,0,0.0960507992855035,0,0,0,0,0,0,0,0,0,0,0,0,0
"746",0,0.971931812042528,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0280681879574717,0,0,0
"747",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.92204187795633e-18,0,0,0
"748",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.23474292236262e-18,0,0,0
"749",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38340307470538e-18,0,0,0
"750",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"751",0,0,0,0,0,0,0,0,0,0,0,0.184050007056805,0.382983238893763,0,0.250381581620243,0,0.0514380240738198,0,0.131147148355369
"753",0,0,0.715192658564499,0.0409042255803739,0,0.235589412793276,0,0,0,0.00831370306185094,0,0,0,0,0,0,0,0,0
"754",0,0.977630003789973,0,0,0,0,0,0,-8.95838528416732e-18,0,0,0,0,8.64153993308147e-05,0,-9.4001176015543e-18,0,0,0.0222835808106964
"755",0,0,0,0,0,0,0,0.000159749945043681,2.78342764717859e-20,9.11139513275119e-05,0,0.352034260014876,0.145351082453355,0,0,0.109335425266119,0,0.393028368369278,0
"756",0,0,0.235679607535415,0,0,0.314299924568889,0,0,0.152646322398474,0,0.297374145497222,0,-4.18621638874209e-19,0,0,0,0,1.82729701787012e-19,0
"757",0.0834736287026041,0,0.356908163051112,0,0,0,0,0,0,0,0,0.310398830772802,0.219530887134466,0,0,1.46298095537006e-06,0.0296870273580612,0,0
"758",0.245308390982754,0,0.0333529170671839,0.0796336898468293,0,0,0,0.127887984908738,0,0.0252705449975173,0.45994300659202,0,0,0.0286034656049576,0,0,0,0,0
"759",7.5146090094514e-06,0,0.0383543699764487,0.144187373915429,0,0,0,0.219478180103415,0,0,0.16464482947678,0.433327731918919,0,0,0,0,0,0,0
"760",0.968889519201194,0,0,0,0,0,0,-1.08423830347083e-17,-1.20902262658092e-18,4.09836688042822e-18,0,-4.53589299725075e-18,0,0,0,0,0,0.0311104807988056,0
"761",0.584257268680275,0,0.0304927128542679,0.385250018465457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"762",0.999786253307852,0,0,0,0,0,0,0,0,0.000213746692148087,0,0,0,0,0,0,0,0,0
"763",0,0,0.271254260767755,0.170593207956028,0,0,0,0,0,0.558152531276217,0,0,0,0,0,0,0,0,0
"764",0.999773436898663,0,0,0,0,0,0,0,0,0.000226563101336582,0,0,0,0,0,0,0,0,0
"765",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"766",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"767",0.361724213245552,0,0.638028248462556,0,0,0,0,0,0,0.000247538291892516,0,0,0,0,0,0,0,0,0
"768",1,0,0,0,0,0,0,0,0,-3.64953374891158e-18,0,0,0,0,0,0,0,0,0
"769",0,0.299434888431009,0,0,0,5.27853746970359e-05,0,0,0,0,0,1.98410246515368e-19,0.700512326194294,0,0,0,0,0,0
"770",0,0,0,0,0,0,0,0,0,0,0.0999193193173287,0,0.550245979165901,0,0,0,0.34983470151677,0,0
"771",0,0,0,0,0,0.0524040409421893,0,0,0.0137079902168427,0,0.327625939874644,0.254103234392814,0,0.131098252352069,0.148137918616275,0.0729226236051665,0,0,0
"772",0,0,0,0,0,0.214694339993926,0.0902913143722896,0,0.189373269548697,0,0,0,0,0.10863156716169,0,0.0806086347393455,0,0,0.316400874184052
"773",0,0.145281455245135,0,0,0,0,0,0,0,0,0,0,0.42754944248795,0.0812457545715728,0,0,0,0,0.345923347695342
"774",0,0,0,0.75547706405872,0,0,0,0,0,0,0,0,0,0,9.892565458507e-10,1.60195669422154e-05,0,0,0.244506915385081
"775",0,0,0,0,0,0.999996693712457,0,0,0,0,0,0,0,3.30628754290081e-06,0,-6.55558167065e-20,0,0,0
"777",0,0,0,0,0,0,0.00515498266086956,0,0,0,0.0137105269792186,0,0.836138997318565,0,0,0,0.144995493041346,0,0
"778",0,0,0,0,0,0,0,0,0,0,0,0.0013027718773995,0,0,0,0.998697228122601,0,0,0
"779",0,0.897828273883364,0,0.102171726116636,0,0,0,0,0,0,0,0,0,0,0,3.80131126071459e-18,0,0,0
"780",0,0.628815049288331,0,0.371184950711669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"781",0,0.973011426137982,0,0,0,0,0,0,0,0.0269885738620182,0,0,0,0,0,0,0,0,0
"782",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"783",0.0307636047875047,0.786824659864354,0,0,0,0,0.164363809072592,0,0,0,0,0,0,0,0,0.0180479262755486,0,0,0
"784",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22932671454963e-17,0,0,0
"785",0,0.897526498247194,0,0.102473501752806,0,0,0,0,0,0,0,0,0,0,0,1.34912479549599e-18,0,0,0
"786",0,0.738391646186353,0,0,0,0.261608353813646,0,0,0,0,0,-7.92916305953661e-19,0,0,0,-1.47721523100564e-19,0,0,0
"787",0,0.694366462597705,0,0,0,0,0.305633537402295,0,0,0,0,0,0,0,0,4.40562614408975e-21,0,0,0
"788",0,0.865791804194428,0,0,0,0,0.134208195805572,0,0,0,0,0,0,0,0,2.33673715835579e-19,0,0,0
"789",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.35802965540636e-19,0,0,0
"790",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"791",0,0.417476003821839,0,0,0,0,0.552210241431353,0,0,0,0,0,0,0,0,0.000257731022632084,0.0300560237241753,0,0
"792",0,0.196312600415531,0,0,0,0,0,0,0,0,0,0,0.761493370677115,2.34423181517844e-05,0.042170586589202,0,0,0,0
"793",0,0.994072006147688,0,0,0,0,0,0,0,0,0,0,5.6973052254052e-18,0,0,0,0,0.00530833941819796,0.000619654434114481
"794",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"796",0,0,0,0,0,0,0.965040832405201,0,0,0,0,0,0,0,0,0,0,0.0349591675947987,0
"797",0,0,0.308730438346363,0,0,0.144149601445637,0,0,-3.71747761912874e-20,0.0195095420647435,0.219053557598004,0.165133426795347,2.93265608566353e-05,0,0,0.00655454149450228,0,0,0.136839565694546
"798",0,8.67319805670167e-19,0.4837884991859,0,0,0,0,0.106275071882002,0,0,0,0.409936428932098,0,0,0,0,0,0,0
"799",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"800",0.938317641246985,0,0,0,0,0,0,0,0.036031696964416,0,0,0,0,0,0,0.00799564068944997,0.0176550210991493,0,0
"801",0.94679326769239,0,0,0,0,0.0532067323076102,0,0,0,0,0,0,0,0,0,0,0,0,0
"802",0.708593478579099,0,0.192911247207328,0.0984952742135727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"803",0.09078032163078,0,0,0,0,0,0,0,-4.11059190106825e-22,0.90921967836922,0,0,0,0,0,0,0,0,0
"804",0.000118228631706212,0,0.899204682098381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100677089269912,0
"805",-1.91672471178913e-18,0,0.221240013620971,0,0,0,0,0,4.4554832816709e-22,0.77875998637903,0,0,0,0,0,0,0,0,0
"806",0.407731199633357,0,0,0.59226784347985,0,0,0,0,0,9.56886792857303e-07,0,0,0,0,0,0,0,0,0
"807",0.650521543333465,0,0.131635913827302,0.217842542839233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"808",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"809",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"810",0.807401566910046,0,0,0.192598433089954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"811",0.565304564229211,0,0,0,0,0,0,9.86092842384856e-05,0,0,0,0.345851338774769,0,0,0,0,0,0,0.0887454877117809
"812",0,0,0.374019539181635,0,0,0,0,0,0,0,0,4.90587428314012e-05,0,0,0.598444352575454,0,0,0,0.0274870495000796
"813",0,0,0,0,0,0.185303593248374,0,0,0.189781781765983,0,0,7.39518194485453e-06,0,0.366835980042681,0,0.0459960288987342,0,0.0560586562809896,0.156016564581293
"814",0,0,0.128108187198833,0,0,0.34445357094483,0,0,0.131159397910644,0,0,0.354092731863499,0,0,0,0,0,0.0421861120821941,0
"815",0,0,0.0891817024478532,0,0.290430500660932,0.283299210400409,0,1.09038279047927e-20,0.286808945337163,0,0,0,0,1.23631904414461e-20,0,0,0,0.0502796411536427,0
"816",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"817",0,0,0,0,0,0,0,0,0,0,0,0.786376059048307,0,0,0.213623940951693,0,0,0,0
"818",0,0,0.524120647585204,0.0187907206687196,0,0.130942442854921,0,0,0,0,0,0.326146188891155,0,0,0,0,0,0,0
"819",0,0,0,0.0508636669329039,0,0,0,0,0,0,0,0.000288419213916706,0,0,0.845393109252698,0,0,0,0.103454804600482
"820",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306219979662236,0,0.693780020337764,0,0
"821",0,0.935419949555873,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0645800504441267,0,0,0
"822",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"823",0,0.83021947969037,0,0,0,0,0.16978052030963,0,0,0,0,0,0,0,0,0,0,0,0
"824",0,0.914327165578066,0.0856728344219338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"825",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"826",0,0.840227489148225,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159772510851775,0,0,0
"827",0,0.846686161110542,0,0,0,0,0.153313838889459,0,0,0,0,0,0,0,0,5.36290596206221e-19,0,0,0
"828",0,0.990025539450017,0,0,0,0,0.00997446054998269,0,0,0,0,0,0,0,0,0,0,0,0
"829",0,0.455294028579818,0,0,0,0.374219889283992,0.17048608213619,0,0,0,0,0,0,0,0,0,0,0,0
"830",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.10664076549729e-18,0,0,0
"831",0,0.898897458452359,0,0,0,0,0.10110254154764,0,0,0,0,0,0,0,0,-1.27765894028472e-19,0,0,0
"832",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.62102938784956e-20,0,0,0
"833",0,0.99969253793746,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000307462062540154,0,0,0
"834",0,0.386004478390111,0,0,0,0.111859735019128,0,0,0.318197242577004,0,0,0,0.000468487339633132,0,0,0,0,0.0143674533523349,0.169102603321789
"835",0.104668453930792,0,0,0.134085887414313,0,0,0,0,0.536161167018715,0,0,0,0,0,0,0.22508449163618,0,0,0
"836",0,0,0.356190076143889,0,0,0.50881300576532,0.134996918090791,0,0,0,0,0,0,0,0,0,0,0,0
"837",0,0,0,0,0,0,0,0,0,0,0,0.00389610768235884,-3.20221961993745e-20,0,0,0.996103892317641,0,0,0
"838",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"839",0,0.109112021553229,0.411927326881866,0,0,0.154738350640796,0,0,0,0,0,0.324222300924109,0,0,0,0,0,0,0
"840",0,0,0,0,0,0,0,0,0,0.110874690175507,0.125854466825964,0.422458214206472,0.297398556543751,0,0,0,0.0431785327864828,3.95235901679146e-05,0.000196015871654645
"841",0.092248665747777,0,0,0.0529054561084772,0,0,0,0.0461155307629309,0,0.0636206609625704,0,0.593590851874798,0,0.0380543536575147,0,0.0653906679044527,0,0,0.0480738129814791
"842",0.0555533445580393,0.301023810970779,0,0,0,0,0.0140136709392182,0,0,0,2.06075898791115e-05,0.534328069669743,0,0,0.0950604962723414,0,0,0,0
"843",0.77897614057535,0,0,0,0,0.22102385942465,0,0,0,0,0,0,0,2.1526531873846e-20,0,0,0,0,0
"844",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"845",0.421450301563806,0,0.153107159270665,0,0,0,0,0,0,0.425442539165529,0,0,0,0,0,0,0,0,0
"846",0.225668702270092,0,0.160455075902354,0,0,0,0,0,0,0.613876221827554,0,0,0,0,0,0,0,0,0
"847",0.404769074239868,0,0.595002633303921,0,0,0,0,0,0,0.00022829245621185,0,0,0,0,0,0,0,0,0
"848",0.000930682270413085,0,0,0,0,0,0,0,0,0.999069317729587,0,0,0,0,0,0,0,0,0
"849",0.218985099567477,0,0,0.0328221531323924,0,0,0,0,0,0.748192747300131,0,0,0,0,0,0,0,0,0
"850",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"851",0.954812197886808,0,0.0451878021131917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"852",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"853",0,0,0.169097282718007,0,0,0,0,0.0910209996279474,0,0,0,0.534134044773496,0,0,0.0694051080019004,0.059616429753513,0,0,0.076726135125136
"854",0,0,0,0.0719794645601469,0,0,0,0,0,0,0.928020535439853,0,0,0,0,0,0,0,0
"855",0,0.267580272536325,0.330359801793873,0.23659003695971,0,0,0,0,0,0,0,0,0,0.0910397136499801,0.0744301750601108,0,0,0,0
"856",0,0,0.45169690346073,0,0,0,0,0,0.350116386673965,0,0.0890942844323325,0,0,0.0663468210591253,0,0,0,0,0.0427456043738463
"857",0,0,0.380305165278812,0,0,0,0.0252183162813648,0,5.17264841310238e-18,0,0,0.0890158127220394,0.470071030779375,0,0,0,0,0,0.0353896749384089
"858",0,0,0,0.366260326642063,0,0.0698954104272914,0,0,0.406282115779996,0,0,0,7.08868629926074e-05,0,0,2.34778140717186e-23,0,0.157491260287658,0
"859",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"860",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"861",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"862",0,0.256502913526296,0,0.113203962402591,0,0,0,0,0,0,0,0,0.630293124071113,0,0,0,0,0,0
"863",0,0.85747166883879,0,0,0,0,0,0.142009557616544,0,0,0,0,0.000518773544666036,0,0,0,0,0,0
"864",0,0.437560194290178,0,0,0,0,0.562439805709822,0,0,0,0,0,0,0,0,0,0,0,0
"865",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"866",0,1,0,0,0,0,0,0,0,0,0,0,-1.49810167108227e-18,0,0,6.35953904631913e-19,0,0,2.52811452260718e-20
"867",0,0.74256009233814,0,0,0,0,0.25743990766186,0,0,0,0,0,0,0,0,0,0,0,0
"868",0,1,7.67352962330459e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"869",0,0.900172761597997,0,0,0,0,0.0860579539166227,0.0137692844853803,0,0,0,0,0,0,0,0,0,0,0
"870",0,0.809286046981821,0,0,0,0.190713953018179,0,0,0,0,0,0,0,0,0,0,0,0,0
"871",0,0.984016920540561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159830794594385,0
"872",0,0.936388229920079,0,0.0636117700799216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"873",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.39364592748988e-18,0,0,0
"874",0,0.437920143381419,0.278686655806407,0,0,5.89639817465803e-05,0,0.283334236830428,0,0,0,0,0,0,0,0,0,0,0
"875",0,0,0.225784192191244,0,0,0,0,0,0,0,1.37904320084896e-05,0,0.302078574571208,0.0991238922904761,0.0672756638598785,0,0.0174828661935784,0,0.288241020461606
"876",0,0.0793349187050457,0,0,0,0.358297440798006,0,0,0.186895823983748,0,0,0,0.0198423720574791,0.161608440271157,0,0,0.194021004184565,0,0
"877",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"878",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"879",0,0.554085526984192,0,0,0,0.371993839017377,0,0,0,0,0,0,0,0,0.063404578269611,0,0,0.0105160557288204,4.05261807699833e-18
"880",0,0,0,0,0.106144902942352,1.64275308078823e-24,0,0,0,0,0,0,0.773124342949948,-3.68912407173171e-19,0,0,0.1207307541077,0,1.46213411606356e-20
"881",0,0.0491146675499992,0,0,4.50000863924904e-05,0,0,0,0.139402105832586,0,-3.37893264960632e-21,0,0.526850058534958,0,0.0687758681066576,0,0.0679951118070369,0.0725967554284087,0.0752204326539609
"882",0,0,0.744936467872177,0,0,0,0,0,0,0,0,0.21825372216494,0,0,0,0.0368098099628826,0,0,0
"883",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"884",0.786061869280043,0.139339851298915,0,0,0,0.0742016215268839,0,0,0,-1.78009004630613e-18,0,0.000396657894158366,0,0,0,0,0,0,0
"885",0.936211277977588,0,0.0637887220224123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"886",0.507124393261444,0,1.43472800167545e-07,0.248975335861912,0,0.243900127403844,0,0,0,0,0,0,0,0,0,0,0,0,0
"887",0,0,0.292244488971156,0,0,0,0,0,0,0.707755511028844,0,0,0,0,0,0,0,0,0
"888",0.982319509588373,0,0,0,0,0,0,0,0,0.0176804904116267,0,0,0,0,0,0,0,0,0
"889",0.756738184130658,0,0.0604438876032592,0,0,0,0,0,0,0.182817928266083,0,0,0,0,0,0,0,0,0
"890",0.999579331369902,0,0,0,0,0,0,0,0,0.00042066863009775,0,0,0,0,0,0,0,0,0
"891",0.95742190953202,0,0.0425780904679796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"893",0.381510915280441,0,0.433794091134041,0,0,0,0,0,0,0.165239304920928,0,0,0,0,0,0,0,0.0194556886645901,0
"894",0.973863733340689,0,0.0261362666593115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"895",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"896",0.56414467807049,0.00326067425767197,0,0,0,0,0,0,0,0,0,0.432594647671838,0,0,0,0,0,0,0
"897",0,0,0,0,0.820655724430587,0,0,0,0.0470070815518416,0.0315004086507428,0,0.100834695710957,0,0,0,0,0,2.0896558722125e-06,5.13448616112688e-20
"898",0,0,0,0,0,0.277674935791121,0,0,0.081174852442005,0,0.398890384540007,0,0,0.11721510559119,0,0.0702868503974266,0,0,0.05475787123825
"899",0,0,0,0,0.0654912044632501,0,0,0,0.000572222604801617,0,0,0.831792054181215,0,0,0,0.0404773045638273,0.0616672141869061,0,0
"900",0,0,0.193739131714339,0.0327432887554115,0,0,0,0,0,0,0.142686159454595,0,0.391030011389129,0,0.205188881140562,0,5.04327471037433e-06,0.0346074842712544,0
"901",0,0,0.194931002305984,0,0,0.0803323530162217,0,0,0,0,0.0781002604097095,0,0.560558082986773,0,0,0,0.086078301281312,0,0
"903",0,0,0,0,0,0.912256198790866,0,0,0,0,0,0,0,0,0.0720519663399058,0.0156918348692278,0,0,0
"905",0,0,0.14838932848462,0,0,0,0,0,0,0,0.208441669391896,5.48258175087271e-19,0.491421786786403,0,0,0,0,0,0.151747215337081
"906",0,0.44534917308029,0,0,0,0,0,0.0735800704530141,0,0,0,0,4.01202158862086e-05,2.95025174516855e-05,0,5.41979738317131e-21,0,0,0.481001133733358
"907",0,0.469310536843953,0,0.0710573727113076,0,0,0,0,0,0,0,0,0,0,0.176817592487297,1.96200609291946e-18,0,0,0.282814497957442
"908",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"909",0,0.789060968017691,0,0.200687702316304,0,0,0,0,0,0,0,0,0,0,0,0,0.0102513296660046,0,0
"910",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"911",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"912",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"913",0,0.349198326513968,0,0.027465261992975,0,0.269381095866094,0.230875636972486,-1.13901109027865e-19,0,0,0,0,0,0,0,0.123079678654477,0,0,0
"914",0,0.976568629061576,0,0,0,0,0.0234313709384242,0,0,0,0,0,0,0,0,0,0,0,0
"915",0,0.892333836404899,0,0,0,0,0,0,0,0,0,5.61823783924681e-21,0,0,0,0.0968972718808868,0,0.0107688917142139,0
"916",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"917",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"918",0,0.683466940607915,0.293903671227288,0,0,0,0,0,0,0,0,0,0,0,0,0.00280963207367563,0.019819756091121,0,0
"919",0,0,0,0,0,0,0,0,3.98069829982441e-07,0,0,0,0.485530477715572,0,0.104640016567556,-4.89096812825176e-31,0,0,0.409829107647041
"921",0,0,0,0.862278913078087,0,0,0,0,0.0924199232414993,0,0,0,8.14776991315e-18,0,1.62799691767854e-08,0,0,0.0453011474004443,0
"922",0,0,0.143284484202793,0,0,0.184176919049812,0.0898154585035049,0,0,0,0,0,0.251885411652172,0.0370747421145458,0.019208407989606,0,0,4.69742173038323e-21,0.274554576487567
"923",0,0.102759826825012,0,0,0,0.160861280025975,0,0,0.103671290043764,0,0,0.168199288621484,0.406734777698833,0,0,0,0.0268969804140489,0.0262622537935261,0.00461430257735699
"924",0,0.105538352184559,0,0.025129088292749,0,0.363763558634182,0,0,0,0,0,5.90575463566389e-07,0,0,0,0.505568410313046,0,0,0
"925",0,0,0,0.170237570619592,0,0.0679242171343339,0,0,0.000648960913297353,0,0.414945847352639,0,0,0,0,0.0627474902734573,0,0.0735522177482795,0.209943695958401
"926",0.156935780564359,0,0,0.185052692033983,0,0.0675024145679076,0,0.465161181893321,0,9.01528218265974e-07,0.125347029316759,9.54526638004354e-11,0,0,0,0,0,0,0
"927",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"928",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"929",0.999713684098554,0,0,0,0,0,0,0,0,0.000286315901445934,0,0,0,0,0,0,0,0,0
"930",0.127987566093235,0,0.28374496411124,0,0,0,0,0,0,0.588267469795526,0,0,0,0,0,0,0,0,0
"931",0.974534371753596,0,0,0,0,0,0,0,0,0.0254656282464036,0,0,0,0,0,0,0,0,0
"932",0.970162576366557,0,0,0,0,0,0,0,0,0.0298374236334431,0,0,0,0,0,0,0,0,0
"933",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"934",0.998638493286656,0,0,0,0,0,0,0,0,0.00136150671334385,0,0,0,0,0,0,0,0,0
"935",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"936",0.928987781683331,0,0.0584131638440927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125990544725767,0
"937",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"938",0,0,0,0,0,0,0,0.000199867765287147,0,0.047308294207128,0.237263135488436,0.715228702539149,0,0,0,0,0,0,0
"939",0,0,0,0.0219839546172372,0,0,0,0,0.673271128380841,0,0,0,0,0,0,0,0,0.22856051707387,0.0761843999280527
"940",0,0,0,0,0.21956345314426,0,0,0,0,0,0.072680025650959,0.660134835139011,0,0,0.0199911413182496,0.0276305447475202,0,0,0
"941",0,0.000564881806995062,0,0.0149233650261125,0,0.160629296745823,0,0,0,0,0.45541535388268,6.36620088738311e-05,0,0,0.368403440529516,0,0,0,0
"942",0,0,0,0,0,0.137768430749252,-2.37558114392461e-20,0,0.20035288230077,0,0,0.000355108314321776,0.470270001848606,0.0764692006731064,0,0,0.0238847280353987,0.0908996480785453,0
"943",0,0,0,0,0,0.88147498656088,0,0,7.06775553269974e-18,0,0,0,0.11852501343912,0,0,0,0,0,0
