"","32 OEC","05 OB-IMN GABA","33 Vascular","34 Immune","03 OB-CR Glut","30 Astro-Epen","31 OPC-Oligo","02 NP-CT-L6b Glut","14 HY Glut","15 HY Gnrh1 Glut","10 LSX GABA","09 CNU-LGE GABA","12 HY GABA","13 CNU-HYa Glut","06 CTX-CGE GABA","11 CNU-HYa GABA","24 MY Glut","19 MB Glut","20 MB GABA"
"1285",6.17339910364051e-07,0.171139096709996,0.000629302301639803,0.000520588977687802,0.0646222119233833,0.000116446162303157,0.00372307554533221,0.00057994875227128,0.11468346820074,6.5867851264754e-06,0.0300599509574269,0.0385174497621672,0.0790782577920022,0.077807598013789,0.242043642434113,0.00744272597017435,0.0710705094183752,0.0886716369762,0.00928688597736053
"1286",0.00182949649307,4.76108869424015e-07,0.578948433986057,0.142335346112542,3.15359803264478e-06,0.267141198445096,2.18776661340179e-06,0.000332836261510548,3.91610022172893e-06,0.0009728942402081,2.76172835956606e-06,1.42270701266357e-06,3.09933309567149e-09,2.19978452511824e-09,0.000158485650808104,1.09248770970122e-06,9.34769481540422e-11,0.00826436670789795,1.92621339695675e-06
"1287",0.00049188758290786,0.0193942714190234,0.0229582511463276,1.55308260443517e-05,6.32549444622822e-11,0.0276075428848633,0.000643486433875531,6.41702596137175e-09,2.60645262946018e-07,0.000812209589232125,0.879072655205183,0.0482874852464591,4.32137133602084e-07,8.08665142407007e-06,8.20671058751876e-05,0.000625826641996367,1.79149902577063e-13,3.92432143237284e-12,7.63020404535301e-15
"1288",0.00260158392248293,0.0692633953839808,0.0172810495483184,0.0119441405552721,0.359128113215517,0.0286014228616417,0.100890683632873,0.0042032908779897,0.0663945906749795,0.0026470619888795,0.071252758797976,0.0649769186715512,0.0161008594750938,0.0211371045394042,0.0200586152025456,0.00495238179456821,0.039753579640988,2.8324079776671e-06,0.0988096168079608
"1289",0.156800254160942,0.212267747255757,0.000451641551454926,0.000822226315562776,0.00135378670056451,0.00149941603320729,4.92714536668533e-05,0.104692822399057,2.3488461543138e-07,0.00722352107387138,0.000411380455946003,0.408840798804601,0.0195258321371484,2.269719791934e-05,0.000142587420865672,0.0276479362258012,3.86490120996785e-05,0.0580736623861132,0.000135534530806037
"1290",0.571034795143157,0.0161795102032337,0.00514216473131453,0.13993235152327,1.62346799979905e-06,6.94409481975916e-07,0.041646052626851,0.0606061846650281,0.04935425559797,0.000429975967283691,0.0871312219483882,0.0272164207034953,0.00121766926073055,1.02489150055277e-07,7.27562317112783e-05,6.98052712026366e-07,1.00377738969201e-09,2.85580218409842e-05,4.96395260435663e-06
"1291",0.965370168383839,4.22666876686139e-07,4.6999348421434e-05,3.48010468243373e-05,1.56180165930175e-07,0.0100772335717034,0.000259100525424967,0.0107829037681003,1.69263935755206e-07,0.0131573111196758,2.02396667724909e-07,5.33529170463848e-06,3.37833058925103e-05,1.28056069287884e-08,3.02727591760951e-05,4.67143169761443e-08,8.92667093452901e-08,1.33212824985434e-06,0.000199659456708545
"1293",0.577432892403084,2.13645541636652e-07,0.185969626852096,0.0545255312663294,4.25954712922596e-08,0.0979314871435565,0.0530791287576086,0.00102530908109074,1.38500508570568e-12,0.029463592228596,1.49482734559026e-08,1.47831254122715e-07,2.03528400188511e-11,2.22917766689672e-08,6.50210715634412e-06,7.78326452957309e-08,5.03606559615218e-09,0.000565397286978963,8.67073730431455e-09
"1294",0.600133324540822,0.00514062737804969,0.073734322290213,0.0800837724283543,9.30140053776273e-06,0.135254932741012,0.00165135776240502,0.000948799732208479,2.8131741030243e-05,0.0600646159223384,0.000607411908081664,0.000445441160888314,2.6952340344768e-07,0.000879801220615532,0.0224932174535184,0.0019492441225695,1.29575211244812e-06,0.0165740563717546,7.65500849978797e-08
"1295",0.445206813472435,0.00095432513159749,0.338397895587944,0.0232067921532379,0.00253941352543323,0.0102855836305929,0.0234442647380554,0.000188830198341594,4.59620817842554e-10,0.0773513585908394,0.000347075983958467,0.0238915259691481,5.99875313276806e-05,0.000686600172949665,0.0342825373834632,0.00796472532721173,0.0110524580499736,4.93167396908383e-05,9.04953541790426e-05
"1296",0.70606620787599,1.08670664453327e-06,0.106552746129993,0.0498947831290513,7.1450615308169e-07,0.001010002718281,0.105273276247568,0.00227896424312614,1.77770919399011e-05,0.0287348678099417,4.57009230376414e-06,4.50308040623827e-05,2.90002484632973e-05,1.77286777986187e-05,1.15968045389226e-06,3.39424066717899e-08,2.25008039213263e-07,6.14950383244524e-05,1.03300494588835e-05
"1297",0.755792013230853,4.35627810284479e-09,0.00109962241646924,0.00451623009530682,7.9591719550502e-08,0.107259335595464,0.095831787303866,0.000677882403162513,6.27490373836118e-07,0.0347068553577377,2.56092508682896e-09,8.70630946171136e-08,1.73782682038458e-08,3.18002574346331e-07,3.64676930767557e-07,4.99569336116347e-10,8.29815769572122e-06,0.000106453727796826,2.00919141677743e-08
"1298",0.719104851310098,6.06831984069305e-07,0.151010619076701,0.018950259317656,8.62083405454559e-07,0.0713340102217888,0.00042791722406485,0.00047001661948043,8.5605970472494e-08,0.0382069954522325,9.08790983953678e-08,5.52923391375564e-07,5.15716582668893e-08,1.72202897707276e-08,0.000118023126326051,7.96992702434949e-08,1.79359943309909e-07,0.000374768584816683,1.28918245599889e-08
"1301",0.949195589960271,6.37456523290579e-05,0.000332720872895728,0.000108594275494951,4.14435460160842e-05,0.000124590489527529,0.00106981685382688,0.0233983412641115,0.000726454035974463,0.00295805646714419,3.69217035533968e-05,0.000148530779144544,0.0160846916647158,5.20763709447878e-05,0.000783652437987701,1.74401712761434e-06,1.28940425040213e-05,3.78609000273344e-10,0.00486013518782159
"1302",0.912968865262705,1.0415353878294e-05,0.000343719659289056,7.91095308589324e-05,0.000157519956404629,1.39414617582803e-06,0.000447034544107344,0.0671926308022874,0.00118481560313095,0.000472894669260628,3.05899001982313e-06,0.000141481523773119,0.00367202634216878,3.52720864911631e-06,0.000185381733642895,1.26322844957086e-05,0.000304037765762071,3.18773210805528e-09,0.0128194514356579
"1304",0.000535172634575086,0.308828666859578,0.0847950741781883,0.0252397804290988,7.3270580815678e-05,0.0190492881069508,0.000375627684619906,0.0938357019903986,0.0230381873110299,0.00254511584589175,0.336590986843721,0.0511281496885968,0.00113406511904887,0.00373656410925825,0.0396479786443471,0.00928995965216553,6.98881788619171e-05,8.47739428464954e-05,1.74820000647911e-06
"1305",0.00105126513864006,0.0323854545530286,0.265944180641966,0.030923983354961,0.00595396964665001,0.15438200821674,0.000599044407767955,0.0467030070200569,0.132996405127661,0.00114655020879053,0.0545443792934115,0.0114167021579838,0.0429759769070321,0.00233875345323131,0.0113639942821036,0.00489106490437131,0.00156285586218808,0.19773210076485,0.00108830405856713
"1306",9.77420491881526e-08,0.357581029079041,0.00128937354899031,0.000114691999622511,0.00010404712507533,0.00259883331243577,0.00231005281251247,0.0228947191485067,0.0262207099640629,3.04901558229239e-07,0.00408419859509905,0.36403564195449,0.0329691264076802,0.00181273692720274,0.00159257956608599,0.0908216248033896,2.35220608443751e-05,0.0902486941378665,0.00129801591348704
"1308",0.000187166713035442,6.76124104400958e-05,0.781830754196128,0.0120063294552441,0.00468924893487618,0.126348043243893,1.88058304074667e-06,0.000163779872345364,9.13958583225167e-08,0.0130212046050731,6.51125310885494e-07,3.15378813160581e-08,2.7948681201432e-08,0.0217409633453368,0.00021047270067055,0.00150773445145188,0.0015221838497424,0.0359145168996801,0.000787306731309975
"1309",0.0687333173127357,1.80444053034033e-07,0.00408276133418449,0.00797340715800002,0.000153734919855462,0.761821241030034,0.128289030842251,0.000664289160605333,1.09073355829363e-10,0.00234162213724215,1.76580780297024e-06,1.02415780307334e-05,2.95626248794465e-08,1.42679337280615e-05,0.000304154395991699,3.77156919289986e-07,0.00496972792841503,0.0204268315643682,0.000213019624085054
"1310",9.64369862018599e-12,0.555677237776495,2.13925892623438e-07,1.32401915590148e-06,2.71478159948126e-05,1.77621699191453e-05,7.95791229079259e-05,3.98506975959047e-06,4.07379497416716e-06,9.1216734845942e-05,0.00045366174309866,0.347869993817208,0.0203295846982776,0.00657446682335949,0.00118323256187696,0.0561802341942568,0.000120850745646186,1.44969277021156e-13,0.0113854349765425
"1311",1.93907309720916e-11,0.335271821429375,0.391562338825199,2.08920832680665e-07,9.62326730099801e-07,7.56872487070608e-08,0.0554673270136887,4.99989524966896e-07,0.000336149123868878,1.19145456735388e-12,0.043253498319077,0.173282318156842,1.32367736971581e-07,1.04286421818737e-10,0.000776185377899735,4.03281976269827e-05,4.66799386702798e-06,1.51182945368482e-48,3.48614561394125e-06
"1312",0.000410528930975626,0.41396676282942,0.000434037507867034,0.00582445263885812,3.82712807141429e-06,0.351246978002198,0.1049589536741,0.00209221740161867,0.000350859056001582,0.00116960036026016,0.000449769650895144,0.00764694773834481,0.00131886592081347,0.0827432193699464,0.00856240268420615,0.0170122304128167,9.83042242317359e-10,0.00179952146465734,8.82424590702425e-06
"1313",1.21525405132026e-10,0.9142219056436,1.68328004502676e-05,0.0797467293044503,7.87503265937294e-06,1.16053364451623e-08,0.0013295699020373,1.50111978324175e-05,4.29461422218688e-05,2.30350538767381e-07,5.91149815239734e-05,0.00068220111128002,0.00168519199780348,0.000683893821219148,5.92475024891025e-05,0.00135002827859476,2.43708969249796e-07,2.80576629477512e-14,9.89664974396724e-05
"1314",1.79733908578126e-06,0.979553207796003,3.78311829463141e-05,0.00035684090017608,1.89096092546768e-06,1.35357270952112e-05,0.00410002854511211,2.67151039700287e-06,9.01191296107655e-06,0.000614121778815501,0.000102992701600489,0.00368324349472269,0.00320345060325662,0.0013925429263714,0.00478652138905793,0.00212891710020195,2.89029641098831e-09,6.95345091771877e-07,1.06958958827667e-05
