cell_label,brain_section_label,feature_matrix_label,donor_label,donor_genotype,donor_sex,cluster_alias,z,subclass_confidence_score,cluster_confidence_score,high_quality_transfer,neurotransmitter,class,subclass,supertype,cluster,neurotransmitter_color,class_color,subclass_color,supertype_color,cluster_color,n_counts
202025041907805042331210554322544930353,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,2871,0.3,0.999996585537202,0.999996585537202,True,Glut,03 OB-CR Glut,035 OB Eomes Ms4a15 Glut,0130 OB Eomes Ms4a15 Glut_1,0486 OB Eomes Ms4a15 Glut_1,#2B93DF,#D00000,#7F1FCC,#FF737E,#2E9996,738.0
206661238139843999628673718918025206832,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1335,0.3,0.9999892796142584,0.9680311555480784,True,GABA,05 OB-IMN GABA,041 OB-in Frmd7 Gaba,0150 OB-in Frmd7 Gaba_1,0540 OB-in Frmd7 Gaba_1,#FF3358,#1b4332,#FF0073,#A6FF99,#CCA17A,106.0
215289526766605588494538176093349332098,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1335,0.3,0.9999670255215276,0.6916499543337669,True,GABA,05 OB-IMN GABA,041 OB-in Frmd7 Gaba,0150 OB-in Frmd7 Gaba_1,0540 OB-in Frmd7 Gaba_1,#FF3358,#1b4332,#FF0073,#A6FF99,#CCA17A,576.0
21534281812857869232140217225744085325,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1282,0.3,0.9325943055119942,0.9325943055119942,True,GABA,05 OB-IMN GABA,039 OB Meis2 Thsd7b Gaba,0144 OB Meis2 Thsd7b Gaba_2,0521 OB Meis2 Thsd7b Gaba_2,#FF3358,#1b4332,#FF99F7,#0005FF,#54663D,93.0
216180519381466647981915056594196305486,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,5231,0.3,0.9999863685541012,0.8573578233550551,True,,31 OPC-Oligo,327 Oligo NN,1184 MOL NN_4,5285 MOL NN_4,#666666,#03045E,#99FFBC,#99CAFF,#5A662E,151.0
224733724916829053516707891313813012922,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,5254,0.3,0.999983198665552,0.6942257236952691,True,,33 Vascular,333 Endo NN,1193 Endo NN_1,5310 Endo NN_1,#666666,#858881,#994567,#00992A,#FFB473,140.0
230490927234433830006835284278143083005,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,5255,0.3,0.9999842817705388,0.5337237359315014,True,,33 Vascular,333 Endo NN,1193 Endo NN_1,5311 Endo NN_1,#666666,#858881,#994567,#00992A,#CC3D76,164.0
233905311303338649388748178260713686371,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,14951,0.3,0.8770865406395458,0.6775432370431814,True,,30 Astro-Epen,320 Astro-OLF NN,1166 Astro-OLF NN_1,5231 Astro-OLF NN_1,#666666,#594a26,#FF73CF,#26FF8F,#45997D,326.0
2405821896880686209983633188886533243,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,5231,0.3,0.9999844081058228,0.648234952031064,True,,31 OPC-Oligo,327 Oligo NN,1184 MOL NN_4,5285 MOL NN_4,#666666,#03045E,#99FFBC,#99CAFF,#5A662E,91.0
241197246851198584370417179571100276371,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1337,0.3,0.9999926970145112,0.5183989615480465,True,GABA,05 OB-IMN GABA,041 OB-in Frmd7 Gaba,0152 OB-in Frmd7 Gaba_3,0554 OB-in Frmd7 Gaba_3,#FF3358,#1b4332,#FF0073,#D5FF73,#E699FF,395.0
243390058346327459350070265813116585806,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,5254,0.3,0.999972941030825,0.7817130969094558,True,,33 Vascular,333 Endo NN,1193 Endo NN_1,5310 Endo NN_1,#666666,#858881,#994567,#00992A,#FFB473,183.0
246154249630675791290640566373107667992,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,5255,0.3,0.9999788176082912,0.5395498546043099,True,,33 Vascular,333 Endo NN,1193 Endo NN_1,5311 Endo NN_1,#666666,#858881,#994567,#00992A,#CC3D76,318.0
246825411981051141898423379691238806351,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1310,0.3,0.9999795621489586,0.7680685691918095,True,GABA,05 OB-IMN GABA,041 OB-in Frmd7 Gaba,0150 OB-in Frmd7 Gaba_1,0539 OB-in Frmd7 Gaba_1,#FF3358,#1b4332,#FF0073,#A6FF99,#663B0F,384.0
246871306231624549436758256722563843359,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1304,0.3,0.999988888949114,0.519038069660281,True,GABA,05 OB-IMN GABA,041 OB-in Frmd7 Gaba,0150 OB-in Frmd7 Gaba_1,0532 OB-in Frmd7 Gaba_1,#FF3358,#1b4332,#FF0073,#A6FF99,#582E66,120.0
253937168992037513339324604588262135950,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1299,0.3,0.9994295135122452,0.7303707660910781,True,GABA,05 OB-IMN GABA,040 OB Trdn Gaba,0148 OB Trdn Gaba_1,0529 OB Trdn Gaba_1,#FF3358,#1b4332,#684599,#992E33,#995C90,58.0
255258687105271688096142337261747254955,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1286,0.3,0.9348516756979312,0.7049567325957984,True,GABA,05 OB-IMN GABA,039 OB Meis2 Thsd7b Gaba,0144 OB Meis2 Thsd7b Gaba_2,0522 OB Meis2 Thsd7b Gaba_2,#FF3358,#1b4332,#FF99F7,#0005FF,#7ACC8E,223.0
255768818274207876371036518907080479230,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1306,0.3,0.9999880365620788,0.7639726653475599,True,GABA,05 OB-IMN GABA,041 OB-in Frmd7 Gaba,0150 OB-in Frmd7 Gaba_1,0534 OB-in Frmd7 Gaba_1,#FF3358,#1b4332,#FF0073,#A6FF99,#00995D,151.0
257790909833425533703101951420803770276,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1310,0.3,0.9999824488748592,0.5867156487809742,True,GABA,05 OB-IMN GABA,041 OB-in Frmd7 Gaba,0150 OB-in Frmd7 Gaba_1,0539 OB-in Frmd7 Gaba_1,#FF3358,#1b4332,#FF0073,#A6FF99,#663B0F,316.0
259008333313329007447336332543924317643,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1299,0.3,0.9999835388973102,0.9999835388973102,True,GABA,05 OB-IMN GABA,040 OB Trdn Gaba,0148 OB Trdn Gaba_1,0529 OB Trdn Gaba_1,#FF3358,#1b4332,#684599,#992E33,#995C90,128.0
274145115376327775568848171172316380555,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1304,0.3,0.9999807863056104,0.655467775203364,True,GABA,05 OB-IMN GABA,041 OB-in Frmd7 Gaba,0150 OB-in Frmd7 Gaba_1,0532 OB-in Frmd7 Gaba_1,#FF3358,#1b4332,#FF0073,#A6FF99,#582E66,190.0
281827556279802918744014447396109443216,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1378,0.3,0.9982956675650396,0.9982956675650396,True,Glut-GABA,05 OB-IMN GABA,044 OB Dopa-Gaba,0164 OB Dopa-Gaba_3,0591 OB Dopa-Gaba_3,#0a9964,#1b4332,#96CC7A,#2cb26d,#CA5CCC,173.0
297370161888237514151724616861968157236,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,5255,0.3,0.9888231277168736,0.8822607707255361,True,,33 Vascular,333 Endo NN,1193 Endo NN_1,5311 Endo NN_1,#666666,#858881,#994567,#00992A,#CC3D76,387.0
304591184280615032161159607439728226586,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,2871,0.3,0.9999937472078388,0.9584526454062956,True,Glut,03 OB-CR Glut,035 OB Eomes Ms4a15 Glut,0130 OB Eomes Ms4a15 Glut_1,0486 OB Eomes Ms4a15 Glut_1,#2B93DF,#D00000,#7F1FCC,#FF737E,#2E9996,452.0
309240605764955542462101347652222516573,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,5283,0.3,0.999958516164724,0.999958516164724,True,,34 Immune,334 Microglia NN,1194 Microglia NN_1,5312 Microglia NN_1,#666666,#825f45,#CC1F4E,#62CC3D,#651FCC,156.0
309994806705396485293153080173888615156,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1286,0.3,0.999994579283749,0.867896124667871,True,GABA,05 OB-IMN GABA,039 OB Meis2 Thsd7b Gaba,0144 OB Meis2 Thsd7b Gaba_2,0522 OB Meis2 Thsd7b Gaba_2,#FF3358,#1b4332,#FF99F7,#0005FF,#7ACC8E,399.0
316365434048689311289060406032142096396,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1305,0.3,0.9999772072845888,0.5265448860017524,True,GABA,05 OB-IMN GABA,041 OB-in Frmd7 Gaba,0150 OB-in Frmd7 Gaba_1,0533 OB-in Frmd7 Gaba_1,#FF3358,#1b4332,#FF0073,#A6FF99,#CC7A9F,196.0
322341843931439125852887139838023335766,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1374,0.3,0.9999940423938188,0.9302976031594908,True,GABA,05 OB-IMN GABA,043 OB-mi Frmd7 Gaba,0161 OB-mi Frmd7 Gaba_1,0579 OB-mi Frmd7 Gaba_1,#FF3358,#1b4332,#FF99A7,#715CCC,#3DCCC8,207.0
323631132250074204924323161558879628686,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,14939,0.3,0.9161085456791896,0.8802989618911315,True,,30 Astro-Epen,319 Astro-TE NN,1163 Astro-TE NN_3,5225 Astro-TE NN_3,#666666,#594a26,#3DCCB1,#a8afa5,#551799,127.0
331813422594509823043936181304004448492,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1374,0.3,0.9993603315508404,0.998390258790718,True,GABA,05 OB-IMN GABA,043 OB-mi Frmd7 Gaba,0161 OB-mi Frmd7 Gaba_1,0579 OB-mi Frmd7 Gaba_1,#FF3358,#1b4332,#FF99A7,#715CCC,#3DCCC8,503.0
33376191950451946032041776755199432686,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,2872,0.3,0.9999953775738456,0.99111180387998,True,Glut,03 OB-CR Glut,035 OB Eomes Ms4a15 Glut,0130 OB Eomes Ms4a15 Glut_1,0487 OB Eomes Ms4a15 Glut_1,#2B93DF,#D00000,#7F1FCC,#FF737E,#7CFF00,384.0
339736533094214485321242309262366120777,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,5254,0.3,0.9999781556023104,0.9999781556023104,True,,33 Vascular,333 Endo NN,1193 Endo NN_1,5310 Endo NN_1,#666666,#858881,#994567,#00992A,#FFB473,39.0
35548311331661258909096540448315948085,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1305,0.3,0.9999680444808006,0.5714767606410649,True,GABA,05 OB-IMN GABA,041 OB-in Frmd7 Gaba,0150 OB-in Frmd7 Gaba_1,0533 OB-in Frmd7 Gaba_1,#FF3358,#1b4332,#FF0073,#A6FF99,#CC7A9F,172.0
38093639203048018882719350096804283521,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,14951,0.3,0.9393398535677272,0.7756774240424309,True,,30 Astro-Epen,320 Astro-OLF NN,1166 Astro-OLF NN_1,5231 Astro-OLF NN_1,#666666,#594a26,#FF73CF,#26FF8F,#45997D,130.0
42173022525287880275976199248655778322,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1335,0.3,0.99997438776146,0.9891986565951244,True,GABA,05 OB-IMN GABA,041 OB-in Frmd7 Gaba,0150 OB-in Frmd7 Gaba_1,0540 OB-in Frmd7 Gaba_1,#FF3358,#1b4332,#FF0073,#A6FF99,#CCA17A,308.0
42571996574411699566088663609440953121,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1334,0.3,0.999986319810254,0.7146771028378619,True,GABA,05 OB-IMN GABA,041 OB-in Frmd7 Gaba,0150 OB-in Frmd7 Gaba_1,0537 OB-in Frmd7 Gaba_1,#FF3358,#1b4332,#FF0073,#A6FF99,#CC3DB0,114.0
4831366715396841125162879652601897505,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1375,0.3,0.999997220710066,0.9381458407999766,True,GABA,05 OB-IMN GABA,043 OB-mi Frmd7 Gaba,0161 OB-mi Frmd7 Gaba_1,0580 OB-mi Frmd7 Gaba_1,#FF3358,#1b4332,#FF99A7,#715CCC,#995C73,403.0
52958643635596611523512741936226727712,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1310,0.3,0.9999824581994504,0.6749223065434707,True,GABA,05 OB-IMN GABA,041 OB-in Frmd7 Gaba,0150 OB-in Frmd7 Gaba_1,0539 OB-in Frmd7 Gaba_1,#FF3358,#1b4332,#FF0073,#A6FF99,#663B0F,220.0
62141158182051933648450370565051859048,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,5255,0.3,0.9999713535342672,0.5779258593791328,True,,33 Vascular,333 Endo NN,1193 Endo NN_1,5311 Endo NN_1,#666666,#858881,#994567,#00992A,#CC3D76,146.0
64544730576100922462659994827514514541,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,5254,0.3,0.9999732792802823,0.9683829331570268,True,,33 Vascular,333 Endo NN,1193 Endo NN_1,5310 Endo NN_1,#666666,#858881,#994567,#00992A,#FFB473,74.0
78054825602985447647918284344777724553,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,14951,0.3,0.9978371568324612,0.8493282316712729,True,,30 Astro-Epen,320 Astro-OLF NN,1166 Astro-OLF NN_1,5231 Astro-OLF NN_1,#666666,#594a26,#FF73CF,#26FF8F,#45997D,416.0
88388859949627077198977255976949349303,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,5255,0.3,0.9999657914656008,0.7588729835542412,True,,33 Vascular,333 Endo NN,1193 Endo NN_1,5311 Endo NN_1,#666666,#858881,#994567,#00992A,#CC3D76,263.0
10458371010789034864501363509415449619,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1327,0.3,0.999990301596113,0.5569585174814646,True,GABA,05 OB-IMN GABA,041 OB-in Frmd7 Gaba,0151 OB-in Frmd7 Gaba_2,0542 OB-in Frmd7 Gaba_2,#FF3358,#1b4332,#FF0073,#00664C,#CCB87A,149.0
106939371020472942580175517596451176056,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1323,0.3,0.9999902020342376,0.9999902020342376,True,GABA,05 OB-IMN GABA,041 OB-in Frmd7 Gaba,0152 OB-in Frmd7 Gaba_3,0550 OB-in Frmd7 Gaba_3,#FF3358,#1b4332,#FF0073,#D5FF73,#99FFBA,260.0
107038268462274030129542291587931179261,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1327,0.3,0.9999770897901502,0.5146417796015559,True,GABA,05 OB-IMN GABA,041 OB-in Frmd7 Gaba,0151 OB-in Frmd7 Gaba_2,0542 OB-in Frmd7 Gaba_2,#FF3358,#1b4332,#FF0073,#00664C,#CCB87A,155.0
112559808996382289661074842339535364713,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1322,0.3,0.9999906957727784,0.8777901221806729,True,GABA,05 OB-IMN GABA,040 OB Trdn Gaba,0149 OB Trdn Gaba_2,0530 OB Trdn Gaba_2,#FF3358,#1b4332,#684599,#3D4966,#992E36,65.0
118310768630763228474033241979205613957,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1322,0.3,0.9669974935223324,0.7927518457637931,True,GABA,05 OB-IMN GABA,040 OB Trdn Gaba,0149 OB Trdn Gaba_2,0530 OB Trdn Gaba_2,#FF3358,#1b4332,#684599,#3D4966,#992E36,96.0
124355352783698151677619303558617357356,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1319,0.3,0.9999316651681956,0.9334547261737924,True,GABA,05 OB-IMN GABA,041 OB-in Frmd7 Gaba,0151 OB-in Frmd7 Gaba_2,0544 OB-in Frmd7 Gaba_2,#FF3358,#1b4332,#FF0073,#00664C,#A53DCC,280.0
133714614599687230759672313137940149305,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1323,0.3,0.9999821845505,0.5021268479273083,True,GABA,05 OB-IMN GABA,041 OB-in Frmd7 Gaba,0152 OB-in Frmd7 Gaba_3,0550 OB-in Frmd7 Gaba_3,#FF3358,#1b4332,#FF0073,#D5FF73,#99FFBA,91.0
135513879017577096901928868746870263149,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1335,0.3,0.9999868178939624,0.8188319784697414,True,GABA,05 OB-IMN GABA,041 OB-in Frmd7 Gaba,0150 OB-in Frmd7 Gaba_1,0540 OB-in Frmd7 Gaba_1,#FF3358,#1b4332,#FF0073,#A6FF99,#CCA17A,131.0
136329844429516295061933494999541138983,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1327,0.3,0.999960112904407,0.800279920494026,True,GABA,05 OB-IMN GABA,041 OB-in Frmd7 Gaba,0151 OB-in Frmd7 Gaba_2,0542 OB-in Frmd7 Gaba_2,#FF3358,#1b4332,#FF0073,#00664C,#CCB87A,251.0
138636951414768178128142495719894768655,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1318,0.3,0.999928017591322,0.608269125227487,True,GABA,05 OB-IMN GABA,041 OB-in Frmd7 Gaba,0151 OB-in Frmd7 Gaba_2,0543 OB-in Frmd7 Gaba_2,#FF3358,#1b4332,#FF0073,#00664C,#4F9945,302.0
139786316254045094792479212623136111661,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1333,0.3,0.9999804919703495,0.6613369948173572,True,GABA,05 OB-IMN GABA,041 OB-in Frmd7 Gaba,0151 OB-in Frmd7 Gaba_2,0548 OB-in Frmd7 Gaba_2,#FF3358,#1b4332,#FF0073,#00664C,#4DFF84,297.0
140395023867332793180987536784634113819,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1323,0.3,0.8948873109615557,0.8948873109615557,True,GABA,05 OB-IMN GABA,041 OB-in Frmd7 Gaba,0152 OB-in Frmd7 Gaba_3,0550 OB-in Frmd7 Gaba_3,#FF3358,#1b4332,#FF0073,#D5FF73,#99FFBA,63.0
142645559520202266421758348832417135441,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1319,0.3,0.9999931929118612,0.537449122478753,True,GABA,05 OB-IMN GABA,041 OB-in Frmd7 Gaba,0151 OB-in Frmd7 Gaba_2,0544 OB-in Frmd7 Gaba_2,#FF3358,#1b4332,#FF0073,#00664C,#A53DCC,80.0
143289518972508513556109455886585552392,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1335,0.3,0.9999819697729532,0.8931833805006956,True,GABA,05 OB-IMN GABA,041 OB-in Frmd7 Gaba,0150 OB-in Frmd7 Gaba_1,0540 OB-in Frmd7 Gaba_1,#FF3358,#1b4332,#FF0073,#A6FF99,#CCA17A,229.0
144935524362721584447035851560098488236,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,5243,0.3,0.9775597773120862,0.9775597773120862,True,,33 Vascular,331 Peri NN,1191 Peri NN_1,5304 Peri NN_1,#666666,#858881,#82992E,#2F00CC,#BB1FCC,90.0
147748895869775332055490872293856345254,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1322,0.3,0.9999765342801942,0.9443599603405536,True,GABA,05 OB-IMN GABA,040 OB Trdn Gaba,0149 OB Trdn Gaba_2,0530 OB Trdn Gaba_2,#FF3358,#1b4332,#684599,#3D4966,#992E36,112.0
149294733913301801783122893623473790237,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1334,0.3,0.9999755902696008,0.8725897409431091,True,GABA,05 OB-IMN GABA,041 OB-in Frmd7 Gaba,0150 OB-in Frmd7 Gaba_1,0537 OB-in Frmd7 Gaba_1,#FF3358,#1b4332,#FF0073,#A6FF99,#CC3DB0,339.0
150398850109695948601822475279111793709,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1333,0.3,0.999960871337348,0.5686379297321396,True,GABA,05 OB-IMN GABA,041 OB-in Frmd7 Gaba,0151 OB-in Frmd7 Gaba_2,0548 OB-in Frmd7 Gaba_2,#FF3358,#1b4332,#FF0073,#00664C,#4DFF84,137.0
153776195967911313855871813591644674318,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1322,0.3,0.9909082640798564,0.8990294131681911,True,GABA,05 OB-IMN GABA,040 OB Trdn Gaba,0149 OB Trdn Gaba_2,0530 OB Trdn Gaba_2,#FF3358,#1b4332,#684599,#3D4966,#992E36,102.0
156046333566069274999156600328290347009,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1334,0.3,0.9999908268634118,0.5711717334051615,True,GABA,05 OB-IMN GABA,041 OB-in Frmd7 Gaba,0150 OB-in Frmd7 Gaba_1,0537 OB-in Frmd7 Gaba_1,#FF3358,#1b4332,#FF0073,#A6FF99,#CC3DB0,89.0
157872869226352464650603103033978745289,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,5230,0.3,0.9999777911741174,0.5367065711630221,True,,31 OPC-Oligo,327 Oligo NN,1184 MOL NN_4,5284 MOL NN_4,#666666,#03045E,#99FFBC,#99CAFF,#5B2E66,97.0
158570167877620133423023972968562360818,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1337,0.3,0.9999881585584548,0.7598231338106273,True,GABA,05 OB-IMN GABA,041 OB-in Frmd7 Gaba,0152 OB-in Frmd7 Gaba_3,0554 OB-in Frmd7 Gaba_3,#FF3358,#1b4332,#FF0073,#D5FF73,#E699FF,246.0
