"cell_ID","Integument_atp1b1b","Neural Stem Cells","Brain, Spinal Cord","Epidermis_egfl6, YSL","Pharyngeal Arch, Somite, Cardiovascular System","Epidermis_evplb","Epidermis_tnn","Tail bud","Pigment Cell","Central Nervous System","Optic Cup","Central Nervous System_ntn1b","Blood Vessel Endothelial Cell","Hatching Gland","Erythroid Lineage Cell","Notochord","Solid Lens Vesicle","Integument_pvalb8","Otic Vesicle","Central Nervous System_msx3","Musculature System","GABAergic Neuron","Leukocyte"
"-573_2395",0,0,0,0.0539280128856961,0,0.113143011843444,0,0.376773092280282,0,0,0,0,0.256952913388456,0,0.111229881123447,0,0,0,0,0,0.087973088478675,0,0
"-768_2240",0,0.36848110689869,0,0.0661946209679435,0,0,0,0,0,0.420398770180731,0,0,0,0,0,0,0,0,0,0,0.144925501952635,0,0
"-493_2415",0,0,0,0.0512546305138554,0.141090562119171,0.0318128591627827,0,0.158140823221615,0,0,0,0,0,0.134790919961929,0.099308589126332,0.000299615421802653,0,0,0,0,0.383302000472512,0,0
"-518_2460",0,0,0,0,0.00407381721735174,0.217700271167449,0,0,0,0,0,0,0,0,0.0765853221714207,0.0560176707577126,0,0,0,0,0.645622918686066,0,0
"-533_2180",0,0,0,0.060007913509659,0.0778208407358222,0.108377606366558,0,0.238705605771138,0.115316933934844,0,2.00225341238942e-21,0,0,0,0.0397231000309123,0,0,0,0,0,0.360047999651067,0,0
"-493_2340",0,0,0,0.123467330657591,0,0.00145615056378691,0,0,0,0,0,0,0,0,0.0434530707839363,0,0,0.10908512593653,0,0.130741581005474,0.591796741052682,0,0
"-488_2305",0,0,0,0,0,0.0774038958399553,0,-2.73110183609476e-20,0,0,0,0,0,1.68216816099682e-05,0.0541736757211105,0,0,0,0,0,0.868405606757324,0,0
"-508_2465",0,0,0,0.0378125917193692,0.293440231524717,0.0727935911112172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54332075507614,0,0.0526328305685561
"-503_2255",0,0.111739410741085,0.14527733523704,0,0.102627475900484,0.149241182516078,0,0.1055410025868,0,0,0,0,0,0.000442227046404814,0.0388546547726423,0,0,0,0,0,0.346276711199467,0,0
"-798_2110",0,0,0,0,0,0,0,0,0,0.223168619629592,0,0,0,0.718410565408109,0.0112243015124516,1.39445258648608e-19,0,0,0,0,0.0471965134498475,0,0
"-778_2215",0,0,0,0,0,0,0,0,0,0.757258525963385,0,0,0,0,0,0,0,0,0,0,0.242741474036615,0,0
"-568_2165",0,0,0,0,0,0,0,0,0,0,0,0,0.119416646442214,0,0,1.72067741894584e-18,0,0,0,0.00850120695102592,0.660148111158028,0,0.211934035448732
"-563_2325",0,0.224357614257698,0,0.0731769904181953,0,0.0730376513015116,0,0.322950209132612,0,0,0,0,0,1.22573204314634e-21,0.0951913923700663,0,0,0,0,0,0.211286142519917,0,0
"-728_2215",0,0,0.441447666491654,0.000787220484537865,0.407643237481093,0,0,0,0,0.150121875542715,0,0,0,0,0,0,0,0,0,0,0,0,0
"-833_2190",0,0,0,0,8.58861242037526e-19,0.0060471787602904,0,0.0132080630169762,1.92234620351684e-18,0,0.941718444769724,0,0,0,4.66306242958212e-05,0,0,0,0,0,0.0389796828287131,0,0
"-513_2390",0,0,0,0.000560828738055065,0.26833429096598,0.0222475740308298,0.148651632831518,0,0,0,0,0,0,-5.40187725207656e-19,0,0,7.03385905851132e-20,0,0,0,0.560205673433616,0,0
"-488_2425",0,4.31740812945442e-05,0,0,0,0.0485318070533421,0,0,0,0.000207073659202602,0,0,0.519709251451235,0.000139444679433433,0.124727149149904,0,0,0,0,0,0.306642099925587,0,1.01925711024501e-18
"-803_2220",0,0,0,0.0349929082680401,0,0.28993445714797,0,0,0,0.24137417495336,0,5.25542134216233e-21,0,0,0.0543841991294169,-1.97330311414953e-18,0,0,0,0,0.379314260501213,0,0
"-638_2105",0,0.114326086093647,0,0,0,0,0,0,0,0.820952409238697,0,0,0,0,0,0,0,0,0,0,0.0647215046676568,0,0
"-803_2140",0,0,0,0,0,0.0300934306972558,0,0,0,1.74340890436332e-17,0,0.867197306237569,0.0672421413256118,0,0,0.0354671217395634,0,0,0,0,0,0,0
"-758_2105",0,0,0.0486787464824585,0,0,0.141524398780277,0,0.132679445404761,0.143017908724147,0,0,0.34480510227943,0,0,0.0589708076706634,0,0,0,0.0608327728640543,0,0.069490817794209,0,0
"-523_2425",0,0,0.172582297433311,0,0,0,0,0.0899496218621384,0.0800643184302996,0,0,0,0,0,0.0259821230129236,0,0,0.0501358620832072,0,0.157982276260032,0.349101169394956,0.0742023315231332,0
"-513_2445",0,0,0,0,0,0.00661312482694909,0,0,6.38611884028146e-19,0.619320338948654,0,0,0,0,0,0,0,0,0,0,0.319989366727961,0,0.054077169496436
"-553_2360",0.0386008063369425,0,0,0,0.107053017721021,0.00415376411724116,0,0.243268723806456,0,0,0,0,3.81896102906475e-05,0,0.0472786431119011,0,0,0,0,0,0.559606855296148,0,0
"-528_2480",0,0,0,0.233185045363981,0.287243125884989,0.123255321835466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356316506915565,0,0
"-693_2285",0,0,0,0.000309235418049593,0,0.165593976124392,0,0.468889589192294,0,0,0,0,0,0,1.83085498426182e-06,0,0,0.189470368605731,0,0,0,0,0.17573499980455
"-578_2300",-4.62840538447775e-19,0,0,0.112937707410284,0,0.156187439616442,0,0.567295766565133,0,0,0,0,0,0,0.0238915984545623,0,0,0,0,0,0.0958388687117462,0,0.0438486192418321
"-803_2125",0,0,0,0.00346633680350204,0,0,0,0,0,0.00278858095934268,0.993745082237155,0,0,0,0,1.14424331478807e-20,0,0,0,0,0,0,0
"-508_2310",0.383344827056996,0,0,0,0.029293236295116,0.0313847157960028,0,0,0,-8.88537206254906e-24,0,0,0,0,0.0462396846709279,0,0,0,0,0,0.263816824290872,0,0.245920711890086
"-533_2170",0,0.000200406427590492,0,0,0.212826247273747,0.087071956984233,0,0,0,0,0,0,0,0,8.44594551267962e-06,0,0,0,0,0,0.408246592280162,0.291646351088754,0
"-583_2180",0,0,0,0.0256990033573699,0.217702285297549,0,0,0,0,0,0,0,0,0,0.212990501294843,0,0,0,0,0,0.543608210050238,0,0
"-588_2215",0,0,0,0.00598039318931138,0,0.0167083021820378,0,0.680176313776089,0,0,0,0,0,0,0.0164087571257849,0,0,0,0,0,0.213312673826514,0,0.0674135599002626
"-823_2125",0,0,0,0,0,0.352936653059076,0,0.647063346940924,0,3.48758875287081e-19,0,0,0,0,0,0,0,0,0,0,0,0,0
"-538_2405",0,0,0,0.0337162767565802,0,0,0,0.117033059298024,0,0,0,0,0.0898733450061522,0,0.156527368428098,0.0772240811131588,0,0,0,0,0.525625869397987,0,0
"-728_2250",0,0,0,0,0,0.0366400363735532,0,0.350334938208675,0.395703156780505,0,0,0.0425841528733378,0,0,0.0356897522856932,0,0,0,0,0,0.122537958136457,0.0165100053417785,0
"-798_2230",0,0,0,0.155640727367668,0.471642995837176,0.244809205013028,0,0,0,-1.9798872096565e-18,0,0,0,0,0,0.127907071782128,0,0,0,0,0,0,0
"-518_2340",0,0,0,0,0,0,0,0,1.00078376405922e-17,0,0,0,0,0,0,4.73213309987827e-05,0,0,0,0,0.999952678669001,0,0
"-508_2265",0,0,0.121963617350334,0.0998683070307301,0,0,0,0.0857425903662299,0,0,0,0,0,0.206626104848118,0.028291660432616,0,0,0.000662953685040139,0,9.18583101661539e-22,0.456844766286932,0,0
"-778_2220",0,0.18492587355309,0,0,0,0,0,0,0,0.749917142116699,0,0,0,0,0,0,0,0,0,0,0.0651569843302107,0,0
"-503_2240",-1.84711266791411e-17,0,0,0.00148026758415685,0.135645355916575,0,0.222801371042972,0.108734569245655,0,0,0,0,0,0,0.104148101968938,0,0,0.0997491151519512,0,3.98839381546095e-18,0.327441219089753,0,1.91010367217448e-18
"-573_2130",0,0,0,0,4.11790503536489e-18,0,-4.98736998614906e-18,0,0.338255685460506,0.436139811850658,0,0,0,-1.41918575133667e-19,0.0397884492462763,0,0,0,0,0,0.117638909489011,0.0681771439535485,0
"-563_2315",0,0,0,8.37896989110122e-05,0.204088870443773,0.0945960454404608,0,0.370367506732906,0,0,0,0,0,0.0071548789190284,0.0412145486839143,0,0,0,0,0,0.282494360081007,0,0
"-563_2190",0,0,0,0,0,0.0252358444710352,0,0.187978504007968,0,0,0,0,0,0,0.0765836216251415,0.0296559806125033,0,0,0,0,0.680546049283352,0,0
"-743_2195",0,0,0,0,0,0,0,0,0,0.000333072419288329,0,0,0,0,0.0841004835645676,0,0,0.385541727153196,0.258294973120648,0,0.2717297437423,0,0
"-813_2215",0,0.321474183123927,0,0,-1.87152374006102e-18,0,3.78777658661591e-18,0,0,0,0,0,0,0,0,0.000770743866741237,0,0.410722228060257,0,0.154238640580966,0.112794204368109,0,0
"-568_2330",0,0,0,0.0609754870673581,0.00273739593756335,0.110270489038685,0,0.471478161276058,0.0226955065560155,0,0,0,0.00934531618483601,0.000190567113183302,0.0381199539853707,0,0,0,0,0,0.284187122840929,0,0
"-523_2310",0,0,0,0,0.31541965760345,0,0,0.044302255892747,1.04991535512392e-19,0,0,0,0,0,0,0,0,0.071555499080302,0,-1.0675671389292e-20,0.568722587423501,0,0
"-573_2345",0,0,0,0.0908043078344586,0,0.0811736200985089,0,0.255544985468006,0,0,0,0,0.194489199277702,0,0.0509069530664139,0,0,0,0.07948625224914,0,0.189140417405932,0.0584542645998383,0
"-713_2120",0,0.0733628890656667,0,0,0,0.0219606616376944,0,0,0,0.711925918720146,0,0,0,0,0,0,0,0,0.15181663034174,0,0.0409339002347529,0,0
"-553_2280",0,0,0,0,0.503922798660244,0.00607115449670939,0,0.144536835890815,0,0,0,0,0.000495694874973742,0.21511234869164,0.00788134360488062,-2.48434871745395e-18,0,0,0,0,0.121979823780737,0,0
"-558_2385",0,0,0,0.0227697522274855,0,0.0163013752774094,0,0.192805075751894,0,0,0,0,0.37932962049066,0,0.192904598027756,0,0,0,-5.07851547184752e-21,0,0.115371917034941,0,0.0805176611898544
"-573_2380",0,0,0,0,0,0.0797258065005245,0,0.55303144772448,0,0,0,0,0,0.00947495009038787,0.140269852072183,0,0,0,0,0,0.217497943612425,0,0
"-718_2120",0,0,0,0,0.588472844159267,0,0,0,0,0.191356739888588,0,0,0,0,0,0,0,0,0,0,0.216537924245522,0,0.0036324917066226
"-783_2200",0,0,0,0,0,0,0,0,0,0.813821736412447,0,0,0,0,0,0,0,0,0,0,0.186178263587553,0,0
"-538_2380",1.06489315263348e-21,0.0976317254581193,0,0,0.12190596677593,0.00394267968657785,0,0.366772050169737,0,0,0,0,0,0,0.0361427583822158,0,0,0,0.043901145605412,0,0.329703673922008,0,0
"-543_2235",0,0,0,0,0.544294487781916,0,0,0,0,0,0,0,0,0,0,6.88700959806891e-19,0,0,0.128655344017079,0,0.327050168201005,0,0
"-623_2110",0,0,0,0,0,0,0,0,0,0.857387492817387,0,0,0,0,0,0,0,0,0,0,0.142612507182613,0,0
"-613_2130",0,0.268291511171729,0,0,0,0,0,0,0,0.619901762332672,0,0,0,0,0,0,0,0,0,0,0.111806726495598,0,0
"-523_2460",0,0,0,0,0.00304198584324272,0,0,0,0,0,0,0,0,0.0102555373536266,0.0168074396792211,0.0705806721011458,0,0,0,0,0.899314365022764,0,0
"-738_2100",0,0,0,0.0682358005390312,0,0.0118814304662503,0,0,0,0.816564393056164,0,0,0,0.000113560234985512,0.0299454369661397,0.0732593787374292,0,0,0,0,0,0,0
"-508_2400",0,0,0,0.106178617264883,5.63985400169398e-05,0.0885110090560934,0,0.0351627237716433,0.306593544487121,-6.43311046946496e-19,0,0,0,0,0.015251859339813,0,0,0.102454450524868,0,0.0454514188222937,0.221928682869606,0,0.0784112953236617
"-783_2255",0,0.110611156694664,0,0,0,0,-1.80728806168192e-19,0.0867659220591761,0,0,0,0,0,0.279174641577676,0,0,0.485484269016959,0,0,0,0.0379640106515244,0,0
"-758_2115",0,0,0,0.0297391694446815,0,0.0550147612340032,0,0,0,0.243685437782296,0,0,0,0.56655136497217,0,7.87672489705345e-07,0,0,0,0,0.105008478894359,0,0
"-788_2250",5.46549987156709e-18,0,0,0.00123361912226416,0,0,0.665575970705427,0.142214978855681,0,0.190695680984433,0,0,0.000279750332194663,0,0,0,0,0,0,0,0,0,0
"-648_2095",0,0,0,0,0,0.0268288950128837,0,0,0,0.833395335761852,0,0,0,0,0,0,0,0,0,0,0.139775769225265,0,0
"-783_2105",0,0,0,0.0636942093295643,0,0.0820572960701142,0,0,0,0.776894747124928,0,0,0,0,0.0260672475439846,0,0,0,0,0,0.0512864999314087,0,0
"-658_2095",0,0,0,0,0,0,0,0.203132673664391,0,0.729507374494279,0,0,0,0,0,0,0,0,0,0,0.0673599518413304,0,0
"-663_2100",0,0,0.876433988466478,0,0,0,0,0,0,0.00269916245757341,0,0,0,0,0,0,0,0,0,0,0.119462623263746,0,0.00140422581220256
"-613_2140",0,0.244009369598175,-7.10459388088556e-21,0,0,0,0,0.112602696983446,0,0.247955284154676,0,0,0,0,0,0,0,0,0,0,0.395432649263703,0,0
"-513_2330",0,0,0,0,0,0,0,0,0,0,0,0,0.269216268902945,0,0,0,0,0,0,0,0.730783731097055,0,0
"-588_2395",0,0,0,0,0,0.117254742426517,0,0.264751653417757,0,0,0,0,0.305751330599813,0,0.0642532688274649,0,0,0,0,0,0.050576812911694,0,0.197412191816755
"-528_2265",0,0,0,0,2.68181989916207e-18,0,0,0.0949414664937104,0,0,0,0,0,0.0954360078794213,0,-1.4750360513488e-19,0,0,0,0,0.526891859736204,0,0.282730665890664
"-653_2130",0,0,0,0,-1.6233492653864e-18,0.0328416979325365,0,0.111828837179252,0,0.783117668275002,0,0,0,0.000167783904690911,0,0,0,0,0,0,0.0720440127085191,0,0
"-528_2380",0,0,0,0,0.290864157163332,0,0,0,0,0,0,0,0,0.000172421419755408,0,0,0,0,0,0,0.708963421416913,0,0
"-553_2300",0,0,0,0,0.298446826425846,0.031396433962881,0,0.206662966575903,0,0,0,0,0.00026268465491366,0,0.0238612039465597,0,0,0,0,0,0.439369884433897,0,7.47468417357548e-19
"-578_2365",0.351971608678371,0,0,0.0740822710324598,0.0688192695991517,0.0237600769952778,0,0.360394601389524,0,0,0,0,0,0,0.0213249927223817,0,0,0,0,0,0.0996471795828347,0,0
"-633_2090",0,0,0,0,0,0.130029014026833,0,0,0,1.18316660314975e-21,0,0,0,0.283132448909058,0,0.547037687209925,0,0,0,0,0.0398008498541846,0,0
"-543_2315",5.37177306099191e-21,0,0,0,0.340379872742332,0,0,0.147948188842533,0,0,0,0,-1.06674359791669e-19,0,0.105729433104127,0,0,0,0,0,0.405942505311007,0,6.05749197284665e-20
"-613_2270",0,0,0,0.129749804790051,0,0.148405406229613,0,0.476381543399199,0,0,0,0,0,0,0.0297068585116647,0,0,0,0,0,0.215756387069473,0,0
"-578_2120",0,0.228620917444151,0,0.0767600527622301,0,0.103181469897898,0,0.0614135731434317,0,1.19136489028916e-18,0.175062946962197,3.67855872584789e-20,0,0,0.0550032211026563,0,0,0,0,0,0.299957818687436,0,0
"-643_2130",0,0.0566435459878093,0,0,0.239503914014797,0,0,0.123995791745078,0,0.403000685530473,0,0,0,0,0,0.0628498981109759,0,0,0,0,0.114006164610867,0,0
"-518_2360",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"-613_2180",0,0,9.11666731688641e-05,0,0,0.0271535896903375,0,0.566671390996539,0,0,0,0,0.0789941381578302,0,0.0865193211426897,0,0,0,0,0,0.240570393339435,0,0
"-518_2250",0,0,0,0.121070042492664,0.0563124815087078,0.191941012226814,0,0,0,0,0,0,0,0.00176263565790091,0.0770202619048898,0,0,0,0,0.113574868867733,0.348220869262703,0.0900978280785875,0
"-778_2225",0,0.0595854403394806,0,0,0,0,0,0,0,0,0,0.826080245240923,0,0,0,0,0,0,0,0,0.0578287386932274,0.0565055757263692,0
"-778_2190",0,0,0,0,0,0,0,0.106576273403735,0,0.893423726596265,0,0,0,0,0,0,0,0,0,0,0,0,0
"-788_2115",0,0,0,0,0,0.268704045528093,0,0,0,0,0,0,0,0,0,0,7.77441464232272e-06,0,0,0,0.216045004985713,0,0.515243175071552
"-543_2465",0,0,0,0.0614733943484969,0.227056555764711,0,0,0,0,0,0,0,0,0,0.0588777773076478,0,0,0.305871543557604,0,0,0.346720729021541,0,0
"-813_2140",0,0,0,0,0.126506559082916,0,0,0,0,0,0,0.48119372994737,0,0.366677485118937,0,0,0,0,0,0,0.0256222258507772,0,0
"-528_2235",0,6.9191828294296e-05,0.0341443008540102,0,0,0.0774625272150596,0,0,0,0,0,0,0.000310163466130899,0,0,0.528477420068058,0,0,0,0,0.359536396568447,0,0
"-688_2280",0,0,0,0.0278945805500696,0,0.167723360726139,0,0.446566826048048,0,0,0,0,0.157215996799534,0.00226770968566505,0,0,0,0,0,0,0.0213361164036463,0,0.176995409786898
"-508_2225",0,0.0728646108943652,0,0,0,0.0788223289150889,0,0.125966261920354,0,0,0,0,0,0,0.00860481171988475,0.155024898046851,0,0,0,2.20697859121467e-05,0.558695018717544,0,0
"-543_2360",0,0,0,0,0.393844978818972,0.00017412498160483,0,0.14016539136054,0,0,0,0,0.00052551829625102,0,0.184523322311957,0,0,0,0,0,0.280766664230675,0,0
"-573_2350",0,0,0,0,0,0.0984531303827859,0,0.394905225398677,0,0,0,0,0.305717997011099,0,0.0576121718868701,0,0,0,0,0,0.143311475320567,0,0
"-753_2210",0,0.000424661846650531,0,0,0,0,0,0.0504668626698535,0,0.559817839257982,0,0.000839008409794621,0,0,0,0,0,0,0,0,0.0733170013855178,0,0.315134626430202
"-833_2135",0,0,0,0,1.48655381306102e-17,0,0.526579304404269,0,0,0,0.00327604643589171,0,0,0,0,0,0,0,0,0,0.470144649159839,0,0
"-583_2290",0.33524769429026,0,0,0.214980802014448,0,0.00271423980385206,0,0.349742478723639,0,0,0,0,0,0,0,0,0,0,0,0,0.0973147851678013,0,0
"-553_2345",0,0,0,9.37156231304834e-05,0.0768818410895116,0,0,0.258463651638747,0,0,0,0,0.318201269892859,0,0.0365337433825434,0,0,0.0910146821963796,0,0,0.218811096176828,0,0
"-563_2220",-1.80613481208575e-19,0,0,0,0.000424996118885355,0,0,0,0.272248351679264,0,0,0,0,0,0.290412766812971,0,0,0,0,0,0.436913885388879,0,0
"-563_2310",0,0,0,0,0,0.0650012851746357,0,0.273340293376504,0,0,0,0,0.353437623720754,0,0.0700915575773526,0,0,0,0,0,0.238129240150754,0,0
"-638_2125",0,0,0,0,0,0,0,0,0.121199866447,0.829346600647852,0,0,0,0,0,0,0,0,0,0,0.0482687289888775,0.00118480391626972,0
"-568_2315",0,0,0,0.0802699669277779,0,0.087296900997305,0,0.294265001571171,0,0,0,0,0.205012224622672,0.0118900202225645,0.0582445018402301,0,0,0,0,0,0.26302138381828,0,0
"-753_2135",0,0,0,0,0,0,0,0.180971016347655,0,0.418856571551111,0,0,0,0,0,0,0,0,0,0,0.400172412101233,0,0
"-508_2230",0,0,0,0.00875891722514812,0.00680553436180282,0.0682795592436963,0,0.118797175855262,0,0,0,0,0.219390546822728,0.0408517360397784,0,0,0,0,0,0,0.537116530451584,0,0
"-588_2265",0,0,0,0.100564207936753,0,0.0264261805295872,0,0.253147067461657,1.10829314822388e-19,0,0,0,0.272672451743367,0,0.0252877997546651,0,0,0.0914658167653219,0,0,0.230436475808649,0,0
"-728_2245",0,0.0333244538022386,0,0.23349467086576,0,0,0,0.387779484075577,0,0,0,0,0,0,0.0881281377112242,0,0,0,0,0,0.2572732535452,0,0
"-553_2445",0,0,0,0.154561186962019,0.152983765265891,0,0,0,0,0,0,0,0,0.00183747195123562,0.253782700706921,0,0,0.359267528651103,0,0,0.0775673464628297,0,0
"-503_2315",0,0,0,0.0187263090303643,0.127059810821992,0.0982434525270332,0,0.277487971992936,0,-4.18243063638346e-20,0,0,0,0,0,0.0888071338602719,0,0,0,0,0.328789760861363,0.0608855609060392,0
"-643_2135",0,0,0,0,0.130228766878234,0.0744416991892903,0,0,0,0.24757318017195,0,0.391110768356843,0,0,0.0116884489592666,0,0,0,0,0.000155504859870461,0.144801631584545,0,0
"-553_2185",0,0,0,0,0.205254169660468,0,0,0,0,0,0,0,0,0,0,0,0,0.0398586307761678,0,0,0.754887199563364,0,0
"-838_2175",0,0,0,0,0,0,0,0,0,0.0153913848950155,0,0,0,0,0,0,0,0.568314605377922,0,0,0.416294009727062,0,0
"-708_2085",0,0,0,0,0,0.0274481593808492,0,0,0,0.853323230575162,0,0,0,0,0,0,0,0,0,0,0.119228610043988,0,0
"-758_2185",0,0,0,0,0.259413695322753,0,0,0,0,0.00430455826066312,0,0.636784868657498,0,0,0,0,0,0,0,2.59865554463759e-18,0.0994968777590861,0,0
"-583_2205",0,0,0,0.0673597876897937,0,0.156377343518706,0,0.0135503712839773,0,0,0,0,0,0.00155135760483961,0.246841204653633,0,0,0,0,0.0287567706729008,0.485563164576149,0,0
"-823_2160",0,0,0,0,0,0.0357289603917898,0,0,0,0.8134129744924,0,-2.05287618656056e-17,3.3228153835593e-19,0,0,-1.34017664762199e-17,0,0.0364515285665191,0,0,0.114406536549291,0,0
"-753_2230",0,0.192749415163991,0,0,0,0,0,0,0,0.00308201067421528,0,0.714819627470946,0,0,0,0,0,0,0,0,0.0893489466908485,0,0
"-538_2240",0,0,0,0,0.0632124177248719,0,0,0,0,0,0,0,0.194222462668934,0.000183147379324033,1.13127366053764e-05,0.00146216656257268,0,0,0,0,0.589617369476851,0,0.151291123450841
"-533_2365",0,0,0,0.000747749547986642,0.134874084766782,0.0477561072455533,0,0.141442203438249,0.193220848390371,0,0,0,0,0,0.0296762953464212,0,0,0,0,0,0.452282711264638,0,0
"-773_2245",0,0.895091303917145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000649522214078107,0,0.104259173868777,0,0
"-528_2455",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102892141834055,0.110634074920411,0,0,0,0,0.786473783245534,0,0
"-738_2255",0,0.138630353711738,0,0.0529557959643201,0,0.0900039015445242,0,0.264627552112704,0,0,0,0.255099715414131,0,0,0.198682681252582,9.71555816129965e-20,0,0,0,0,0,0,0
"-553_2355",0.0982456165819691,0,0,0,0.117933928239291,0.000304497211822365,0,0.293957342187925,0,0,0,0,0,0,0.0183830592130737,0,0,0,0,0,0.471175556565919,0,0
"-608_2115",0,0,0,0.184148736664171,0.329085871916952,0.15949351458988,0,0,0,0,0.256630664276189,0,0,0,0,0,0,0,0,0,0.0706412125528074,0,0
"-778_2235",0,0.370053997538733,0,0,0,0,0,0,0,0,0,0.302349889977967,0,0,0,0,0,0.0535291072165844,0,0,0.0158728849063359,0.258194120360379,0
"-568_2380",0,0,0,0,0,0.12786088220452,0,0.35763274376474,0,0,0,0,0,0,0.179849580496833,0,0,0,0,0,0.295849699894957,0.0388070936389503,0
"-493_2260",0,0.00154191190206766,0,0,0.257887373519898,0.0949220187718028,0,0,0,0,0,0,-4.30944413982993e-21,0,0,0,0,0,0,0,0.645648695806231,0,0
"-638_2085",0,0,0,0,0,0.102399568632977,0,0.464269418895094,0,-2.51759493356924e-19,-1.40222407486083e-19,0,0,0.000174412247867107,0,0,0,0,0,0,0.281853915554246,0.151302684669816,0
"-533_2450",0,0,0,0,0.326132130510931,0,0,0,0,0,0,0,0,0,0.204725775369062,0.00069762471039931,0,0,0,0,0.468444469409607,0,0
"-733_2110",0,0,0,0,0,0,0,0,0,0.897286157081343,0,0,0,0,0,0,0,0,0,0,0.102713842918657,0,0
"-538_2415",0,0,0,0,0.205460312395081,0,0,0,0,0,0,0,6.4800985502865e-19,0,0.294823153937,0.00132074493927665,0,0,0,0,0.498395788728642,0,0
"-708_2130",0,0,0,0,0,0,0,0.848517869387291,0,0.00825983604301792,0,0,0,0,0,1.27023446197911e-18,0,0,0,0,0.143222294569691,0,0
"-653_2125",0,0.192749971571625,0,0,0,0,0,0,0,0.807250028428375,0,0,0,0,0,0,0,0,0,0,0,0,0
"-553_2380",-1.76924813721403e-19,0,0,0,0.0716279766822229,0,0,0.503514890565705,0,0,0,0,0,0,0.102794811330935,0,0,0,0,0,0.322062321421137,0,0
"-763_2220",0,0.229383350896941,0,0,0,0,0,0,0,0.000825940516355178,0.711716487435188,0,0,0,0,0,0,0,0,0,0.0580742211515156,0,0
"-748_2175",0,0,0,0,0.388854536046242,5.10521740211927e-20,-1.58640682603544e-18,0.0601954542777086,0,0,0,0.541043790901928,0,0.00101200753648591,0,0,0,0,0,0,0.00889421123763564,0,0
"-543_2290",0,0,0,0,0.244957035852382,0,0,0.0832107614484031,0,0,0,0,0,0,0.0933385435610899,0,0,0.0421523060319452,0,0,0.53634135310618,0,0
"-768_2125",0,0.243876657158043,0,0,0,0.202306195416163,0,0,0,0.343540544102085,0,0,0,0,0,0,0,0,0,0,0.210276603323709,0,0
"-568_2240",0,0,0,0,0.133569850593717,0.0815693388592042,0,0.162550870023239,0,0,0,0,0.0371256531494155,0.000128555782813894,0.111682649056122,0,0,0,0,0,0.473373082535489,0,0
"-503_2430",0,0,0.00156665141789688,0,0.249715921065485,0.0177512441794849,0,0,0,0.235758433072741,0,0,0,0.372981492118212,0,0,0,0,0,0.0240105322746279,0.0982157258715517,0,0
"-598_2175",0,0,0,0,0.247735797182488,0.136233428731409,0,0.159656378506496,0,0,1.03928023928485e-18,0,0,0.00783056501901909,0.0184066921136139,0,0,0,0.142433287039609,0,0.287703851407366,0,0
"-538_2195",0,0,0,0.0858943123195485,0.119965077641061,0.0628670146494594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.492588190442574,0,0.238685404947357
"-583_2300",0,0,0,0.181082516595309,0,0.300874740217585,0,0.349720419978369,0,0,0,0,0,-3.4089536849081e-19,0,0,0,0,0,0,0.168322323208737,0,0
"-563_2435",0,0,0,0.340138601146725,0,0.245622048635721,0,0,0,0,0,0,0,0.0828161154087405,0.193551652291644,0,0,0,0,0,0.13787158251717,0,0
"-683_2085",0,0,0,0,0,0.177360404797285,0,0,0,0,0.00362969434643734,0,0.819009900856277,-3.09121745499801e-20,0,3.75848095440276e-18,0,0,0,0,0,0,0
"-788_2120",0,0.17175515796699,0,0.00112641128731562,0,0.134152072827767,0,0.231524664721244,0,0.00159937307167212,0,0.459842320125011,0,0,0,0,0,0,0,0,0,0,0
"-583_2235",0,0,0,0.00104063766991059,0,0.102335063117169,0,0.0996230420822636,0,0,7.99480276304878e-18,3.82731887563788e-19,0,0,0.340388953254319,0,0,0,0,-1.48867745739089e-19,0.456612303876338,0,0
"-528_2230",0,0,0,0.102889425345928,0,0.260731534404561,0,0,0,0,0,0,0,0,0,0.0384420126681796,0,0,0,1.39935360201004e-18,0.597937027581331,0,0
"-513_2400",0,0.157146316357323,0,0,0.00315254084211054,0.00948461198611144,0,0,0,5.19841806708064e-18,0,0,0.421661498309445,0,0,0,0,0.0718952625374519,0,0.182551745730948,0.154108024236609,0,0
