"","Integument_atp1b1b","Neural Stem Cells","Brain, Spinal Cord","Epidermis_egfl6, YSL","Pharyngeal Arch, Somite, Cardiovascular System","Epidermis_evplb","Epidermis_tnn","Tail bud","Pigment Cell","Central Nervous System","Optic Cup","Central Nervous System_ntn1b","Blood Vessel Endothelial Cell","Hatching Gland","Erythroid Lineage Cell","Notochord","Solid Lens Vesicle","Integument_pvalb8","Otic Vesicle","Central Nervous System_msx3","Musculature System","GABAergic Neuron","Leukocyte"
"-788_2135",0.00268253720935722,1.09682320422108e-05,0.0478048942193195,0.0208428330940878,0.00184179673169833,0.0151046639291,0.0131030349172537,0.025828146410994,0.0732198382496456,0.466844167276108,0.0927724232374743,0.00468654434543598,0.000125853362972235,0.00297278700923888,0.0206390775578047,4.9938100275617e-05,0.0126533956045303,0.0006276305505876,0.00166457887263618,0.18518264493235,0.00672593799673182,1.83739855204689e-05,0.00459793417483526
"-788_2240",0.000829024066863936,0.149522347831602,0.0790723915337169,0.0392194538037016,0.0421170318981583,0.0367698851759924,0.218974843351584,0.02611977569284,0.024917031260919,0.183393557988785,0.0703701171885451,0.0124816978672583,0.00835199124098242,0.000755972959796802,0.0219306589322817,5.46272723809337e-05,0.0203417578916003,0.0164422031096421,0.00730549688221663,0.00430943133441469,0.0201576593450436,0.00577964410496104,0.0107833992667137
"-818_2210",9.38232363954357e-07,0.000476950498009795,0.0119684199558515,6.42539817415208e-12,8.65526408025244e-06,0.074830761593444,2.28701883388803e-06,6.88622227689187e-07,6.45698453547397e-08,0.237315646430312,0.000149658683164699,0.504270677578497,0.041865470529235,0.0419268127587624,1.84774668499606e-07,1.15560950919146e-08,5.29919441260477e-05,5.46857064921247e-06,2.61154120763864e-09,0.0871239182825621,2.13957505461976e-08,3.67814930393197e-07,1.30862404839084e-09
"-713_2115",4.04207357209778e-07,0.164252615429746,0.311193115599194,1.32315197801351e-05,3.13663791407049e-07,9.99941167376244e-05,9.17890444860224e-06,2.55512911877591e-06,1.80749692423334e-05,0.508305406015185,7.43633109034915e-06,0.00861578504481958,7.04994726499073e-09,0.00731195146364722,7.03055167552691e-15,2.5022033727693e-07,1.11003226578497e-06,1.39711803957697e-05,5.44292813006253e-07,7.37477856740145e-08,0.000127022184302268,2.56035280049082e-05,1.35536998309009e-06
"-738_2115",0.000190094160654809,0.0940983361724924,0.252565302419681,3.20094985960338e-06,2.0647776451182e-05,0.00130512261413055,4.96738040401943e-05,0.000110552492289808,0.00103198492471982,0.581285147073905,0.000574499376811063,0.0227215905676383,4.71973167747027e-05,0.000375243758305392,0.000209920101705478,2.7880642783494e-06,0.000269473856701231,0.0429980515157933,2.3115401736044e-05,7.10662607721137e-07,0.000139487740289551,0.00181520676015771,0.000162652488976736
"-668_2130",0.0129764646706486,0.123396668396223,0.104951381346998,0.000137916939522823,1.70911675247931e-07,0.00191612630853065,3.81397840042378e-06,0.000228483990596964,6.5027444179775e-05,0.671793398771637,9.23915321492444e-06,0.0143701241296621,2.55701872084752e-08,0.00300397708185911,1.38116255690609e-11,0.00115854039740459,3.32303778304894e-07,0.000122899846139858,5.85401540231252e-06,8.82819714966971e-08,0.0653241428136424,0.000534485641623996,8.37992889746371e-07
"-523_2205",0.0190254316611084,0.154712885133919,0.00184650002594587,0.0345940603578224,0.133051512304182,0.0512846346542299,0.00224398915468063,0.000352145576216113,0.069680369737966,0.000187482405153106,0.000696370179528377,0.000186599011642829,0.0438334053246813,0.0105285239762902,8.15974793685936e-05,0.0421892556217249,0.00020064973261825,0.00166362496108264,0.000232263999560142,0.0408585330730557,0.388456585067845,0.0035975176899643,0.000496062871415481
"-693_2130",7.60112921225044e-07,0.120635625172846,0.148982571463027,2.84760214843969e-08,0.00917983680804343,0.0147260291728965,4.33939977417817e-06,1.11476098335591e-08,1.7281570212814e-05,0.423323064993359,0.000133324324841413,0.218445343780796,7.44627174233355e-06,2.62943007744357e-19,0.00502238364513249,2.36994895257139e-09,0.00321709827777439,0.00371497296995965,7.57301361733675e-08,2.5164936525629e-05,0.0509203590828864,0.00163447823851978,9.80205502516983e-06
"-553_2235",0.0151466847231385,0.00450790732733761,0.00330168204983373,0.00897311670372963,0.124355887504433,0.000334842998083672,0.00503501228833207,0.0403432932267335,0.0300880074042741,3.91660368912247e-06,0.000257163673324459,3.47117144084505e-05,0.000906759657238631,0.0181769390398685,0.104089758968628,0.0583980958790256,0.000881546380712838,0.00407170980793511,8.08139338539349e-05,0.0732307969928478,0.487722162272049,0.0160543098164191,0.00400488103410384
"-543_2420",0.00775150987635486,0.00375159487768008,0.00107186373492167,0.0140509386710399,0.193258972733764,0.000692579580115228,0.00209082727847787,0.0246808230679416,0.0418398537352051,0.000144102797912456,0.00270078571916016,0.000158177228518821,0.218991660623289,8.57945032856084e-05,0.0948959145308339,0.0139069750935484,0.0125744971063641,0.00208535230248852,0.000982790986913892,0.00252347353039414,0.331499442004212,0.00366245394718757,0.0265996160703915
"-758_2120",0.000417685903810613,0.0109928085424508,0.139437645894818,0.000118653678244809,0.000352667420681671,0.041290778452906,0.000196463851823592,0.00291082072514084,0.00389159125080052,0.75655002135553,0.00850382412403316,0.0292034824031911,6.54183717678214e-06,7.27251990877889e-08,0.000881822296340141,8.0934475032254e-07,0.000227406235561478,0.000212009178097192,0.000114110628463583,3.43197680105759e-05,0.00254400988945096,0.000587388782188621,0.00152506571132996
"-728_2240",0.000728452667594932,0.146375323934173,0.107216660678375,0.0368781285103551,3.48034052600934e-05,0.0062637763999485,0.0161906928074904,0.00113344293526679,0.0406762626795616,0.0748235513650249,0.0313247512877608,0.426090306131451,1.41456793301487e-08,0.0118513756896351,0.00299739463481414,1.00309474350695e-05,0.0253953600415929,0.00594026049644865,0.00156362765870997,0.00420136309356623,0.0428158871520202,0.00527808685641562,0.0122104464814209
"-743_2255",0.000840633547613073,0.105430322075276,0.0700553867993105,0.0227020774411852,0.216997814269956,0.0743067641065381,0.0707422036405738,0.00232209338136048,0.0298883368730644,0.112364406756728,0.0237222212826494,0.100742325157463,7.0507983585862e-05,0.0023568242515215,0.0792063354756012,0.000235974588077932,0.00406540842875075,0.0477447135535909,0.00690040087021557,0.000884354139784884,0.0283214800018767,6.40272153766061e-05,3.5388159900721e-05
"-493_2355",0.0271499283543831,0.0363386450201706,0.00914098870643482,0.0377537604590804,0.0589698709719409,0.0797481737692251,0.00138956992115813,0.000647000962384371,0.110857072006558,0.00406695818367164,0.00179243439781645,0.000829836295249509,0.0110459277573025,2.641151568956e-06,0.00360673924764761,0.00984646145157371,0.00152243710521752,0.000183967430622241,5.00208147864423e-06,0.0241202498222104,0.566892213411144,0.00759642785263565,0.00649369364052488
"-523_2455",0.0245883433926937,0.00339851775816508,0.00200008782831065,0.000116394987310347,0.0950119854554494,2.64368952261557e-05,0.0017190148742805,0.0533878242834613,0.0715670165494263,0.00644311629734773,0.115453644519119,0.000376992585056139,9.67881940133636e-05,5.98888283116364e-07,0.0319523883064113,0.000308921387822177,0.0495833550624494,3.25861843936192e-05,0.000234924833815341,0.000338581138676603,0.53264382247288,0.000288786714451888,0.0104298713909575
"-518_2230",0.0482726771938122,0.251364650149182,0.000645935408435238,0.0153726248250767,0.00824572733556004,0.0555085738576636,0.00294388665244145,0.000377630176452063,0.146692980127622,0.000159907974789539,0.000646536590664786,6.29352013398246e-05,0.0146645289932356,1.86762307152271e-05,0.017594167184428,0.0269523679882464,8.78930482704739e-05,7.91558400359439e-05,2.87875390433925e-06,0.00173284363075348,0.384481132333612,0.0238995495304111,0.000192740973348755
"-603_2260",0.0572108045886443,1.95780622226483e-06,0.0751510381958884,0.0670032251953105,0.0361954243250964,0.0466204505271826,0.0336559798611823,0.00324828489234574,0.140418290489294,0.0291822876374915,0.141761034120457,0.0141829842400957,0.0161050627103285,5.97460599590041e-05,0.00016206352558716,0.00100265451421836,0.0195010261578638,1.62033022928653e-05,0.000169116626509862,0.0028641429170411,0.286376002544553,0.000134364698462541,0.0289778550639729
"-528_2365",0.00691152693319916,2.13340067487295e-06,0.000940212156379831,0.00063555378180543,0.113170724882705,0.0219305802754543,0.00345695604679142,0.0163938550724999,0.183437553090866,0.000990505698922938,0.00524458920574838,0.000571682853066411,0.0420684732852332,0.00163679464037446,0.0293749242317327,0.0154823902006226,0.0239320878215254,0.000127268653797327,0.000472584328235754,0.00642920330239059,0.515460896815529,2.53788015506594e-06,0.0113269654422896
"-733_2255",0.00055385071384903,0.075307594847023,0.0210633004801233,0.00691615839039927,0.0174375550742582,0.189162983019414,0.0108791934421938,0.0910627664159837,0.100149780928299,0.00327908270486758,0.000261537835195436,0.0971908593418291,2.82119448998429e-06,0.0152642945277912,0.163110414557546,0.00697909640100185,3.95195143400097e-06,0.00191925093586561,1.29374261861299e-05,0.108179223819898,0.0502697915745714,0.0144614009850246,0.0265321534327552
"-758_2155",0.00029822560088513,0.00168668816019316,0.0465184486496147,0.000246079322722581,0.0175978575896204,0.000370420695669961,0.00624917204411142,0.0251107632928967,0.0127304513201539,0.829852574519238,0.00306030806411692,0.00692635895815082,5.37852959632661e-06,0.000302651253633962,0.00800346606319961,0.0023745036627039,0.00253459022426398,0.00480457568991977,0.00676226183866621,0.00158513208948298,0.0148248005786932,0.00660979530446936,0.00154549654799717
"-508_2270",0.0214623124911672,0.19653839438887,0.031102670318771,0.0516033174147583,0.0844227849436352,0.0552665951966771,0.000358183878545893,0.00244815846964032,0.156430772512729,0.000122387897872615,4.94929658012946e-05,0.00023586030682959,0.0180465538495782,0.00201776281073345,0.00552240247034445,0.0146340963367792,1.02113792025239e-05,0.000284393804520907,1.83190259468928e-06,0.0183973008796059,0.308603932763053,0.0311855963182493,0.00125498670004121
"-568_2390",0.0560932237152611,0.000348800638342626,0.000595711973435265,0.0464089855152766,0.188427481940831,0.0662066593132673,0.00733141449449478,0.0290046325655445,0.196082956180933,2.47336398725487e-05,0.000419399544550737,2.1426136526764e-05,0.0678190462288527,0.0109470038242368,0.0252193784421163,0.0153677043601209,0.00130818894156352,0.00121722049855193,0.000913053440767851,0.0168676307625678,0.192021610105928,0.00390522500752291,0.0734485127294356
"-768_2185",5.02307727193774e-09,0.0655475996007325,0.127293950228526,7.28997337348974e-10,1.24912808326664e-07,4.20728104352747e-10,1.17158791610351e-07,0.00504902905759005,1.53259921092011e-15,0.730866400007759,1.05868632474402e-09,0.0685026662986026,7.53090230867904e-05,2.84609849187343e-07,6.45793125839131e-20,1.12352539081227e-07,6.61490658796279e-12,0.00118574020505214,1.75959362490058e-09,1.49202588934009e-05,1.58671608507401e-09,1.55702428783238e-06,0.00146217867706567
"-713_2080",3.2445983433971e-11,0.0042199008394137,0.0266203077641117,6.26108265311254e-06,1.67921798262783e-05,0.0411278380323377,7.66985316361699e-06,1.67271244561689e-06,2.28516464798579e-05,0.818549359890824,0.0262061371338539,0.0106405095746888,1.44442680145595e-15,1.27579859462611e-08,0.0114856213453866,1.19934836434409e-08,2.22153426448981e-05,5.80267610151396e-08,7.70563474935179e-06,1.96101765111943e-07,0.0610632803097494,1.59009547062192e-06,7.64975756042104e-09
"-668_2080",1.56230593814566e-06,0.0941086966739385,0.397601161383962,0.0100656613227243,7.23978438882767e-05,0.0784352957538026,6.78399933170746e-07,2.97774404067998e-05,9.47533348621671e-05,0.206376261497333,6.53482561144797e-05,0.0912772726129545,5.55280787007445e-06,0.00905418290309767,0.0154944265121517,4.91084107728765e-07,2.37916652828183e-10,2.11918723827688e-06,3.86061770469688e-10,0.0611934314649896,0.0144691758728867,0.000188712348584188,0.0214630403692373
"-503_2385",0.00679841483060217,0.00295317254048049,0.0300850240911032,0.090407488717928,0.134791135350855,0.113995782951068,0.00227722835638963,0.000178384431180454,0.173352414413273,0.00281092052043499,0.00199347155391415,0.000676292190155999,0.00131765750083973,0.000620586014581333,2.12196101174614e-07,0.031955828689125,0.0016571925101557,0.00293458396782806,0.00105671384078587,0.0396955268605652,0.360384227036603,3.82127476645865e-05,1.95286883650663e-05
"-503_2460",0.0137280798214161,0.00124551440552639,0.0166990036122421,0.0986688747049165,0.0401268711893445,0.222722854137041,0.000603148721009487,0.00854142377642442,0.106093510570375,0.059143814507647,0.0623529248839813,0.000360515173392559,2.23255373439477e-06,0.0128136923131444,0.00127124689365693,0.0258692263946838,0.00697027722333747,1.80789748971013e-05,6.37425484872984e-07,0.000148256590454759,0.322488298804457,2.27692842403401e-06,0.000129240394409397
"-728_2115",0.00571557356106403,0.0326307120097951,0.358524005251752,8.94848453586048e-10,2.07224129379627e-05,1.09676740154443e-06,3.15643753751583e-07,2.49840221398718e-06,7.50434838397828e-09,0.570349275275353,6.09919200249382e-06,0.014733468663632,7.00571054470137e-05,5.49262080244594e-16,1.8564035108545e-11,4.50384131610563e-11,9.79007497936596e-07,0.00145250653482291,3.08604963155513e-07,0.000134780312976811,0.0163443234876839,1.54795402889647e-07,1.31145085000837e-05
"-768_2175",0.00302392322569629,0.000272281335127057,0.0841320511441943,0.00011540653919379,0.00305838573134105,0.00309994592717133,0.000924403749031739,0.0239505557912889,0.00775370206892772,0.670247462843397,0.00433634945549984,0.141708588638971,0.000191675876113662,0.00217415060541908,0.000504580357032406,0.00308627864092748,0.00078097640959257,0.0370158135336423,0.0022285771514326,0.00031308410891098,0.00996801247134885,0.000772933449966119,0.000340860945774121
"-538_2180",0.0428380426507562,0.164521983928721,0.00250537978202867,0.0462074360190907,0.0430110360346481,0.0557646546966633,0.000552410517054248,0.000404515300049745,0.17931995568334,0.000125858338214306,1.93798022677808e-05,0.000181929882357751,0.0126491146353871,0.000320116255358725,0.000112860012296735,0.0121748628851241,3.09636234330765e-06,5.76797128695064e-05,5.14445903620386e-07,0.0236216013813933,0.396731596010801,0.0169684633989445,0.00190751226438576
"-553_2245",0.000227636899051263,0.00861210804225516,0.00043418659939425,5.57768057538733e-06,0.336555233004891,0.0112495343768621,3.67052782820814e-05,0.000429048089223599,0.0243505880485437,3.04147407605658e-05,1.09267495740941e-05,6.67771284159388e-05,0.130526617837384,0.00421488862884655,0.0135568001253764,0.0604686938583364,1.7815736713258e-05,0.0042718204990289,5.79682745456793e-05,0.049779912776408,0.328777098279395,0.0261487006982646,0.00017094664787284
"-558_2205",9.41777788463353e-07,0.00604746828406988,4.19041084015428e-05,0.00865805680302861,0.138135727592901,5.46560769656012e-06,0.00138602572192724,1.97188051116841e-05,1.53451901147532e-05,2.96936641201745e-05,0.000429601482170756,0.000423022352440536,0.0670171590945801,2.06645218432991e-09,0.0108887708141947,5.028950140298e-05,0.0014784848154916,0.000414558515047586,0.000177642756611867,0.000172277299968625,0.749798224497688,0.000709254677492628,0.0141003645712988
"-568_2205",2.5001351379532e-06,6.23274438976675e-05,8.20276449478685e-05,0.000587609056079823,0.154584627301807,2.00423893542179e-06,0.000130128473847093,1.81097736925251e-05,0.241114892623533,3.81071643767686e-05,9.99985261838659e-05,0.000218672443442655,0.150289398587225,4.24292505143741e-08,0.0458260101002206,0.013930480153494,2.14210761828038e-06,0.000107046719664813,1.6256379807354e-05,0.00324974317021821,0.386073488744825,0.000139144438526438,0.0034252423432699
"-808_2120",0.00775943966085929,0.0012659898362214,0.0617907773284531,0.000207123803886709,0.000880771539426466,0.00829240541730309,0.000573715761954034,0.000904004653267362,0.00436660760990772,0.803319964718058,0.063059081270585,0.0112338876610351,0.00037222460296305,0.000794466214314272,0.0181120799389449,0.000152900244562059,0.000469523675240015,0.00559104690048602,5.61138832547557e-05,3.27933770126364e-05,0.0104703161589574,0.000107195165708838,0.000187570577598286
"-718_2110",0.000989398800231307,0.0224223351065713,0.353499001538053,3.65809477614888e-05,1.33173597829576e-05,7.5756406883091e-05,5.69526352442234e-05,0.000867794893697037,0.00021092991918459,0.591132250491343,0.00112502490718998,0.0115893602360787,7.42874278527901e-07,0.00337857018077038,0.00679536018636768,6.93980577388923e-05,9.34194377009539e-06,0.00204923454193617,4.55938560481295e-06,2.26280077908602e-07,0.00448940369152164,0.000384196673885391,0.000800262942027688
"-588_2100",0.00201081343639719,0.0352509030171408,0.0779125216213704,0.0197723065644939,7.38509480535972e-07,0.0277852046678021,0.00180918773503153,3.88145971082135e-06,0.130328462251839,0.448395500609157,0.00487191484826176,0.000431813032138801,2.51414071003747e-06,3.79439372011734e-06,0.000104841355223988,1.35856769302581e-06,0.000562329786203783,0.000194755253812452,1.09897548392537e-06,0.0202177983795992,0.19706261266219,0.0331276766332488,0.000147972099290888
"-798_2170",0.0136476934936344,1.03661837235122e-06,0.0156251931555043,0.00709282838180163,0.0890047953042494,0.00401359577773542,0.00558498279002323,0.00884577213367058,0.0925254012725635,0.551435829886787,0.150917649360498,0.00198148641781452,0.00592326972124674,4.8960998071537e-07,0.0103406102630539,3.07333688466378e-05,0.00983746727708758,0.00180978690762424,0.000151698713772682,0.0247483175960274,0.00646578315173749,1.48706339305721e-08,1.5563927334297e-05
"-658_2110",0.00226286761535115,0.345573827276271,0.430389527214631,1.58863098909231e-06,0.000155829357454614,0.00512564603272536,2.59595338093074e-05,0.000114184366982426,9.42537597847604e-05,0.16086831696443,0.000404767418102839,0.0251793928772883,0.000892502047535684,1.58675341324525e-09,0.0125493103820706,8.27801075327473e-05,6.92564880489926e-09,0.00172628899521552,4.08783629255311e-05,0.00603315393819137,0.00282464443525492,0.00565335617440306,9.15996649102278e-07
"-513_2220",0.000167157495877084,0.129700216297344,0.00334370823558248,5.73273894294264e-06,0.000475600963711283,0.0306829081640007,1.40807232068469e-05,3.48916064256357e-07,0.0558577614213171,2.00416764628467e-05,1.17971033008798e-05,4.36794805725395e-06,0.0343957026695968,0.0124208962158051,0.00564030169332057,0.00129786572388794,3.21574562034196e-06,1.9378379066778e-06,2.23850490919376e-06,0.0240020080789901,0.670550033740858,0.0311119395894527,0.000290138515784636
"-828_2190",0.00158868159719153,3.0518687722518e-05,0.0277691109199475,0.011518354480289,0.0990178575515078,0.00158184148256602,0.0099902023854017,0.0535431699267724,0.028005652048568,0.302825807594331,0.319362757869409,0.00521710074162271,0.000354850232236705,0.000882213173817081,0.00113557713773427,0.000283248007819896,0.0168953412186094,0.00695604622458612,0.000495072348353551,0.102436150080155,0.00824808014007209,3.37328319169257e-05,0.00182863331936927
"-518_2260",0.0151519124872647,0.158368685848109,0.00843482623834912,0.000437841980609538,0.302567832916573,0.0192220079032752,3.41890674207924e-05,0.000137349783815619,0.0379262656747882,0.000191227611788858,4.38333445961427e-05,1.05910916772347e-05,0.0242629650176661,3.19104759366491e-08,0.00242871750051069,1.90126898503577e-08,0.000101948285218177,0.000323256965206086,5.94276394529719e-06,0.0900989714830514,0.331972366086983,0.00771277898255182,0.000566438043434192
"-558_2255",0.0351363880095427,0.126997789978576,0.00111323963159419,0.00597650500098497,0.184269389364448,0.0325920509972729,0.0146813355176492,0.011944309286801,0.0510223477660303,0.00275275934971992,0.000793820189150848,0.000634897243783149,0.0565293860335846,0.00315190288039622,0.0531483359582003,0.0626565189897383,0.00094636828286285,0.00121770334529739,1.6595230564182e-06,0.0135420570248359,0.29888460849163,0.00685802328034001,0.0351486038545049
"-758_2165",0.00428693291414539,0.00183862072086947,0.123357280261442,8.90643517952314e-05,0.00409653264485216,0.00316301014946242,0.000818198491109125,0.00579041307718542,0.0418684379726243,0.686521912715429,0.0106277717943821,0.0646058945806816,0.0083692739422027,0.00388677118032922,0.00344389441908856,0.00135843943230285,0.00243369649934803,0.0161397961648727,0.000367894951906095,2.14302889963569e-05,0.0140443343556239,0.0013214812654811,0.00154891782587018
"-743_2210",5.16024330179064e-05,0.219171631584334,0.111555029353661,1.43815637901536e-09,1.74222072892326e-05,0.00426862039212816,7.03071509385089e-06,1.13038054288953e-06,5.18654183576878e-05,0.0668913041336232,7.24277696863165e-06,0.538500313289016,0.0231310824234289,0.000747501046395373,0.00181127363467992,9.23847335049756e-13,7.7786737251447e-08,0.0039706021027074,0.000163176975106835,0.0017909085445966,0.0154803437766145,0.0123805390096895,1.30057693050395e-06
"-813_2225",0.0544405790466438,0.0743111333373747,0.0971079961802019,0.0273625811833122,0.00301962969904831,0.0816752980094753,0.0150610353807588,0.00329128796313166,0.00108719897740396,0.0882926871320777,0.11166142449221,0.269684306363295,1.08732828764254e-07,0.00535717410914137,0.0477570418548097,6.2466355145339e-08,0.0171291027069045,0.016622428884386,0.000117196212232921,0.00545622543801683,0.0705919782383729,0.00997332877602856,1.94815990810149e-07
"-763_2165",0.00400519037283131,0.0144052236222594,0.157555353855794,4.17961993022617e-05,0.00289335889482975,0.00221867863823954,0.000724662341216174,0.00183196583277117,0.0240283358930799,0.714778106185953,0.00505231593704546,0.0266642534969479,3.73339470781159e-05,0.00138169783327993,0.00677603630891009,3.79369223238318e-07,0.0003557667851827,0.0207962846140611,0.000679453274139108,4.90388553054922e-05,0.00858874881210546,0.00480225181637468,0.00233376711407011
"-503_2360",0.0252566700526013,0.00212276221553052,0.00249619226136471,0.051955846996677,0.141950221353171,0.0806778564120132,0.00171036200244408,0.0274789665794938,0.129064108994294,0.000430322995195509,0.000540207702562036,0.000257781092392869,0.0244770236322698,0.00705503934859887,0.0227894729482626,0.000259481003095706,0.00296228888697049,0.000960876940758624,5.34667868068541e-06,0.00465959576500975,0.463293288786077,0.00885930885813106,0.000736978494405632
"-693_2095",0.0158839708672234,8.11033796318059e-05,0.292995974276002,0.00618468965141179,0.00357658187111228,0.0415124302132992,0.000210232846981861,0.0049675839052067,0.00674077437004295,0.572841533397111,0.00547728462978573,0.00102793029564304,0.00634305771566993,0.00796889870186787,0.0127737112900338,7.44296666137651e-06,0.00862994466926272,0.000221545936952462,1.57881750159773e-06,0.000737267458637097,0.00452553671074784,3.55743312727526e-05,0.0072553516979407
"-613_2100",0.000591722267164517,0.100360294869315,0.180674317482141,0.0267014650378235,0.00119164251263935,0.0354960274756015,0.00125195385375848,0.000504545806240401,0.117609956511649,0.393801123157275,0.00577943021292306,0.00548795390490912,0.000124119619552826,8.79583026119464e-06,0.00447592589462507,8.91348015726535e-05,4.10396593828523e-05,0.000260689375029902,1.46927820071569e-05,0.0692679480831625,0.0560421825547636,8.77600506408633e-05,0.000137278257562505
"-608_2135",0.0108462011941662,0.522614028139439,0.176590808416026,9.50059713476937e-07,0.00128180277550537,0.00501870534080524,0.000364404850726407,0.0109051586745589,0.0140224753820573,0.0957320428277209,0.0584309092514172,0.00541938978291523,0.00146510417801999,0.000147476449234629,0.00509153870115219,1.26173295052753e-06,0.00116910667097356,0.0166603336154842,4.23729569533232e-05,0.00822585188863092,0.061352415535687,0.00258921031512343,0.00202845126073856
"-508_2380",0.0404152711484772,0.00987045035359202,0.0657789435832852,0.109132361096503,0.0886498880863598,0.161947347406012,0.00831099445111639,0.000263801478237004,0.0318063030118622,0.011492357985,0.0168912494364955,0.00178906376932765,0.000106350910662172,0.0223042660733193,0.0182794835174588,0.00146557915521725,0.00463673691528654,0.00603298783782295,5.93302883024688e-05,0.0187847767878103,0.380940727169304,0.000814381177409219,0.000227348361139017
"-783_2215",5.79040219830751e-07,0.0178375843464816,0.154821007157062,9.1471165978882e-11,1.58524447394135e-07,0.0060476453120055,7.38929404857999e-07,3.97855085126317e-05,9.06471781040936e-07,0.749731857829457,0.000360420764155228,0.0581019311099944,7.95478006523579e-07,0.000173147437493202,0.00753827408595443,6.29522658889182e-11,2.02518489556944e-06,9.43722501244537e-05,7.42013970803986e-08,9.55231685392277e-06,5.09572865566874e-09,0.00523912671280224,1.20887991073395e-08
"-568_2260",0.0417356415217226,0.00553775117629848,0.105628584430137,0.0760538807014361,0.00240814717690309,0.0462881699426841,0.00166761406491068,0.000152937105153267,0.108921723585502,0.000554319727619039,0.000201940082315428,0.000199923916052409,0.000316705798685493,0.0106025606743491,0.0409239418903262,0.0200273223192758,0.00680921737470464,8.22266714721201e-06,1.1589434882642e-05,0.0630143956190839,0.466352346391184,0.000152728209485073,0.00243033619014236
"-618_2080",0.00605000368828014,0.108773758531486,0.072902151936428,0.0508565829396165,4.90420122930435e-08,0.0287206425295392,0.000279956904536707,4.53076707957163e-07,0.011059137468659,0.549306876863289,0.000150460423986725,4.41014993411996e-05,8.92161494054567e-08,3.49596958002262e-15,0.0318091870044357,0.0162859128325072,1.01003921361717e-05,0.000186897895561416,8.93319915842323e-08,0.000387184275103752,0.123153375169612,2.29830279323557e-05,5.95068375549728e-09
"-763_2120",0.00125231479110952,0.00090935332566885,0.154561535354602,0.00169949775204504,0.000742106024034193,0.0607575272884269,0.000113067627330439,0.000596398406297037,0.00361765895123683,0.681701033831009,0.00298120206637598,0.0620921108665977,0.000705568927843065,6.2633368713511e-07,0.0134162126532251,9.02848814637285e-07,9.10156064908435e-05,0.00367707229618495,6.60094546338234e-06,0.00192666249039293,0.00568878878616442,0.000684759990017857,0.00277798283698206
"-573_2435",0.144651888646134,0.00361940702162778,0.00065376983414128,0.0920743406686871,0.0289080181379495,0.161305945999566,0.00919892573354527,0.0125418910950706,0.0510043144708658,0.000178805204319512,1.04102461626615e-05,0.00358301572612474,0.173559971352025,0.00530107685291169,0.074975268786383,4.12329731967489e-05,9.35719605926542e-06,0.0238481643882564,4.60012535998595e-05,0.072177186803368,0.128996584886094,0.00516261999618957,0.00815180272772198
"-728_2210",8.73482787092947e-07,0.241742371260083,0.047176717036049,0.00420392093285259,3.24974433074101e-09,0.00145587782720624,0.00031543870483427,6.26070771849889e-08,0.000145899116381275,0.41431341318262,5.93518703644922e-07,0.0796323457557505,4.67238685311001e-06,3.09970070024533e-06,0.0110356016862393,4.21117582122138e-12,1.32507483217419e-08,0.0068594712696132,4.18429010675708e-05,0.083544465344048,0.0791589849635005,0.0303605072191825,3.82459974740199e-06
"-663_2105",1.61469428703058e-05,0.150007490584581,0.265755889979383,6.85482067905939e-06,0.000328882835227417,0.00185616584046986,3.93146763559151e-05,0.00516512133337926,0.00319166764808723,0.478827378949881,0.000193792403598165,0.0665170292495866,0.0144029121996464,2.18517814423884e-08,0.000405700393479069,4.59030392825142e-06,1.90865486727337e-06,0.00903607367063183,3.36242841544312e-06,0.000483153959042696,0.00221763801953792,0.00151451001383488,2.43932407352574e-05
"-568_2105",0.00644933699328294,0.126671629679169,0.0763427098112644,0.0296760623723385,4.7823778971621e-05,0.0360747805653989,0.00169589338410408,1.54583617624413e-07,0.0829823423052003,0.227708542333347,0.00265073307431604,0.00249590076068483,2.89963204126134e-05,6.29465652105068e-08,0.02498665488754,2.63189755301536e-08,1.88241350398864e-07,0.00827027359619181,1.00784380269496e-06,0.0343621148397181,0.319055785743381,0.0147107473578609,0.00578823226250688
"-588_2185",0.0154091275156152,0.180846166944158,0.00869513927194495,0.000604884887532745,0.000905155779511858,0.00863240029108631,0.129342766422706,0.0983387693361253,0.0932919489665268,0.00349756669152919,0.00887896334672194,0.0026986744306039,0.0518492487963364,3.89772873909543e-06,0.21045787089853,2.62347495476148e-05,0.0126708754851875,0.0128100271540726,0.000141711065586215,0.0434478222926721,0.0824460965251434,0.0350045895025571,6.19175664206943e-08
"-628_2135",0.00049150118293587,0.221229092821633,0.104040353607629,0.000171825592235091,0.404038356906441,0.00515533791407679,0.000235023630662479,0.00123899618730854,0.0236693307532236,0.0241984640989035,9.55420097245904e-05,0.00499205430602974,0.00770900023883546,3.93825852266718e-07,0.00637760450378709,0.0416869385640622,1.59972778293869e-06,0.00649687373946094,2.14911838401585e-05,0.0187020007148674,0.121918049548368,0.00618667580200103,0.00134349314033942
