"","33 Vascular","05 OB-IMN GABA","32 OEC","34 Immune","03 OB-CR Glut","30 Astro-Epen","31 OPC-Oligo","14 HY Glut","29 CB Glut","10 LSX GABA","09 CNU-LGE GABA","01 IT-ET Glut","13 CNU-HYa Glut","06 CTX-CGE GABA","19 MB Glut","02 NP-CT-L6b Glut","15 HY Gnrh1 Glut","24 MY Glut","12 HY GABA","23 P Glut"
"1707",0.241772428467898,0.208754985117214,3.62354215049613e-08,0.000911910579330072,0.0422881220003589,8.13384627731277e-06,0.0145084725493659,0.00173856172783177,0.0347672113162664,0.028601167781272,0.223288277386337,0.00425862244793361,0.00869519157562282,0.13228038326046,0.00985708546951912,1.00568674728921e-05,0.00164091284188189,0.0224032041271625,0.00439561414077514,0.0198196222615995
"1708",0.493073752569977,0.00159120781686107,0.0017404943712105,0.208435700304533,0.0401783006761678,0.061223189018045,0.00582138018666088,0.0133565226107288,0.00430194967142376,0.0409606892484734,0.0048534450340711,0.000320668170888391,0.0204298983369707,0.0573525892197441,0.0147680521918201,0.00201067714309199,0.000738055367825708,0.0088098556693142,0.000497067601782741,0.0195365047904099
"1709",0.0140767294260049,4.36159641205109e-05,0.0790009393465286,0.0117260657099545,4.54576487739716e-07,0.750909205969144,0.000338136056961739,0.00264635255411811,1.23875287018669e-08,0.00116641853551034,6.54278467145076e-06,1.86838705783762e-06,0.00547349937934492,4.91945509981981e-15,2.32460918566631e-10,0.133136032125355,6.90677002446839e-05,5.44244493774986e-05,0.00120175849771429,0.00014887591740903
"1710",0.343321708005469,0.637540685877926,3.52145304259919e-12,3.08927664965136e-05,1.24483821355285e-06,2.4744222593292e-10,4.0073688376726e-05,0.00509095482811248,1.31409805411308e-06,9.68708108462357e-06,0.00834968396536655,1.82429100770405e-06,4.15892910682184e-07,0.00179699585794934,0.000219795483356022,6.5406397853781e-15,7.70878077381437e-07,7.10387618180691e-08,0.00358356160310094,1.03195547665047e-05
"1711",0.000421318790357607,0.94590234758361,1.67452584513348e-08,2.2446626174103e-05,3.37925187253846e-05,9.50920777320434e-08,0.00305187072540491,6.11455443077407e-10,0.00274925250119027,1.17417014681979e-05,0.00550296615103491,6.59800846217915e-08,1.78150978852151e-05,0.000341255770658093,0.000189109310448925,1.20155782185182e-05,9.58844716242349e-06,0.000756293332043251,0.037068874182735,0.00390913325400729
"1712",0.187920572151575,0.736490916939946,7.62331518532006e-08,0.000176525353958412,4.28267068350725e-08,2.44429233704306e-08,0.0400476036555039,3.39164707866062e-07,3.83025590310259e-09,1.57549431773817e-06,0.00201045404722482,1.13146881878521e-10,3.42238599226503e-06,0.000686981290465583,2.79056367441524e-06,2.10717633829021e-08,8.53684574277459e-10,7.36982565783474e-11,0.0326558742097552,2.77529754758665e-06
"1713",0.173886957013123,0.742605039642604,1.51584558591907e-08,4.88296013015369e-05,0.000204359494471853,6.28460910405446e-08,0.0312781032853511,5.33578078260416e-12,0.00251443255605695,0.000256442356437875,0.0279286711693695,8.88636828402302e-06,0.00547759627902962,2.71168277711668e-06,2.91238862207408e-05,1.7678369900947e-07,0.00154899911121587,0.000927328985007612,0.0125332891782881,0.000748974596879162
"1714",0.000946842323815265,0.556565796342153,0.00195288710629932,0.00549975936792743,9.81577080031551e-06,5.48254055441848e-05,0.399923656886689,4.97455577200161e-08,2.23653313362914e-05,5.85170075073303e-05,0.000880132840296043,5.54984141652835e-05,1.16117424303106e-05,2.82519883042486e-05,1.07683314741822e-05,0.00029336882439214,0.000310887857208511,1.10253235859181e-05,0.0332265154104753,0.000137423980038229
"1715",1.12937263458305e-05,0.923224061222333,8.13182742763884e-08,0.000497215254726187,1.0344243480646e-06,3.29348330922475e-09,0.0402459865407117,3.98976893877682e-12,1.0963864456185e-05,2.87015546419439e-07,0.000990255420322338,1.71257045640692e-07,1.77592771853125e-06,0.000352194716096749,4.10353872151418e-06,8.02817885315903e-07,3.81285653724748e-07,8.4348718411294e-07,0.0344766071314292,0.000181937753727828
"1716",0.00385070847262004,0.92669682935916,1.18055865543469e-06,0.000312940969034307,1.78277366875127e-05,2.80310590064459e-08,0.00836555215490657,4.90441476523042e-10,1.96499100441289e-05,8.97755819360667e-07,0.00145349268915005,0.00306036619593433,0.000828465409071774,0.0171990316281943,4.72335619743305e-08,3.10439818964685e-11,1.62747728642326e-13,0.00889237601779681,0.0288792887972287,0.000421316559427211
"1717",0.500851891879883,0.471174595364721,5.80760743662649e-16,0.000871783535804504,8.81639336686288e-09,1.15874904351325e-11,6.51169743415245e-06,0.000218686525483841,4.47732767709334e-06,3.0034324060663e-05,0.00531150580040949,5.1922585625299e-11,3.47027449726639e-10,0.00432565561617143,1.55144715786353e-06,2.65369026548758e-15,1.47537630642531e-05,1.73958917274589e-07,0.017187048563179,1.32096910152901e-06
"1718",0.0245769544834121,0.764381315783987,5.80298120120493e-07,0.00356917342022391,0.00186921237340432,1.32553219636062e-06,0.000178013299891931,0.0441556608581729,0.00199288289384133,0.000125326104558405,0.00661737172632004,0.00769277471793977,0.00167800699758006,0.00705597508448776,0.0910263974961385,2.85260549093255e-06,4.77553025233801e-05,0.00214012224817976,0.0404040246010276,0.00248427417250335
"1719",0.647990573436952,0.0462653870146106,2.62677888506087e-06,0.0025882260407787,0.000141288717315549,0.000234910767349112,0.00932829736689949,2.75425238905946e-07,2.96991297249428e-05,0.0876246720561805,0.180882798595207,2.18431102961058e-05,3.29851558946287e-05,0.0213642106244571,1.76940545616402e-09,1.2012020775875e-05,0.00170423426183363,1.04460119951798e-06,0.000266486186314585,0.00150842694068145
"1720",0.000899164305298155,0.00620415430263024,0.00454370005834601,0.00342448158005276,0.0208849359991039,0.31108553591873,0.378917251496522,0.000112819664942655,0.0408606075366652,0.047630263399061,0.0063878096051612,0.00308999893447857,0.0156275379787727,0.00604648821386918,0.00871731240181122,0.0930517388921109,0.00100045526764863,0.0193700112459648,0.00185285245850484,0.0302928807403264
"1721",0.390302250157691,0.108484076805094,0.000100615226124737,0.000293614049434772,0.0793378754405772,0.0983995063604149,0.000267206703676072,4.58013389102894e-07,0.000212573858005835,0.01184698675767,0.209937813140109,0.00225325070634907,0.023075309860239,0.00130163115214099,9.92092630085398e-06,0.0223738721971531,0.00103080327037881,0.000199749488309647,0.0504386575940978,0.000133828292844256
"1722",0.40116836540837,9.57452915337802e-06,0.230761265776365,0.35282451347886,3.12328557959319e-07,0.00169002864803856,0.000349633031979258,1.59614605310793e-13,5.59664324276596e-11,7.67328689048792e-05,8.04770216679935e-07,1.42731582094253e-06,0.000232393391077947,3.92947358524189e-06,2.3028989077589e-11,0.0128776264715609,2.35913766271692e-07,1.93576459572352e-06,1.78842995223832e-08,1.20286569323074e-06
"1723",0.00387562126098891,7.58302320392733e-09,0.853629288077521,0.00137092893324525,1.1778705152981e-10,0.100656600723636,0.00030549901100574,7.35741079899549e-16,4.10059206476448e-13,1.16342386797006e-08,6.3374572794808e-10,0.00010154905587996,9.91921652282807e-07,1.88910191719194e-15,1.90266908932316e-13,0.0395182783292678,0.000529511073648643,1.16715126951517e-05,1.39216570990534e-18,4.01310617143225e-08
"1724",0.0463641043624343,5.94706447216085e-06,0.903601419725836,0.00339987640790504,3.55621111159029e-07,0.0158651626165753,0.000110632660317405,2.05178956111057e-06,8.11273672791837e-09,2.47363148183043e-05,1.51953397433306e-07,0.00153516924685527,2.0397771928006e-05,1.30557313944005e-08,1.34561797436609e-07,0.0272485223705019,0.00170109558519182,0.000119386482685827,5.32315404626969e-12,8.34290820344218e-07
"1725",0.00789833285318987,2.37668262896779e-06,0.918041438220408,0.00646840294601119,8.24188248301128e-07,0.000509329687858196,0.0249509474831967,6.68051426411438e-10,6.65011220907399e-11,0.000150980426407408,1.90371115440952e-08,0.0015484984523422,1.18490473392159e-06,4.01920912050516e-10,2.73829664912775e-09,0.0349459108181333,0.00540410163725017,7.76470083613395e-05,2.91875421351702e-12,1.77643011238248e-09
"1726",0.979986286997279,8.48880304396608e-06,0.00610348082329504,1.32999841509583e-07,1.01050705389165e-08,8.86493431993466e-06,6.14593454853629e-05,1.66359386258564e-06,3.32803479087434e-10,3.22009974073765e-10,5.050455181936e-09,2.27971267050219e-09,9.74743471045157e-07,0.0136546701151363,5.29418071169351e-12,0.000173874708638573,1.41339646141907e-09,1.95299213290144e-10,2.84938835571351e-10,8.29466458573104e-08
"1727",0.0475517758426211,1.70621056601744e-08,0.799851453512111,0.00308103502484036,2.97769822019091e-06,0.00396628175997295,0.00234365028769994,5.98681620849996e-19,2.95283005625809e-09,3.09184701509176e-05,1.17117760887255e-09,0.0410796848843747,2.76460519745978e-06,9.10578703170208e-13,4.79684887418732e-05,0.097811500117866,0.00403703248585773,0.000192906683089118,4.55873159569288e-10,2.84963594020838e-08
"1728",0.881721231929428,1.57164779545824e-08,0.099260008345548,0.011741392532058,1.78968548478693e-06,3.66488611074328e-06,4.40696259604949e-07,7.82070467592337e-12,3.54729655089672e-09,6.6039652080444e-06,4.96600168634371e-12,0.000909479359676578,3.63428124362464e-06,9.87280222076306e-06,4.74948111283488e-05,0.00417881282987785,0.00209278853600795,4.75237209437022e-06,1.73503625508662e-05,6.63328541039122e-07
"1729",0.445162139459272,4.97553460432678e-06,0.36946121787811,0.17616238676818,7.80896316497138e-06,4.78528732446897e-05,5.75377894335376e-05,7.4463408409387e-08,5.57960356654667e-07,2.05633129051256e-07,1.35703201665475e-06,0.00105895729292694,3.07921335248072e-05,0.00479279806838721,0.000200959227301736,0.00131250160837282,0.00168009520371821,4.94984480354526e-06,7.12938424088535e-06,5.70288180286368e-06
"1730",0.00162556790464614,9.19672566886732e-08,0.951925513095239,0.00122775502624033,1.07752669207063e-07,0.00491607564140079,0.000274676459930417,6.59519235795848e-17,5.55078886751966e-12,4.2435790475766e-06,9.40754280106939e-10,0.0025789631779013,2.31139130295608e-06,2.3974509064202e-14,3.95462995575679e-11,0.0336301132610036,0.00356537391345646,0.000249197495462812,1.79385196818183e-13,8.3483880175251e-09
"1731",0.000207973760496984,2.67211875128811e-09,0.938852477273548,4.78164527630723e-05,1.45315831625143e-08,0.00466354282336903,0.00633077028671845,3.35753911658385e-10,2.45287083502052e-13,5.72897893010278e-07,9.7505072136687e-10,0.000778751541966736,1.65698144634544e-06,2.18946616672372e-18,4.08773911626742e-10,0.0476099052903531,0.00149121292344702,1.50828442085108e-05,2.8130954044825e-13,2.17999982645111e-07
"1732",0.00394951009861037,0.000332575061765715,0.936548441711217,0.00191192397263561,0.00013811644711437,0.00234244568024368,0.0140428726397472,0.00741728413358681,6.52513227003282e-07,0.0129142346267214,0.00262421288437792,2.84256801775409e-05,0.00022879081878746,7.60349130684185e-05,2.53673343298727e-09,0.00803348271665134,5.68335093320011e-05,0.000182175409615608,0.0091180537302291,5.39309161586393e-05
"1733",0.0375664345872019,0.0357191775483632,0.0243358864780787,0.000149073186576206,0.208787145867941,7.44999964612533e-05,0.00683044955528233,6.01464588688984e-05,0.000157278131274054,0.336142408203129,0.153234003814447,0.00691898680730314,0.00368069042316576,0.00531904543264171,2.05000905710228e-05,0.00265480776022184,1.59789321794096e-06,0.00110398534373385,0.177059814019971,0.000184068401549313
"1734",0.000849687804992147,0.0588438887899185,0.00685806927256783,0.0015168635388496,0.115023547037696,0.00830243831347464,0.161140165400083,6.68176514788317e-08,2.86850749074208e-05,0.266943467084025,0.212920200618072,1.48658810953556e-05,0.000704160530071887,0.0118358256103122,4.07621922739921e-07,0.00489428545744907,2.03003011073734e-06,8.47448628775287e-05,0.149493780385082,0.000542819868840489
"1735",0.359928269588291,6.06025792209669e-05,0.00209138254524545,0.00272879319244711,0.185032964722091,0.257353785672155,0.000560867379897572,0.00150891693893246,0.00433247906914601,0.0700362489132455,0.000173315319521699,0.0139300660253298,0.0137572263600723,0.000100070852448502,0.000182152798405631,0.0225574251601545,8.18564679095781e-06,0.00559603814211308,0.0582943508306349,0.00176685826385709
"1736",0.999857291470794,8.93214716420715e-11,5.97795070678082e-07,7.84449991479459e-05,2.03146976770892e-09,1.64112941371891e-14,3.64559036210446e-09,5.67876954304586e-05,1.57514567483816e-07,7.53596837862438e-12,3.18374654809771e-13,1.5073291007517e-16,2.37498661983604e-08,3.23478797567868e-11,6.68808399996913e-06,1.2735951822267e-12,3.35631626612269e-11,1.54496425729827e-09,1.16533719746672e-11,1.29306807382268e-09
"1737",0.00281464557758777,0.407821409060809,8.28756418405104e-07,0.00269165724292479,4.22691826284779e-06,0.0396412457727643,0.210111946011686,1.13661983678297e-16,0.0104979323038917,0.192435346545848,0.129044084111036,4.10153059669732e-05,2.42620353816789e-05,2.04447888512214e-05,5.65733058535478e-09,0.00123954758850006,5.62945527192215e-09,0.00254583128689224,1.44242727027587e-08,0.00106555098212003
"1738",5.37576876661284e-06,0.321790377556527,2.53791424592135e-08,2.40932221030139e-05,0.140287520939183,6.07105434309471e-09,7.84846382734104e-05,0.00420466373076675,0.0753812396081935,0.0061825184041249,0.320687132139721,0.012543572878095,0.0124462068888454,0.00247360759042505,0.0464163639697941,1.98042625783049e-07,0.000663637876324841,0.038649836541906,0.0126968073272672,0.00546833142686017
"1739",0.00321438055424643,0.976705356420557,1.90690903251067e-10,7.96867934326946e-06,5.41411669911314e-08,5.63446108254122e-10,4.15098854963766e-05,3.4172889006881e-06,4.08677141480026e-09,3.54137489742381e-05,0.00814519198068623,5.79241737409421e-09,9.03794655065367e-08,0.00427668603389849,1.98521535638546e-06,2.88511015092139e-13,0.00063762483475089,1.30592189567145e-09,0.00691347390262412,1.68349949970992e-05
"1740",0.24067153667624,0.565985038145913,0.00201790532017311,0.00742347319117739,7.9310833887517e-06,0.129417157723207,0.000755680333815757,2.43224324895729e-08,5.14728146256756e-05,4.93440898031991e-07,0.00203659967772558,6.88887683831703e-06,0.0045996675026474,3.28439581036431e-05,6.57834464113019e-05,0.0209519191490422,1.86040128521862e-06,2.91006096968606e-05,0.0256908567067355,0.000253766619642457
"1741",0.114675244180842,0.520577566354436,0.00523968390056538,0.0990693097151448,4.12241752905622e-05,0.0305940386544067,0.120544742603633,0.0565822156503394,5.90763472530628e-06,0.00021143816815672,0.00221228976589618,9.88724372366928e-05,0.000565049404770463,0.000295978829063033,0.00783350652272017,0.0221999863149337,9.41410161240226e-05,8.64679079614408e-05,0.0181849304792898,0.000887406284464451
"1742",3.82149418822059e-06,0.851249516735395,8.03835115246986e-10,9.31001665967251e-05,3.30284547072872e-09,7.04350218741583e-10,1.02224782907913e-05,9.86833757613734e-09,1.40825933163586e-11,2.3503667440516e-05,0.138286718939592,8.4622473790834e-09,2.04676567382566e-09,0.00679604332238152,2.2467182529102e-07,2.90324265491784e-13,2.06312237955403e-06,2.55895031037327e-13,0.00353472445349117,3.57454092982815e-08
"1743",0.986812703020378,4.42909481493923e-08,6.73603818569947e-07,0.00057454898194044,8.38801333128637e-10,0.0122065182538889,2.23716359622619e-06,0.000334723554544491,1.632386726095e-09,5.78574077896825e-06,3.26080856690188e-08,1.99904203822823e-09,3.18272771355785e-06,4.50657960004225e-10,5.78935785691047e-07,5.7215224638693e-05,1.54500386251937e-08,1.05473259711367e-07,7.49681556591598e-08,1.55508154018648e-06
"1748",0.308956036294804,0.384716725429118,4.30264100900181e-07,0.00334022829551906,3.27896533064568e-07,1.08362260949718e-08,0.177985880509684,8.07087306659108e-08,8.87253844906095e-07,5.30104614905307e-06,0.00198827474765257,0.00125274628518754,2.88819008161909e-07,0.00254257790431339,0.000417906933052717,6.37887511011416e-06,0.00102405550486327,7.35031829959137e-06,0.0943856538438476,0.0233688582339546
"1749",4.89636711038868e-06,0.0421788018505683,0.00519450365323227,7.54017628094923e-05,0.0100832144574933,1.33272099047828e-06,0.28537470826634,1.8009662834445e-09,0.00149038954720121,0.183065879391123,0.446825785650453,6.00139034901145e-06,0.00571389597677299,0.0108925444203774,0.00845389388887952,0.00015735361338896,0.000105525439828236,0.000326155936594086,1.36913856691684e-05,3.60224798535795e-05
"1750",0.000490338365478921,0.406068012764111,0.003250395609906,0.000277062653108895,0.00116216887354389,0.0514262014640372,0.002565194064149,7.16046572274659e-09,6.28751485782844e-05,0.072581577165617,0.430627931898522,0.00300879638448889,0.00128293181826104,0.0133013487558428,6.62263127426401e-06,0.00982184857007547,0.000304183328187775,0.000186460036233088,0.00346012167362206,0.000115921634497054
"1751",0.015148931125255,0.0185778068818898,0.0310124697940411,0.0156850196515289,7.4748788697999e-06,0.662710752411519,0.0117729232097798,3.58970258080922e-13,1.08726748511563e-05,0.0619545732910401,0.127917229140171,0.000733978452539844,0.000111179649929646,0.00224444466789596,3.71429074737879e-09,0.0501210569980077,0.00144347731232075,0.000130945076371056,4.26951570959004e-07,0.000416434117768355
"1752",0.0205163205796122,0.252939458376116,0.0014238361246713,0.000333151199441636,0.00499414498002734,0.000155683921103304,0.018469277547713,1.17017569592557e-07,0.000575893615544642,0.185118203364919,0.500138437248476,0.00398173763472687,0.00158289299660309,0.00265332079883874,0.000131328180401936,4.67219698990659e-06,1.48125688812445e-07,0.0017883684424,0.00112615250591338,0.00406685514324334
"1753",0.136890046949508,0.128329185452235,0.00141554472477407,0.00816575029999049,0.0141012525910153,0.0314957975892485,0.0484348383656813,0.00165495449565106,0.000175732154271352,0.0996437095908394,0.470178036384977,0.000720489920264492,0.00796638638839311,0.000848915673784438,5.90384841787689e-05,0.00206150014197505,3.32457710314203e-05,0.000583227671677144,0.0458969738246422,0.00134537352586159
"1754",0.345192117446547,0.0427137236263569,0.00119073981894426,0.00159155982117927,0.0294447853831345,0.131288670324625,0.000924069182723603,0.00348005777910892,0.000223691079570341,0.0831342121403248,0.284198909936257,0.0222765892230984,0.00278893468517483,0.000158412340612305,1.44833880377389e-05,0.00837712265789554,0.00377352530881895,0.00712027373000637,0.0317766887726525,0.000331433354931121
"1755",0.232634314393514,0.31459579148059,4.73895406928127e-05,0.00913566867307477,0.0573201234303474,2.00057577696707e-05,0.00761847001761366,0.00778646029652077,0.00421538308122952,0.0186913289696074,0.178918811145958,0.0136965929345285,0.00849551448708166,0.0247254984606662,0.0015583051232159,1.51270385062944e-05,6.83829219238784e-06,0.000392856102325591,0.118327984964993,0.00179753580957218
"1756",0.999999993697597,3.10161520758137e-13,3.23254764318161e-16,2.45088081194361e-09,3.5356986538272e-12,8.39918931617817e-13,4.23856655924366e-13,3.03117391033504e-11,1.15648020869096e-12,5.73444428200559e-12,1.11271118417103e-15,3.53407001669222e-09,9.13013548746233e-12,8.85210790233147e-15,2.75477838830151e-11,8.33002309326577e-14,1.75918918213303e-16,1.93799955589411e-10,3.37401253690146e-11,1.08284112845232e-11
"1757",0.457476867702473,0.00120933330377691,0.000145524678324584,0.00162115530398247,0.0223781265917009,8.90250661884327e-05,0.310709326958145,4.90610872402718e-06,0.0555620234012058,0.0566465199983308,0.00481185632522838,0.00439784808171047,0.00517140804535583,8.72995313123073e-05,0.0012600113989461,0.000388722297097105,0.000596612589359388,0.0424526449551863,9.39276702691026e-06,0.0349813948959252
"1758",0.941022417873914,2.93385386806624e-10,6.29203213907892e-07,0.0363320238652166,8.47562054280322e-14,0.0177400477673484,1.44909014959413e-05,5.44829236423905e-08,3.92906188574101e-11,4.94018429402886e-05,6.33182497381871e-08,4.0522042892968e-12,2.97413539725904e-09,1.0456313700963e-19,6.12801011524879e-22,0.00104613108679895,0.00379472170840011,1.46376842772262e-08,1.47743979255816e-14,8.50853662794477e-13
"1759",0.0403039127610297,0.508499652373923,2.05810869223171e-07,0.00199607442751138,0.0277844988066934,1.25737739414211e-05,0.0091091786762899,0.015343518388581,0.0377093982699672,0.000261710961970975,0.0294581875411796,0.0228121296466913,0.0879598969806358,0.00823523377214376,0.158702732817177,8.75552135007423e-07,0.000108122788121577,0.0346900215415331,0.00011828318110688,0.0168937919284984
"1760",5.93751018642812e-06,0.636183701993597,9.73218461624285e-07,2.13542983810873e-05,1.50690418857318e-06,0.0474948412971058,4.93905161157963e-05,3.91678739915829e-08,1.00361850876274e-06,0.00458465252737012,0.25857315911752,5.49631448742772e-08,5.04176881355743e-05,0.0447986490448774,3.53172019636298e-05,3.64881954728338e-05,0.00433524221387481,2.6339607176112e-07,0.00188724534735168,0.00193976177979795
"1761",5.04436299526284e-10,0.879314725478239,2.08121229982032e-10,0.000302933427857423,8.74775855050373e-08,1.23803197345318e-08,0.0001093224640881,3.82539320868926e-28,0.00146035046622998,1.54875568681918e-07,0.000630589954671438,1.09378440386565e-07,8.24781864296209e-07,7.30707101491181e-06,3.57635091726047e-08,5.49117936130093e-11,1.20831000663565e-14,1.75061965534518e-05,0.1175034446802,0.000652594836376372
"1762",2.47904391191975e-05,0.975667805332097,1.99675104889981e-11,0.00195509628936239,2.30708016884636e-06,5.90669488848784e-10,0.000284109312914799,1.11720071883429e-10,3.83089710680609e-06,1.68149105862041e-06,0.000984327044428702,1.23036069981282e-08,2.29603361193821e-05,4.97854889429862e-05,9.90235416601711e-05,1.06233653650394e-11,4.22093824313413e-08,7.39729832776717e-08,0.0208997632241805,4.39030388708373e-06
"1763",0.00121117116194009,0.863047685136295,1.68782925223134e-05,0.000363030291559217,3.97371827788211e-07,4.3035057001705e-08,0.073148432600782,8.2772963511227e-12,1.72391953482676e-06,8.33701908378544e-07,0.00105336913752718,1.2915163931143e-07,1.45473368505908e-06,0.000778873134819172,2.07252452200412e-07,5.75535278025232e-06,7.52463974228452e-09,5.07976009707146e-07,0.0603485741805859,2.09260361571537e-05
"1764",1.06538694389686e-05,0.945251634045698,5.39360679988372e-12,4.08645725382752e-05,1.93845402051801e-07,7.84177502554386e-10,1.72808594121876e-05,2.62893037037037e-11,6.03743911644519e-07,1.95021758384101e-05,0.0151906700931277,1.66236076326983e-10,3.65219593618221e-07,0.00952844057403023,7.75738160688162e-06,1.65400681773078e-11,0.0021218540347749,3.89051389463928e-08,0.0277257606769982,8.43790038534447e-05
"1765",0.00148576463863921,0.984952212598546,1.40309281581463e-07,6.36198077060086e-05,1.40571956872685e-05,2.60572436717853e-08,0.000625653946593694,2.23258400568349e-12,0.000752013456021195,0.000115386161862945,0.00635448133297479,2.85685309467127e-05,1.33039109187839e-05,6.44661576869119e-05,1.45095271241879e-05,6.50235948353118e-09,5.77441775563059e-05,0.000310033151343069,0.00469970895297643,0.000448303582298862
"1766",0.0043268003137306,0.949399027497353,5.61764692801082e-08,0.002154432862179,3.27770664592355e-07,1.19804170073372e-10,0.0128643613088382,8.87568789251249e-05,5.04634178804644e-07,1.24792159516229e-06,0.0027629132852467,2.73871121802495e-07,3.82447550014997e-07,0.00647783646208195,2.32652249263243e-06,1.26368561194135e-08,2.45870578039864e-07,2.35448343728554e-08,0.0218535907524413,6.6879123059484e-05
"1767",0.182183161962526,0.383931774675352,1.93677567571887e-05,0.000481342830842971,0.0950823285249881,2.20215577948886e-06,0.00034513049760114,0.0658700899869845,0.0418801211616359,0.000293307640513027,0.0155326170071654,0.0394505177310343,0.0382633219797302,0.00342472148841909,0.113101356226659,7.76341295914303e-06,0.000105971431754796,0.0180648142422039,0.000963597787328892,0.000996491499765376
"1768",0.0056901319221625,0.146118491001512,0.00256962514845619,0.00834484064108262,0.000113784906283637,0.464240048161177,0.0144837960603997,1.69058055417755e-07,3.93634901629682e-05,0.0898373440880133,0.166355799112664,0.000488100513063427,0.00251786875278667,0.075411488036763,8.50867890282813e-07,0.00664675840908062,0.00216726182707464,2.71348477319298e-06,9.04807552484213e-05,0.0148810837633499
"1769",0.110993721912348,0.289040130347333,0.0362263847699607,0.019404884827573,0.000158048675400432,0.388422505012876,0.00247088607642262,4.26499586753387e-06,0.00156212913971465,0.0014603136461604,0.0219168191418967,0.00291393069375292,0.00271234162347376,0.0755811768471401,0.00136529874511148,0.0375727796941715,0.000849006628827494,0.0010039828902268,0.000423327887256984,0.00591806644448546
"1770",0.107940859437221,0.0616151282667511,0.00512313134758932,0.00908401544886899,0.0820296047423324,0.0761278054069521,0.0793509604023312,0.00451072932920025,0.000228153593768168,0.18420274051363,0.217493030878707,0.00196931981546451,0.0122686405603126,3.96287030823185e-05,0.00027217933972712,0.00898696421186448,2.43564011055412e-05,0.00227953842955894,0.145782156566448,0.00067105660508556
"1771",0.251340483284748,0.0648208309159969,0.026099964170141,0.00195448389601465,0.0402225058745096,0.0281687234805802,0.0166931027311052,0.00224596826323277,0.000309634200884376,0.0878769346770113,0.399999168593252,0.000641615022861427,0.00332832773032636,0.000208748067132422,0.000416283779083009,0.00850741702833222,1.49688813154639e-06,0.000769168940302695,0.0658204984912128,0.000574643965141973
"1772",0.265853732366267,0.000803571385082349,0.682436950103566,0.000538349268834101,0.000197393226304024,0.00496706844862654,0.000212652548960979,1.11723640679834e-07,1.75009584694248e-06,4.39835673100533e-05,0.0167199438704815,7.90493806278285e-05,0.00155595363307605,0.00163738842331948,1.24002680868782e-06,0.0240191644808586,9.51612723722783e-08,0.000240634314605613,5.50832494945722e-08,0.000690912891261227
"1773",0.080524232704881,3.30929182166169e-06,0.839346564667894,0.0109377622110943,1.39913998243935e-07,0.000933607689622417,0.00460221224193682,9.37124801213662e-14,1.0420218466083e-10,6.33089430721806e-05,4.36951399497359e-07,0.00173240347382301,3.68222259978464e-06,6.19505489492556e-12,1.01174166917612e-08,0.0584646360202753,0.00333113626921398,5.65548172464603e-05,2.07305880064372e-11,2.33248289193663e-09
"1774",0.00045298287047371,2.50097476190072e-09,0.937312345584457,0.0350437179457384,1.31940173865163e-06,0.0159621689905242,1.2436301638741e-08,1.89531964264408e-17,1.08848050927186e-09,2.31304399482868e-06,3.07405773568749e-10,0.000680819626828286,2.11361126733371e-05,5.216033137717e-12,1.13787188027692e-14,0.00356474117739476,0.00116948468097654,4.72124693449343e-06,2.46429770048743e-07,0.0057839865501054
"1775",0.0153385924949695,9.12092980289912e-05,0.859368436427482,0.0131321106064367,8.31279751432214e-08,0.00543337261467145,0.000727351389529768,0.0205698334384168,1.75728712200878e-15,0.0250901660785798,0.000109651798443211,0.0200346075134546,4.77106041529778e-08,5.69886030801554e-09,2.99175664745315e-10,0.0349986427682839,0.00510528535755506,6.03013371885549e-07,3.37468452718451e-10,2.6691333104422e-11
"1776",0.18717530386345,3.06790913752949e-06,0.79390324172863,0.00115207974382316,4.06954162571149e-06,0.00055679847999231,0.00597089883700285,1.45932142051535e-08,4.90540699152844e-06,5.98076328324184e-07,4.57330072065867e-07,0.000911793200154619,7.2078893518443e-05,1.35924845092677e-08,3.92308485966965e-05,0.00836560907962257,0.00160424203292497,0.000220103172895978,5.63124655359714e-11,1.54936132222664e-05
"1777",0.033223410646738,0.000453249573487466,0.449546638602352,0.0227004292938459,1.72992633011631e-05,0.361240064587832,0.000859990451123969,4.27286622583775e-09,1.31218125170507e-07,0.0029850847903202,0.000108589672362508,0.000481544489842674,0.000872207698321235,1.14174695735453e-10,9.28045614391274e-10,0.12706826818658,0.000230372256573329,0.000188068246114848,8.44563439318354e-07,2.38011445539974e-05
"1778",0.150767791460572,0.000168295629544257,0.680159334406266,0.051424875036043,1.3447915855814e-05,0.0170710655284997,0.000115153122837098,8.39017558029431e-08,6.74878155558544e-08,0.00019868737414747,2.59004900929345e-05,0.04085908779461,4.41429899860066e-05,0.00997061598373558,7.42396549109978e-06,0.0447819330831759,0.00417834338888408,0.000184313368532196,2.49344376023423e-05,4.50263455335018e-06
"1779",0.159730177252833,1.87111413649634e-06,0.746612867588102,0.00764572538097117,1.10740724206439e-06,0.00235984752442649,0.0185184691118933,7.17887192490322e-15,1.21614394607016e-11,0.000385619262464462,5.93255589247113e-08,0.0147646640458326,1.05190805678535e-05,0.000259416800825045,8.53176248295283e-08,0.0447749731962744,0.00483933814595745,9.52136431529961e-05,4.23520294241006e-08,3.4379393397654e-09
